Время	Канал A	A * B
-2.30650507	0.85744800	0.30906860
-2.30586507	0.87545390	0.27251390
-2.30522507	0.87545390	0.24231600
-2.30458507	0.85744800	0.20455550
-2.30394507	0.85744800	0.16676890
-2.30330507	0.85744800	0.12147200
-2.30266507	0.85744800	0.08546944
-2.30202507	0.85744800	0.04595107
-2.30138507	0.87545390	0.00065420
-2.30074507	0.85744800	-0.03710628
-2.30010507	0.85744800	-0.08242931
-2.29946507	0.85744800	-0.11262720
-2.29882507	0.85744800	-0.15795030
-2.29818507	0.85744800	-0.19571070
-2.29754507	0.85744800	-0.23347120
-2.29690507	0.85744800	-0.26366910
-2.29626507	0.85744800	-0.30142960
-2.29562507	0.85744800	-0.32409110
-2.29498507	0.85744800	-0.35431520
-2.29434507	0.85744800	-0.36941420
-2.29370507	0.85744800	-0.39207570
-2.29306507	0.85744800	-0.39961210
-2.29242507	0.85744800	-0.41471100
-2.29178507	0.85744800	-0.42227360
-2.29114507	0.85744800	-0.41471100
-2.29050507	0.85744800	-0.41471100
-2.28986507	0.85744800	-0.40717460
-2.28922507	0.85744800	-0.39961210
-2.28858507	0.85744800	-0.38451310
-2.28794507	0.85744800	-0.36185160
-2.28730507	0.85744800	-0.33919010
-2.28666507	0.85744800	-0.30899220
-2.28602507	0.85744800	-0.28633060
-2.28538507	0.85744800	-0.24857020
-2.28474507	0.85744800	-0.21377100
-2.28410507	0.85744800	-0.17680620
-2.28346507	0.83938110	-0.13984130
-2.28282507	0.83938110	-0.10506470
-2.28218507	0.83938110	-0.05850846
-2.28154507	0.85744800	-0.02154361
-2.28090507	0.83938110	0.01542123
-2.28026507	0.83938110	0.05976367
-2.27962507	0.83938110	0.10637310
-2.27898507	0.83938110	0.14413350
-2.27834507	0.85744800	0.18189400
-2.27770507	0.85744800	0.21502620
-2.27706507	0.85744800	0.24458790
-2.27642507	0.83938110	0.27417510
-2.27578507	0.83938110	0.31027440
-2.27514507	0.83938110	0.32592080
-2.27450507	0.85744800	0.34810480
-2.27386507	0.83938110	0.37028880
-2.27322507	0.83938110	0.37680940
-2.27258507	0.83938110	0.39244720
-2.27194507	0.82137520	0.39985050
-2.27130507	0.83938110	0.40725370
-2.27066507	0.83938110	0.39985050
-2.27002507	0.83938110	0.39244720
-2.26938507	0.83938110	0.38506960
-2.26874507	0.83938110	0.37028880
-2.26810507	0.83938110	0.34785680
-2.26746507	0.83938110	0.33329840
-2.26682507	0.82137520	0.29722120
-2.26618507	0.83938110	0.28155270
-2.26554507	0.82137520	0.25199110
-2.26490507	0.83938110	0.21502620
-2.26426507	0.83938110	0.17806140
-2.26362507	0.83938110	0.13806980
-2.26298507	0.83938110	0.10637310
-2.26234507	0.82137520	0.06716689
-2.26170507	0.85744800	0.02282445
-2.26106507	0.83938110	-0.01414040
-2.26042507	0.83938110	-0.05850846
-2.25978507	0.83938110	-0.09342526
-2.25914507	0.83938110	-0.13984130
-2.25850507	0.82137520	-0.16940300
-2.25786507	0.83938110	-0.20194090
-2.25722507	0.83938110	-0.23811280
-2.25658507	0.82137520	-0.27428470
-2.25594507	0.82137520	-0.29599290
-2.25530507	0.82137520	-0.33204310
-2.25466507	0.82137520	-0.34662850
-2.25402507	0.83938110	-0.36833660
-2.25338507	0.82137520	-0.39119200
-2.25274507	0.82137520	-0.39004480
-2.25210507	0.83938110	-0.39726410
-2.25146507	0.82137520	-0.41337600
-2.25082507	0.82137520	-0.39726410
-2.25018507	0.83938110	-0.40597280
-2.24954507	0.82137520	-0.38280040
-2.24890507	0.83938110	-0.37558110
-2.24826507	0.82137520	-0.35387290
-2.24762507	0.82137520	-0.33940920
-2.24698507	0.82137520	-0.31726230
-2.24634507	0.82137520	-0.29507830
-2.24570507	0.83938110	-0.25982100
-2.24506507	0.83938110	-0.23592940
-2.24442507	0.82137520	-0.19469650
-2.24378507	0.83938110	-0.15130530
-2.24314507	0.82137520	-0.11513340
-2.24250507	0.82137520	-0.08069248
-2.24186507	0.82137520	-0.04372764
-2.24122507	0.83938110	0.00062668
-2.24058507	0.83938110	0.03677351
-2.23994507	0.82137520	0.08018980
-2.23930507	0.82137520	0.11636170
-2.23866507	0.82137520	0.15253360
-2.23802507	0.82137520	0.18870550
-2.23738507	0.82137520	0.22487740
-2.23674507	0.82137520	0.25380490
-2.23610507	0.82137520	0.28275740
-2.23546507	0.82137520	0.30446560
-2.23482507	0.82137520	0.33339310
-2.23418507	0.82137520	0.34785680
-2.23354507	0.82137520	0.36956500
-2.23290507	0.82137520	0.37680940
-2.23226507	0.82137520	0.39127310
-2.23162507	0.82137520	0.39851750
-2.23098507	0.82137520	0.39127310
-2.23034507	0.82137520	0.39127310
-2.22970507	0.82137520	0.38402870
-2.22906507	0.82137520	0.36956500
-2.22842507	0.82137520	0.35510120
-2.22778507	0.82137520	0.33339310
-2.22714507	0.82137520	0.31168490
-2.22650507	0.82137520	0.29633350
-2.22586507	0.82137520	0.26104920
-2.22522507	0.83938110	0.23212180
-2.22458507	0.82137520	0.19594990
-2.22394507	0.82137520	0.15975290
-2.22330507	0.82137520	0.11636170
-2.22266507	0.82137520	0.08018980
-2.22202507	0.82137520	0.04401791
-2.22138507	0.82137520	0.00062668
-2.22074507	0.82137520	-0.03554522
-2.22010507	0.82137520	-0.07896151
-2.21946507	0.82137520	-0.11513340
-2.21882507	0.82137520	-0.15130530
-2.21818507	0.82137520	-0.18747720
-2.21754507	0.82137520	-0.22364910
-2.21690507	0.82137520	-0.25257660
-2.21626507	0.82137520	-0.28152910
-2.21562507	0.82137520	-0.31045660
-2.21498507	0.82137520	-0.33216480
-2.21434507	0.82137520	-0.35387290
-2.21370507	0.82137520	-0.37558110
-2.21306507	0.82137520	-0.38280040
-2.21242507	0.82137520	-0.39726410
-2.21178507	0.82137520	-0.39726410
-2.21114507	0.82137520	-0.39726410
-2.21050507	0.82137520	-0.39726410
-2.20986507	0.82137520	-0.39004480
-2.20922507	0.82137520	-0.38280040
-2.20858507	0.82137520	-0.36833660
-2.20794507	0.82137520	-0.35422720
-2.20730507	0.82137520	-0.32492040
-2.20666507	0.83938110	-0.30323730
-2.20602507	0.82137520	-0.27428470
-2.20538507	0.82137520	-0.23811280
-2.20474507	0.82137520	-0.20918530
-2.20410507	0.82137520	-0.17301340
-2.20346507	0.82137520	-0.14406090
-2.20282507	0.82137520	-0.09342526
-2.20218507	0.82137520	-0.05850846
-2.20154507	0.82137520	-0.02108147
-2.20090507	0.83938110	0.02233483
-2.20026507	0.82137520	0.05848166
-2.19962507	0.82137520	0.09465355
-2.19898507	0.82137520	0.13806980
-2.19834507	0.82137520	0.17424170
-2.19770507	0.82137520	0.21041360
-2.19706507	0.82137520	0.23934110
-2.19642507	0.82137520	0.26829360
-2.19578507	0.82137520	0.29722120
-2.19514507	0.82137520	0.31892930
-2.19450507	0.82137520	0.34063750
-2.19386507	0.82137520	0.36234560
-2.19322507	0.82137520	0.38506960
-2.19258507	0.82137520	0.38402870
-2.19194507	0.83938110	0.39127310
-2.19130507	0.82137520	0.39127310
-2.19066507	0.82137520	0.39127310
-2.19002507	0.82137520	0.38402870
-2.18938507	0.82137520	0.37680940
-2.18874507	0.82137520	0.36956500
-2.18810507	0.82137520	0.34785680
-2.18746507	0.82137520	0.32614870
-2.18682507	0.82137520	0.30373670
-2.18618507	0.82137520	0.27551300
-2.18554507	0.83938110	0.24658550
-2.18490507	0.82137520	0.21041360
-2.18426507	0.82137520	0.17424170
-2.18362507	0.82137520	0.14109660
-2.18298507	0.82137520	0.10189790
-2.18234507	0.83938110	0.05848166
-2.18170507	0.82137520	0.02233483
-2.18106507	0.82137520	-0.01383706
-2.18042507	0.82137520	-0.05725336
-2.17978507	0.82137520	-0.09547329
-2.17914507	0.82137520	-0.12959710
-2.17850507	0.83938110	-0.17301340
-2.17786507	0.82137520	-0.20194090
-2.17722507	0.82137520	-0.23811280
-2.17658507	0.82137520	-0.26704030
-2.17594507	0.82137520	-0.29599290
-2.17530507	0.82137520	-0.32492040
-2.17466507	0.82137520	-0.34662850
-2.17402507	0.82137520	-0.36833660
-2.17338507	0.82137520	-0.37558110
-2.17274507	0.82137520	-0.39004480
-2.17210507	0.82137520	-0.40597280
-2.17146507	0.82137520	-0.40597280
-2.17082507	0.83938110	-0.39726410
-2.17018507	0.83938110	-0.39726410
-2.16954507	0.82137520	-0.38280040
-2.16890507	0.82137520	-0.38381440
-2.16826507	0.82137520	-0.36163040
-2.16762507	0.83938110	-0.33940920
-2.16698507	0.83938110	-0.31726230
-2.16634507	0.82137520	-0.28874850
-2.16570507	0.83938110	-0.26551670
-2.16506507	0.82137520	-0.22855180
-2.16442507	0.83938110	-0.19896460
-2.16378507	0.83938110	-0.15852460
-2.16314507	0.83938110	-0.11513340
-2.16250507	0.82137520	-0.08069248
-2.16186507	0.82137520	-0.03554522
-2.16122507	0.83938110	0.00064042
-2.16058507	0.82137520	0.03838851
-2.15994507	0.83938110	0.08194770
-2.15930507	0.85744800	0.11891250
-2.15866507	0.83938110	0.15253360
-2.15802507	0.83938110	0.18870550
-2.15738507	0.82137520	0.22980700
-2.15674507	0.82137520	0.25936870
-2.15610507	0.83938110	0.28895590
-2.15546507	0.83938110	0.31168490
-2.15482507	0.83938110	0.34070160
-2.15418507	0.82137520	0.36288560
-2.15354507	0.83938110	0.37766640
-2.15290507	0.83938110	0.39244720
-2.15226507	0.83938110	0.40845690
-2.15162507	0.83938110	0.40725370
-2.15098507	0.85744800	0.39985050
-2.15034507	0.83938110	0.39985050
-2.14970507	0.83938110	0.39244720
-2.14906507	0.83938110	0.38506960
-2.14842507	0.83938110	0.36288560
-2.14778507	0.83938110	0.34810480
-2.14714507	0.83938110	0.31851760
-2.14650507	0.83938110	0.29633350
-2.14586507	0.83938110	0.26677190
-2.14522507	0.83938110	0.23721030
-2.14458507	0.83938110	0.20024540
-2.14394507	0.83938110	0.16325500
-2.14330507	0.83938110	0.12900840
-2.14266507	0.83938110	0.09124795
-2.14202507	0.85744800	0.04595107
-2.14138507	0.85744800	0.00804363
-2.14074507	0.85744800	-0.03632443
-2.14010507	0.83938110	-0.08242931
-2.13946507	0.83938110	-0.12018980
-2.13882507	0.85744800	-0.15795030
-2.13818507	0.85744800	-0.19571070
-2.13754507	0.85744800	-0.22855180
-2.13690507	0.85744800	-0.26366910
-2.13626507	0.83938110	-0.29389320
-2.13562507	0.85744800	-0.32409110
-2.13498507	0.85744800	-0.34675260
-2.13434507	0.85744800	-0.36941420
-2.13370507	0.85744800	-0.38381440
-2.13306507	0.85744800	-0.39859520
-2.13242507	0.83938110	-0.41471100
-2.13178507	0.83938110	-0.41471100
-2.13114507	0.85744800	-0.41471100
-2.13050507	0.85744800	-0.40597280
-2.12986507	0.85744800	-0.40717460
-2.12922507	0.83938110	-0.39961210
-2.12858507	0.85744800	-0.38451310
-2.12794507	0.85744800	-0.36185160
-2.12730507	0.85744800	-0.33919010
-2.12666507	0.85744800	-0.31655470
-2.12602507	0.85744800	-0.28633060
-2.12538507	0.85744800	-0.25613280
-2.12474507	0.85744800	-0.21837230
-2.12410507	0.85744800	-0.18061180
-2.12346507	0.85744800	-0.14285130
-2.12282507	0.85744800	-0.10506470
-2.12218507	0.85744800	-0.05976780
-2.12154507	0.85744800	-0.02200732
-2.12090507	0.85744800	0.02331572
-2.12026507	0.85744800	0.06105003
-2.11962507	0.85744800	0.09881050
-2.11898507	0.85744800	0.14413350
-2.11834507	0.85744800	0.18189400
-2.11770507	0.85744800	0.21965450
-2.11706507	0.85744800	0.24985240
-2.11642507	0.85744800	0.28595790
-2.11578507	0.85744800	0.31027440
-2.11514507	0.87545390	0.33293590
-2.11450507	0.85744800	0.35559750
-2.11386507	0.85744800	0.38620220
-2.11322507	0.85744800	0.39335790
-2.11258507	0.87545390	0.40089430
-2.11194507	0.85744800	0.40845690
-2.11130507	0.85744800	0.40845690
-2.11066507	0.85744800	0.42475560
-2.11002507	0.85744800	0.40089430
-2.10938507	0.87545390	0.39335790
-2.10874507	0.85744800	0.37825900
-2.10810507	0.85744800	0.36313380
-2.10746507	0.85744800	0.34762200
-2.10682507	0.85744800	0.31027440
-2.10618507	0.87545390	0.29365260
-2.10554507	0.85744800	0.25509910
-2.10490507	0.87545390	0.22426710
-2.10426507	0.87545390	0.19340830
-2.10362507	0.87545390	0.14716030
-2.10298507	0.87545390	0.10860680
-2.10234507	0.87545390	0.06233205
-2.10170507	0.87545390	0.02380534
-2.10106507	0.87545390	-0.02200732
-2.10042507	0.87545390	-0.05330151
-2.09978507	0.85744800	-0.09957631
-2.09914507	0.87545390	-0.14585110
-2.09850507	0.87545390	-0.18440450
-2.09786507	0.87545390	-0.21523660
-2.09722507	0.87545390	-0.25379000
-2.09658507	0.87545390	-0.28462210
-2.09594507	0.87545390	-0.31548080
-2.09530507	0.87545390	-0.33861820
-2.09466507	0.87545390	-0.36922120
-2.09402507	0.87545390	-0.38486630
-2.09338507	0.89352090	-0.40800370
-2.09274507	0.87545390	-0.41572510
-2.09210507	0.87545390	-0.42341970
-2.09146507	0.87545390	-0.43215790
-2.09082507	0.87545390	-0.43215790
-2.09018507	0.89352090	-0.43215790
-2.08954507	0.89352090	-0.41572510
-2.08890507	0.89352090	-0.40068960
-2.08826507	0.87545390	-0.37717160
-2.08762507	0.89352090	-0.36922120
-2.08698507	0.87545390	-0.33772560
-2.08634507	0.89352090	-0.31411080
-2.08570507	0.89352090	-0.27476170
-2.08506507	0.89352090	-0.24329340
-2.08442507	0.89352090	-0.21179770
-2.08378507	0.89352090	-0.17244870
-2.08314507	0.89352090	-0.13309960
-2.08250507	0.89352090	-0.08589712
-2.08186507	0.89352090	-0.04654806
-2.08122507	0.89352090	0.00068172
-2.08058507	0.89352090	0.04000352
-2.07994507	0.89352090	0.08723330
-2.07930507	0.89352090	0.12658240
-2.07866507	0.89352090	0.16593140
-2.07802507	0.89352090	0.21316120
-2.07738507	0.89352090	0.24462950
-2.07674507	0.89352090	0.27609790
-2.07610507	0.89352090	0.30759350
-2.07546507	0.89352090	0.33906180
-2.07482507	0.89352090	0.36267670
-2.07418507	0.89352090	0.38629160
-2.07354507	0.89352090	0.40202580
-2.07290507	0.89352090	0.41776000
-2.07226507	0.89352090	0.42564070
-2.07162507	0.89352090	0.42564070
-2.07098507	0.89352090	0.43352140
-2.07034507	0.89352090	0.42564070
-2.06970507	0.89352090	0.41776000
-2.06906507	0.89352090	0.40202580
-2.06842507	0.89352090	0.38629160
-2.06778507	0.89352090	0.36267670
-2.06714507	0.89352090	0.33906180
-2.06650507	0.89352090	0.31544690
-2.06586507	0.89352090	0.28397860
-2.06522507	0.89352090	0.25251020
-2.06458507	0.89352090	0.21745680
-2.06394507	0.89352090	0.17378490
-2.06330507	0.91152690	0.13443580
-2.06266507	0.89352090	0.08723330
-2.06202507	0.89352090	0.04788423
-2.06138507	0.89352090	0.00873499
-2.06074507	0.89352090	-0.03944655
-2.06010507	0.91152690	-0.08762809
-2.05946507	0.91152690	-0.12777010
-2.05882507	0.91152690	-0.16791210
-2.05818507	0.91152690	-0.20805410
-2.05754507	0.91152690	-0.24329340
-2.05690507	0.91152690	-0.28029860
-2.05626507	0.89352090	-0.31242890
-2.05562507	0.91152690	-0.34453140
-2.05498507	0.91152690	-0.37666170
-2.05434507	0.91152690	-0.39271290
-2.05370507	0.91152690	-0.40876420
-2.05306507	0.91152690	-0.43323550
-2.05242507	0.91152690	-0.44960490
-2.05178507	0.92959380	-0.44086660
-2.05114507	0.92959380	-0.45780370
-2.05050507	0.91152690	-0.44086660
-2.04986507	0.92959380	-0.44143440
-2.04922507	0.91152690	-0.42481540
-2.04858507	0.92959380	-0.40876420
-2.04794507	0.91152690	-0.39229780
-2.04730507	0.91152690	-0.36772960
-2.04666507	0.92959380	-0.34318970
-2.04602507	0.92959380	-0.31042250
-2.04538507	0.92959380	-0.26424740
-2.04474507	0.92959380	-0.23674610
-2.04410507	0.91152690	-0.19580850
-2.04346507	0.92959380	-0.15487080
-2.04282507	0.92959380	-0.11390480
-2.04218507	0.92959380	-0.06479666
-2.04154507	0.92959380	-0.02385902
-2.04090507	0.92959380	0.02527751
-2.04026507	0.92959380	0.06618679
