Время	Канал A	A * B
(mс)	(В)	(?)

1.94276387	0.69515060	0.26378680
1.94340387	0.69515060	0.25154580
1.94404387	0.69515060	0.22706370
1.94468387	0.69515060	0.19645050
1.94532387	0.69515060	0.17014750
1.94596387	0.71321760	0.13871690
1.94660387	0.71321760	0.11001710
1.94724387	0.73122350	0.07781537
1.94788387	0.73122350	0.04561360
1.94852387	0.73122350	0.00700718
1.94916387	0.73122350	-0.03164388
1.94980387	0.73122350	-0.06384565
1.95044387	0.73122350	-0.09841254
1.95108387	0.74922940	-0.13801530
1.95172387	0.74922940	-0.16045100
1.95236387	0.73122350	-0.19739670
1.95300387	0.74922940	-0.23039140
1.95364387	0.74922940	-0.25680090
1.95428387	0.74922940	-0.29001640
1.95492387	0.76729640	-0.31029530
1.95556387	0.76729640	-0.32380670
1.95620387	0.76729640	-0.34408560
1.95684387	0.76729640	-0.35759710
1.95748387	0.76729640	-0.37110850
1.95812387	0.76729640	-0.37981720
1.95876387	0.78530230	-0.37981720
1.95940387	0.78530230	-0.37981720
1.96004387	0.78530230	-0.37291490
1.96068387	0.78530230	-0.36598870
1.96132387	0.78530230	-0.34523390
1.96196387	0.78530230	-0.33902980
1.96260387	0.80336920	-0.31779750
1.96324387	0.80336920	-0.28950420
1.96388387	0.80336920	-0.26827190
1.96452387	0.80336920	-0.23289300
1.96516387	0.80336920	-0.20918530
1.96580387	0.82137520	-0.17301340
1.96644387	0.82137520	-0.13684160
1.96708387	0.82137520	-0.09342526
1.96772387	0.82137520	-0.05725336
1.96836387	0.82137520	-0.02108147
1.96900387	0.82137520	0.02233483
1.96964387	0.82137520	0.05976367
1.97028387	0.83938110	0.09672851
1.97092387	0.83938110	0.14109660
1.97156387	0.83938110	0.18189400
1.97220387	0.85744800	0.21965450
1.97284387	0.85744800	0.24458790
1.97348387	0.83938110	0.28007650
1.97412387	0.85744800	0.31027440
1.97476387	0.85744800	0.33293590
1.97540387	0.85744800	0.37075950
1.97604387	0.87545390	0.38620220
1.97668387	0.87545390	0.40161820
