Частота	A * B
3.17096710	0.07124015
3.19480896	0.08943509
3.21865082	0.12326740
3.24249268	0.13445120
3.26633453	0.19472380
3.29017639	0.14092320
3.31401825	0.07886140
3.33786011	0.09399161
3.36170197	0.15431090
3.38554382	0.23152070
3.40938568	0.14276000
3.43322754	0.04750231
3.45706940	0.05684378
3.48091125	0.06797844
3.50475311	0.04051681
3.52859497	0.04862744
3.55243683	0.06563616
3.57627869	0.06756210
3.60012054	0.09556721
3.62396240	0.53659870
3.64780426	1.11964900
3.67164612	0.88918890
3.69548798	0.28428420
3.71932983	0.11918620
3.74317169	0.12867510
3.76701355	0.15401040
3.79085541	0.09997909
3.81469727	0.07052321
3.83853912	0.10950340
3.86238098	0.07570680
3.88622284	0.02515158
3.91006470	0.02751035
3.93390656	0.02175044
3.95774841	0.21262350
3.98159027	0.67806970
4.00543213	0.91507030
4.02927399	0.59917190
4.05311584	0.24004880
4.07695770	0.04193212
4.10079956	0.04353821
4.12464142	0.06341483
4.14848328	0.06686414
4.17232513	0.07093235
4.19616699	0.09971820
4.22000885	0.11904810
4.24385071	0.13316730
4.26769257	0.21896760
4.29153442	0.15921760
4.31537628	0.10166910
4.33921814	0.18788200
4.36306000	0.19966740
4.38690186	0.21981860
4.41074371	0.13206640
4.43458557	0.04535073
4.45842743	0.02757025
4.48226929	0.04076093
4.50611115	0.03942363
4.52995300	0.03637094
4.55379486	0.07629021
4.57763672	0.09717817
4.60147858	0.07281546
4.62532043	0.63550570
4.64916229	1.26256200
4.67300415	0.91779550
4.69684601	0.25159070
4.72068787	0.12140310
4.74452972	0.14171490
4.76837158	0.14878090
4.79221344	0.09974476
4.81605530	0.05977165
4.83989716	0.09092418
4.86373901	0.06456387
4.88758087	0.03560314
4.91142273	0.03068281
4.93526459	0.05223657
4.95910645	0.26801990
4.98294830	0.75620370
5.00679016	0.97202250
5.03063202	0.62148520
5.05447388	0.24417030
5.07831573	0.03491297
5.10215759	0.05517421
5.12599945	0.05353073
5.14984131	0.04641080
5.17368317	0.06008133
5.19752502	0.10115590
5.22136688	0.11241520
5.24520874	0.14535080
5.26905060	0.24203580
5.29289246	0.16695780
5.31673431	0.13650070
5.34057617	0.26267500
5.36441803	0.22762410
5.38825989	0.18814150
5.41210175	0.10400830
5.43594360	0.04709243
5.45978546	0.02868800
5.48362732	0.03027291
5.50746918	0.03491968
5.53131104	0.02969175
5.55515289	0.08344465
5.57899475	0.10847440
5.60283661	0.06304894
5.62667847	0.71991740
5.65052032	1.37088600
5.67436218	0.93050850
5.69820404	0.22880640
5.72204590	0.12595940
5.74588776	0.13539410
5.76972961	0.11427690
5.79357147	0.08070887
5.81741333	0.06221649
5.84125519	0.07443070
5.86509705	0.05493871
5.88893890	0.04472485
5.91278076	0.04418948
5.93662262	0.07069356
5.96046448	0.30149550
5.98430634	0.76435610
6.00814819	0.93699190
6.03199005	0.59261900
6.05583191	0.23500130
6.07967377	0.05463186
6.10351563	0.07146737
6.12735748	0.05576595
6.15119934	0.04136921
6.17504120	0.06172538
6.19888306	0.10284440
6.22272491	0.09375600
6.24656677	0.15139790
6.27040863	0.25770280
6.29425049	0.16881820
6.31809235	0.16884950
6.34193420	0.30401090
6.36577606	0.22888570
6.38961792	0.14505400
6.41345978	0.07841113
6.43730164	0.02311233
6.46114349	0.02190078
6.48498535	0.00998732
6.50882721	0.03200390
6.53266907	0.04746745
6.55651093	0.11564780
6.58035278	0.13109850
6.60419464	0.07447846
6.62803650	0.80077110
6.65187836	1.43731000
6.67572021	0.91206770
6.69956207	0.21248040
6.72340393	0.12843740
6.74724579	0.12320770
6.77108765	0.09018871
6.79492950	0.06584524
6.81877136	0.05118510
6.84261322	0.06592104
6.86645508	0.06519998
6.89029694	0.06565952
6.91413879	0.05567347
6.93798065	0.09177084
6.96182251	0.30101130
6.98566437	0.68398860
7.00950623	0.82456890
7.03334808	0.54463180
7.05718994	0.22358470
7.08103180	0.06102747
7.10487366	0.07885657
7.12871552	0.04786496
7.15255737	0.03719153
7.17639923	0.06963079
7.20024109	0.09699531
7.22408295	0.08201677
7.24792480	0.16983430
7.27176666	0.26918010
7.29560852	0.18510880
7.31945038	0.21009420
7.34329224	0.30733140
7.36713409	0.21171220
7.39097595	0.12169500
7.41481781	0.06535486
7.43865967	0.03292302
7.46250153	0.05077032
7.48634338	0.01497367
7.51018524	0.04242040
7.53402710	0.06646632
7.55786896	0.10848030
7.58171082	0.12261840
7.60555267	0.08885032
7.62939453	0.86374350
7.65323639	1.46191400
7.67707825	0.85845630
7.70092010	0.19847360
7.72476196	0.13333760
7.74860382	0.12750820
7.77244568	0.07068076
7.79628754	0.06852043
7.82012939	0.05430532
7.84397125	0.04382979
7.86781311	0.06397965
7.89165497	0.06333052
7.91549683	0.06188124
7.93933868	0.12103320
7.96318054	0.27878590
7.98702240	0.53634240
8.01086426	0.64851300
8.03470612	0.47808930
8.05854797	0.21354970
8.08238983	0.08837045
8.10623169	0.08709563
8.13007355	0.04662942
8.15391541	0.04392812
8.17775726	0.07782374
8.20159912	0.10146710
8.22544098	0.06733097
8.24928284	0.17176500
8.27312469	0.26490690
8.29696655	0.18879600
8.32080841	0.22721480
8.34465027	0.29324480
8.36849213	0.18438480
8.39233398	0.07515749
8.41617584	0.04166213
8.44001770	0.04000208
8.46385956	0.06701833
8.48770142	0.02428065
8.51154327	0.05037444
8.53538513	0.08082004
8.55922699	0.11941180
8.58306885	0.12312420
8.60691071	0.10736440
8.63075256	0.88694910
8.65459442	1.41718500
8.67843628	0.77735560
8.70227814	0.20884680
8.72612000	0.12431750
8.74996185	0.09804337
8.77380371	0.05486555
8.79764557	0.07791862
8.82148743	0.06645411
8.84532928	0.02461763
8.86917114	0.07076685
8.89301300	0.07936622
8.91685486	0.09950466
8.94069672	0.12067140
8.96453857	0.20789430
8.98838043	0.33268000
9.01222229	0.42076890
9.03606415	0.36971310
9.05990601	0.19149410
9.08374786	0.11227720
9.10758972	0.08586850
9.13143158	0.04768104
9.15527344	0.05838947
9.17911530	0.08219339
9.20295715	0.09755272
9.22679901	0.06980176
9.25064087	0.16832220
9.27448273	0.23864520
9.29832458	0.19335870
9.32216644	0.23931150
9.34600830	0.24955940
9.36985016	0.12956730
9.39369202	0.03629127
9.41753387	0.04046883
9.44137573	0.05679353
9.46521759	0.08220088
9.48905945	0.03506273
9.51290131	0.04903511
9.53674316	0.08850747
9.56058502	0.12085840
9.58442688	0.12580680
9.60826874	0.11299600
9.63211060	0.87741850
9.65595245	1.32268000
9.67979431	0.66473480
9.70363617	0.23085650
9.72747803	0.10840160
9.75131989	0.08268976
9.77516174	0.05645623
9.79900360	0.07392815
9.82284546	0.06718665
9.84668732	0.01905563
9.87052917	0.08190081
9.89437103	0.09213923
9.91821289	0.10398780
9.94205475	0.10390020
9.96589661	0.11695330
9.98973846	0.07686394
10.01358032	0.16610740
10.03742218	0.26671870
10.06126404	0.17407070
10.08510590	0.13773300
10.10894775	0.09282353
10.13278961	0.05833277
10.15663147	0.08190866
10.18047333	0.09603703
10.20431519	0.07954037
10.22815704	0.03643922
10.25199890	0.16737660
10.27584076	0.22167440
10.29968262	0.22005640
10.32352448	0.23928890
10.34736633	0.19725170
10.37120819	0.09467405
10.39505005	0.02226949
10.41889191	0.03307611
10.44273376	0.05926376
10.46657562	0.09276194
10.49041748	0.03709305
10.51425934	0.06822503
10.53810120	0.12265420
10.56194305	0.12291090
10.58578491	0.10638870
10.60962677	0.13085910
10.63346863	0.82668990
10.65731049	1.17848800
10.68115234	0.57658510
10.70499420	0.27378550
10.72883606	0.09791663
10.75267792	0.08256850
10.77651978	0.08174644
10.80036163	0.08528425
10.82420349	0.07288861
10.84804535	0.02570624
10.87188721	0.08183675
10.89572906	0.08124448
10.91957092	0.10611080
10.94341278	0.07737980
10.96725464	0.07139608
10.99109650	0.21771120
11.01493835	0.10485170
11.03878021	0.17662070
11.06262207	0.17855190
11.08646393	0.16551030
11.11030579	0.08371409
11.13414764	0.06279886
11.15798950	0.08291373
11.18183136	0.08408359
11.20567322	0.06090225
11.22951508	0.04370341
11.25335693	0.16570760
11.27719879	0.20246440
11.30104065	0.24787570
11.32488251	0.23885360
11.34872437	0.14252730
11.37256622	0.06589289
11.39640808	0.05144896
11.42024994	0.03983765
11.44409180	0.06826220
11.46793365	0.10305790
11.49177551	0.04779758
11.51561737	0.06410235
11.53945923	0.10947520
11.56330109	0.08815858
11.58714294	0.08746237
11.61098480	0.12849110
11.63482666	0.75100910
11.65866852	1.01647000
11.68251038	0.50885540
11.70635223	0.32248050
11.73019409	0.07608414
11.75403595	0.11105500
11.77787781	0.10957940
11.80171967	0.07210498
11.82556152	0.06403849
11.84940338	0.03435467
11.87324524	0.09013170
11.89708710	0.08839960
11.92092896	0.10571490
11.94477081	0.04937769
11.96861267	0.19505270
11.99245453	0.50383780
12.01629639	0.33089430
12.04013824	0.09592314
12.06398010	0.18586440
12.08782196	0.17727030
12.11166382	0.06934316
12.13550568	0.07700838
12.15934753	0.08892474
12.18318939	0.07280191
12.20703125	0.04210294
12.23087311	0.04776428
12.25471497	0.15080870
12.27855682	0.17583160
12.30239868	0.26355380
12.32624054	0.21326400
12.35008240	0.07745808
12.37392426	0.05199293
12.39776611	0.06751520
12.42160797	0.05914418
12.44544983	0.08931776
12.46929169	0.10956520
12.49313354	0.05260700
12.51697540	0.06366221
12.54081726	0.11388250
12.56465912	0.08202140
12.58850098	0.07052447
12.61234283	0.13208880
12.63618469	0.63680200
12.66002655	0.81882960
12.68386841	0.47471510
12.70771027	0.38451650
12.73155212	0.09628049
12.75539398	0.07891094
12.77923584	0.10398650
12.80307770	0.08456779
12.82691956	0.07904272
12.85076141	0.02832219
12.87460327	0.05966079
12.89844513	0.06648384
12.92228699	0.09631149
12.94612885	0.04851945
12.96997070	0.34507810
12.99381256	0.75397100
13.01765442	0.51414970
13.04149628	0.02829300
13.06533813	0.20237980
13.08917999	0.19015990
13.11302185	0.06414718
13.13686371	0.09241005
13.16070557	0.09290731
13.18454742	0.06451196
13.20838928	0.03284509
13.23223114	0.04536080
13.25607300	0.12486040
13.27991486	0.16120170
13.30375671	0.28246640
13.32759857	0.19541530
13.35144043	0.04134440
13.37528229	0.06334322
13.39912415	0.07274722
13.42296600	0.05704149
13.44680786	0.09289153
13.47064972	0.11063120
13.49449158	0.06101486
13.51833344	0.06537678
13.54217529	0.11488820
13.56601715	0.07458209
13.58985901	0.08053583
13.61370087	0.13866880
13.63754272	0.50869310
13.66138458	0.62125080
13.68522644	0.47578040
13.70906830	0.41148410
13.73291016	0.07937227
13.75675201	0.10145480
13.78059387	0.12050130
13.80443573	0.07370538
13.82827759	0.06268324
13.85211945	0.02968856
13.87596130	0.06066395
13.89980316	0.05847619
13.92364502	0.08849404
13.94748688	0.11613370
13.97132874	0.49187790
13.99517059	0.93853080
14.01901245	0.62572690
14.04285431	0.02685314
14.06669617	0.19823540
14.09053802	0.18130450
14.11437988	0.06337688
14.13822174	0.08950622
14.16206360	0.08579961
14.18590546	0.04817960
14.20974731	0.01118875
14.23358917	0.05026115
14.25743103	0.10649470
14.28127289	0.15180480
14.30511475	0.28843340
14.32895660	0.18143480
14.35279846	0.07921781
14.37664032	0.08979372
14.40048218	0.08958144
14.42432404	0.05359147
14.44816589	0.07827321
14.47200775	0.09148778
14.49584961	0.05588866
14.51969147	0.07870893
14.54353333	0.11256400
14.56737518	0.07258296
14.59121704	0.08788413
14.61505890	0.13649110
14.63890076	0.37946400
14.66274261	0.45406570
14.68658447	0.49865810
14.71042633	0.42462060
14.73426819	0.07122454
14.75811005	0.10217950
14.78195190	0.11933060
14.80579376	0.06587565
14.82963562	0.05510318
14.85347748	0.03171340
14.87731934	0.03951367
14.90116119	0.05085013
14.92500305	0.09590090
14.94884491	0.18504830
14.97268677	0.60955920
14.99652863	1.06185000
15.02037048	0.69803360
15.04421234	0.07269759
15.06805420	0.20957960
15.09189606	0.17895280
15.11573792	0.06959945
15.13957977	0.10270910
15.16342163	0.08852539
15.18726349	0.04540398
15.21110535	0.01435430
15.23494720	0.04697410
15.25878906	0.06983040
15.28263092	0.15727550
15.30647278	0.29396530
15.33031464	0.16435010
15.35415649	0.11383520
15.37799835	0.09369732
15.40184021	0.07669370
15.42568207	0.03855215
15.44952393	0.07757792
15.47336578	0.08771560
15.49720764	0.07565869
15.52104950	0.08611006
15.54489136	0.11076070
15.56873322	0.09519234
15.59257507	0.11651370
15.61641693	0.13809180
15.64025879	0.23485100
15.66410065	0.31791730
15.68794250	0.53799690
15.71178436	0.43301290
15.73562622	0.06552238
15.75946808	0.10031090
15.78330994	0.09912516
15.80715179	0.03656136
15.83099365	0.04785998
15.85483551	0.03054301
15.87867737	0.02618800
15.90251923	0.02896069
15.92636108	0.09631269
15.95020294	0.25731110
15.97404480	0.66980310
15.99788666	1.06395900
16.02172852	0.67766210
16.04557037	0.09062421
16.06941223	0.22104520
16.09325409	0.17919430
16.11709595	0.07428761
16.14093781	0.11603940
16.16477966	0.09306476
16.18862152	0.04471794
16.21246338	0.03647632
16.23630524	0.05101985
16.26014709	0.04601187
16.28398895	0.16908810
16.30783081	0.28980200
16.33167267	0.18095230
16.35551453	0.17026720
16.37935638	0.11468520
16.40319824	0.07209259
16.42704010	0.03824870
16.45088196	0.07495350
16.47472382	0.07918531
16.49856567	0.07409441
16.52240753	0.08303446
16.54624939	0.10127380
16.57009125	0.11657840
16.59393311	0.12652370
16.61777496	0.13430050
16.64161682	0.12411810
16.66545868	0.28190990
16.68930054	0.56517240
16.71314240	0.42405780
16.73698425	0.06449571
16.76082611	0.09425917
16.78466797	0.10618340
16.80850983	0.05764607
16.83235168	0.04454915
16.85619354	0.03770312
16.88003540	0.02204737
16.90387726	0.01435295
16.92771912	0.10442030
16.95156097	0.31170860
16.97540283	0.67022250
16.99924469	0.96809470
17.02308655	0.59432480
17.04692841	0.10123940
17.07077026	0.21549310
17.09461212	0.16292040
17.11845398	0.07997871
17.14229584	0.12250090
17.16613770	0.09633274
17.18997955	0.04349862
17.21382141	0.04931246
17.23766327	0.05097474
17.26150513	0.02734494
17.28534698	0.17528330
17.30918884	0.27170380
17.33303070	0.19125590
17.35687256	0.19745670
17.38071442	0.09759135
17.40455627	0.04628546
17.42839813	0.04407028
17.45223999	0.06216288
17.47608185	0.06889546
17.49992371	0.09701464
17.52376556	0.09292413
17.54760742	0.09485521
17.57144928	0.15148980
17.59529114	0.14692390
17.61913300	0.13624570
17.64297485	0.11561230
17.66681671	0.31126350
17.69065857	0.55271700
17.71450043	0.37517310
17.73834229	0.05078237
17.76218414	0.07255098
17.78602600	0.07502875
17.80986786	0.03403543
17.83370972	0.02914397
17.85755157	0.03864974
17.88139343	0.03262071
17.90523529	0.01080616
17.92907715	0.14162560
17.95291901	0.37353780
17.97676086	0.60810550
18.00060272	0.76773290
18.02444458	0.46546820
18.04828644	0.12618160
18.07212830	0.20249560
18.09597015	0.15348860
18.11981201	0.09286632
18.14365387	0.11272250
18.16749573	0.08702254
18.19133759	0.04882439
18.21517944	0.04901957
18.23902130	0.03866982
18.26286316	0.01477325
18.28670502	0.17394570
18.31054688	0.24664790
18.33438873	0.20480820
18.35823059	0.21619820
18.38207245	0.08731061
18.40591431	0.02355286
18.42975616	0.03959967
18.45359802	0.05398467
18.47743988	0.06976180
18.50128174	0.10833260
18.52512360	0.09426192
18.54896545	0.08813357
18.57280731	0.16922650
18.59664917	0.14326970
18.62049103	0.12858250
18.64433289	0.16926430
18.66817474	0.35156680
18.69201660	0.52816400
18.71585846	0.33479550
18.73970032	0.04912358
18.76354218	0.06316609
18.78738403	0.06850893
18.81122589	0.04088942
18.83506775	0.02292034
18.85890961	0.05852235
18.88275146	0.06613814
18.90659332	0.02586219
18.93043518	0.16745030
18.95427704	0.40211390
18.97811890	0.46207820
19.00196075	0.45099340
19.02580261	0.28483340
19.04964447	0.13568150
19.07348633	0.18875090
19.09732819	0.14008550
19.12117004	0.10035250
19.14501190	0.09762990
19.16885376	0.07536013
19.19269562	0.05929095
19.21653748	0.05512083
19.24037933	0.03637574
19.26422119	0.04159129
19.28806305	0.16033720
19.31190491	0.21911010
19.33574677	0.23335460
19.35958862	0.23147910
19.38343048	0.06469022
19.40727234	0.02516627
19.43111420	0.03952993
19.45495605	0.04005301
19.47879791	0.06388118
19.50263977	0.10691600
19.52648163	0.09499311
19.55032349	0.10049580
19.57416534	0.19261250
19.59800720	0.15262970
19.62184906	0.12444780
19.64569092	0.22371790
19.66953278	0.37628760
19.69337463	0.47171350
19.71721649	0.27900970
19.74105835	0.05253912
19.76490021	0.04037674
19.78874207	0.05794371
19.81258392	0.05431483
19.83642578	0.02681030
19.86026764	0.07182744
19.88410950	0.08697554
19.90795135	0.03641516
19.93179321	0.17891210
19.95563507	0.39834230
19.97947693	0.30385830
20.00331879	0.11181250
20.02716064	0.11955330
20.05100250	0.14018880
20.07484436	0.15112320
20.09868622	0.11803130
20.12252808	0.10993570
20.14636993	0.09155712
20.17021179	0.07423329
20.19405365	0.06322671
20.21789551	0.05164548
20.24173737	0.03023285
20.26557922	0.06694469
20.28942108	0.15992710
20.31326294	0.18360730
20.33710480	0.25627110
20.36094666	0.24312390
20.38478851	0.05450767
20.40863037	0.02623021
20.43247223	0.02750690
20.45631409	0.02179340
20.48015594	0.07143333
20.50399780	0.11751170
20.52783966	0.09257019
20.55168152	0.10018550
20.57552338	0.20392920
20.59936523	0.14162110
20.62320709	0.11279260
20.64704895	0.25853970
20.67089081	0.37527150
20.69473267	0.40461080
20.71857452	0.23357500
20.74241638	0.06907479
20.76625824	0.01761900
20.79010010	0.03926337
20.81394196	0.05869567
20.83778381	0.03704192
20.86162567	0.07995594
20.88546753	0.10145900
20.90930939	0.04128466
20.93315125	0.19074760
20.95699310	0.39473810
20.98083496	0.36601310
21.00467682	0.43138060
21.02851868	0.19776700
21.05236053	0.13490420
21.07620239	0.13078320
21.10004425	0.11606100
21.12388611	0.12384990
21.14772797	0.09457773
21.17156982	0.08430301
21.19541168	0.08302307
21.21925354	0.06163836
21.24309540	0.03792670
21.26693726	0.06898963
21.29077911	0.13652300
21.31462097	0.15388840
21.33846283	0.26241440
21.36230469	0.22630280
21.38614655	0.05220520
21.40998840	0.05125068
21.43383026	0.02192697
21.45767212	0.02119485
21.48151398	0.07251300
21.50535583	0.11195420
21.52919769	0.08608565
21.55303955	0.12100100
21.57688141	0.21561060
21.60072327	0.13076680
21.62456512	0.08685284
21.64840698	0.25849040
21.67224884	0.33841000
21.69609070	0.31120190
21.71993256	0.18521750
21.74377441	0.08245375
21.76761627	0.01808203
21.79145813	0.03533297
21.81529999	0.06710956
21.83914185	0.05814864
21.86298370	0.09920158
21.88682556	0.11222540
21.91066742	0.02691045
21.93450928	0.20870590
21.95835114	0.37992330
21.98219299	0.67766320
22.00603485	0.91070700
22.02987671	0.38584160
22.05371857	0.11288880
22.07756042	0.08973347
22.10140228	0.11031630
22.12524414	0.11298370
22.14908600	0.05496129
22.17292786	0.08982622
22.19676971	0.10013480
22.22061157	0.06848688
22.24445343	0.04233626
22.26829529	0.07636501
22.29213715	0.10745860
22.31597900	0.13282830
22.33982086	0.28529180
22.36366272	0.22853340
22.38750458	0.07783328
22.41134644	0.07129725
22.43518829	0.02306034
22.45903015	0.02826366
22.48287201	0.08762161
22.50671387	0.12538410
22.53055573	0.09133662
22.55439758	0.12374490
22.57823944	0.21890570
22.60208130	0.12903710
22.62592316	0.05171225
22.64976501	0.23623660
22.67360687	0.28751520
22.69744873	0.22747940
22.72129059	0.14921200
22.74513245	0.08899223
22.76897430	0.02506349
22.79281616	0.03968984
22.81665802	0.06498212
22.84049988	0.06323682
22.86434174	0.09653571
22.88818359	0.10510450
22.91202545	0.02129182
22.93586731	0.21284130
22.95970917	0.40229990
22.98355103	1.08037400
23.00739288	1.38450800
23.03123474	0.56202690
23.05507660	0.09704459
23.07891846	0.07317208
23.10276031	0.11854930
23.12660217	0.11178190
23.15044403	0.04899360
23.17428589	0.10602290
23.19812775	0.10424350
23.22196960	0.05488972
23.24581146	0.05114630
23.26965332	0.07605124
23.29349518	0.06405040
23.31733704	0.12601090
23.34117889	0.30163540
23.36502075	0.23066320
23.38886261	0.12052640
23.41270447	0.08025496
23.43654633	0.00505209
23.46038818	0.04309929
23.48423004	0.08228851
23.50807190	0.09957460
23.53191376	0.06939045
23.55575562	0.12990110
23.57959747	0.20515990
23.60343933	0.12870700
23.62728119	0.01033402
23.65112305	0.18998200
23.67496490	0.21515070
23.69880676	0.13111170
23.72264862	0.13982370
23.74649048	0.11802840
23.77033234	0.06164286
23.79417419	0.05370126
23.81801605	0.06847778
23.84185791	0.07036294
23.86569977	0.10598610
23.88954163	0.11456870
23.91338348	0.02647556
23.93722534	0.20154980
23.96106720	0.46118280
23.98490906	1.52307600
24.00875092	1.82491900
24.03259277	0.69052920
24.05643463	0.06585900
24.08027649	0.06774458
24.10411835	0.12105480
24.12796021	0.11867940
24.15180206	0.03718456
24.17564392	0.10997200
24.19948578	0.11814160
24.22332764	0.06795800
24.24716949	0.05365746
24.27101135	0.06848409
24.29485321	0.03725073
24.31869507	0.13607940
24.34253693	0.28583770
24.36637878	0.20982190
24.39022064	0.14794380
24.41406250	0.08111785
24.43790436	0.00357814
24.46174622	0.05193189
24.48558807	0.09331043
24.50942993	0.09819792
24.53327179	0.07345682
24.55711365	0.12382510
24.58095551	0.17644540
24.60479736	0.15320590
24.62863922	0.06098723
24.65248108	0.11776910
24.67632294	0.12211920
24.70016479	0.05463131
24.72400665	0.12633620
24.74784851	0.11357910
24.77169037	0.06228090
24.79553223	0.05055427
24.81937408	0.05532010
24.84321594	0.06717492
24.86705780	0.08572707
24.89089966	0.09830986
24.91474152	0.05283589
24.93858337	0.17914540
24.96242523	0.56640350
24.98626709	1.95141800
25.01010895	2.20894100
25.03395081	0.80454520
25.05779266	0.04607341
25.08163452	0.08239492
25.10547638	0.13189210
25.12931824	0.11806740
25.15316010	0.03054553
25.17700195	0.09794753
25.20084381	0.09322977
25.22468567	0.03525417
25.24852753	0.03397680
25.27236938	0.03763135
25.29621124	0.04308203
25.32005310	0.16197580
25.34389496	0.28118530
25.36773682	0.21280680
25.39157867	0.17241900
25.41542053	0.07370794
25.43926239	0.03450486
25.46310425	0.07498289
25.48694611	0.09692418
25.51078796	0.09274828
25.53462982	0.07590619
25.55847168	0.13040840
25.58231354	0.16126080
25.60615540	0.17912860
25.62999725	0.11205510
25.65383911	0.05962860
25.67768097	0.04347064
25.70152283	0.05214784
25.72536469	0.12984870
25.74920654	0.11126080
25.77304840	0.06562393
25.79689026	0.04480898
25.82073212	0.06485793
25.84457397	0.08247770
25.86841583	0.08107991
25.89225769	0.06318163
25.91609955	0.06281850
25.93994141	0.18182490
25.96378326	0.71296960
25.98762512	2.35262800
26.01146698	2.50350600
26.03530884	0.85496810
26.05915070	0.04846599
26.08299255	0.11230430
26.10683441	0.13192920
26.13067627	0.10315020
26.15451813	0.02453740
26.17835999	0.10325610
26.20220184	0.09323974
26.22604370	0.03860762
26.24988556	0.02483107
26.27372742	0.02648393
26.29756927	0.08754476
26.32141113	0.18435160
26.34525299	0.25508700
26.36909485	0.22070910
26.39293671	0.21138580
26.41677856	0.08237668
26.44062042	0.04635358
26.46446228	0.06920192
26.48830414	0.07814955
26.51214600	0.06717455
26.53598785	0.06039716
26.55982971	0.12413960
26.58367157	0.15392510
26.60751343	0.22466750
26.63135529	0.17132960
26.65519714	0.05043250
26.67903900	0.04630604
26.70288086	0.11052290
26.72672272	0.13739110
26.75056458	0.12419370
26.77440643	0.09378996
26.79824829	0.05377630
26.82209015	0.03767772
26.84593201	0.06683483
26.86977386	0.06449238
26.89361572	0.07413737
26.91745758	0.09611641
26.94129944	0.16538670
26.96514130	0.87653400
26.98898315	2.67888400
27.01282501	2.68756300
27.03666687	0.85558580
27.06050873	0.05864477
27.08435059	0.11863240
27.10819244	0.10682740
27.13203430	0.08424734
27.15587616	0.01877742
27.17971802	0.09617016
27.20355988	0.07970627
27.22740173	0.03053512
27.25124359	0.00477628
27.27508545	0.04206501
27.29892731	0.14373050
27.32276917	0.21072150
27.34661102	0.22829610
27.37045288	0.22826870
27.39429474	0.22818680
27.41813660	0.08395825
27.44197845	0.06002661
27.46582031	0.07190173
27.48966217	0.05787573
27.51350403	0.04163481
27.53734589	0.05988583
27.56118774	0.12177100
27.58502960	0.14147290
27.60887146	0.24240840
27.63271332	0.20896250
27.65655518	0.09906781
27.68039703	0.11142430
27.70423889	0.14445150
27.72808075	0.11573540
