Частота	Канал A
(kГц)	(В)

0.00000000	0.21207870
0.02384186	0.08983703
0.04768372	0.01513068
0.07152557	0.00049579
0.09536743	0.00028055
0.11920929	0.00059893
0.14305115	0.00056132
0.16689301	0.00042358
0.19073486	0.00042592
0.21457672	0.00069964
0.23841858	0.00073597
0.26226044	0.00042437
0.28610229	0.00139618
0.30994415	0.00179537
0.33378601	0.00145843
0.35762787	0.00165367
0.38146973	0.00100372
0.40531158	0.00120160
0.42915344	0.00082243
0.45299530	0.00041783
0.47683716	0.00058262
0.50067902	0.00064469
0.52452087	0.00038129
0.54836273	0.00033401
0.57220459	0.00077924
0.59604645	0.00099238
0.61988831	0.00097961
0.64373016	0.00260333
0.66757202	0.00217359
0.69141388	0.00157018
0.71525574	0.00100870
0.73909760	0.00046331
0.76293945	0.00074639
0.78678131	0.00051753
0.81062317	0.00016635
0.83446503	0.00039302
0.85830688	0.00049652
0.88214874	0.00032921
0.90599060	0.00022560
0.92983246	0.00097110
0.95367432	0.01308609
0.97751617	0.07062196
1.00135803	0.11118700
1.02519989	0.06286921
1.04904175	0.00982609
1.07288361	0.00064194
1.09672546	0.00042061
1.12056732	0.00064786
1.14440918	0.00047942
1.16825104	0.00026855
1.19209290	0.00035885
1.21593475	0.00051981
1.23977661	0.00033113
1.26361847	0.00042380
1.28746033	0.00156752
1.31130219	0.00208790
1.33514404	0.00108956
1.35898590	0.00073032
1.38282776	0.00082289
1.40666962	0.00082665
1.43051147	0.00046232
1.45435333	0.00049759
1.47819519	0.00062516
1.50203705	0.00059497
1.52587891	0.00034437
1.54972076	0.00046657
1.57356262	0.00083198
1.59740448	0.00082331
1.62124634	0.00139645
1.64508820	0.00360817
1.66893005	0.00284104
1.69277191	0.00103078
1.71661377	0.00084172
1.74045563	0.00087350
1.76429749	0.00094755
1.78813934	0.00065701
1.81198120	0.00028206
1.83582306	0.00032069
1.85966492	0.00039656
1.88350677	0.00020829
1.90734863	0.00043802
1.93119049	0.00102780
1.95503235	0.01458225
1.97887421	0.07222118
2.00271606	0.10708360
2.02655792	0.05695363
2.05039978	0.00810391
2.07424164	0.00041347
2.09808350	0.00026784
2.12192535	0.00057623
2.14576721	0.00033831
2.16960907	0.00035091
2.19345093	0.00067099
2.21729279	0.00074545
2.24113464	0.00050014
2.26497650	0.00078574
2.28881836	0.00195045
2.31266022	0.00232600
2.33650208	0.00101575
2.36034393	0.00068287
2.38418579	0.00132642
2.40802765	0.00102636
2.43186951	0.00035149
2.45571136	0.00052897
2.47955322	0.00052146
2.50339508	0.00038006
2.52723694	0.00012957
2.55107880	0.00035164
2.57492065	0.00069616
2.59876251	0.00058633
2.62260437	0.00173666
2.64644623	0.00413845
2.67028809	0.00296581
2.69412994	0.00074686
2.71797180	0.00063225
2.74181366	0.00077406
2.76565552	0.00064983
2.78949738	0.00024798
2.81333923	0.00012356
2.83718109	0.00031142
2.86102295	0.00038120
2.88486481	0.00028623
2.90870667	0.00074417
2.93254852	0.00101656
2.95639038	0.01541280
2.98023224	0.07162215
3.00407410	0.10068050
3.02791595	0.05049757
3.05175781	0.00655406
3.07559967	0.00044131
3.09944153	0.00059644
3.12328339	0.00071918
3.14712524	0.00027250
3.17096710	0.00023422
3.19480896	0.00053792
3.21865082	0.00060705
3.24249268	0.00049462
3.26633453	0.00099812
3.29017639	0.00192439
3.31401825	0.00227466
3.33786011	0.00162286
3.36170197	0.00131074
3.38554382	0.00130114
3.40938568	0.00081913
3.43322754	0.00036132
3.45706940	0.00058976
3.48091125	0.00064203
3.50475311	0.00042389
3.52859497	0.00047839
3.55243683	0.00081473
3.57627869	0.00090345
3.60012054	0.00045090
3.62396240	0.00208781
3.64780426	0.00453065
3.67164612	0.00323467
3.69548798	0.00047612
3.71932983	0.00060540
3.74317169	0.00081395
3.76701355	0.00054028
3.79085541	0.00031011
3.81469727	0.00058880
3.83853912	0.00070940
3.86238098	0.00044187
3.88622284	0.00033210
3.91006470	0.00074674
3.93390656	0.00096001
3.95774841	0.01612594
3.98159027	0.06942151
4.00543213	0.09212888
4.02927399	0.04339740
4.05311584	0.00506382
4.07695770	0.00059786
4.10079956	0.00057642
4.12464142	0.00054825
4.14848328	0.00012896
4.17232513	0.00037770
4.19616699	0.00068342
4.22000885	0.00052988
4.24385071	0.00033799
4.26769257	0.00096222
4.29153442	0.00182197
4.31537628	0.00251018
4.33921814	0.00271913
4.36306000	0.00220627
4.38690186	0.00140563
4.41074371	0.00059091
4.43458557	0.00042179
4.45842743	0.00078676
4.48226929	0.00075434
4.50611115	0.00041728
4.52995300	0.00030582
4.55379486	0.00050011
4.57763672	0.00059053
4.60147858	0.00068113
4.62532043	0.00252664
4.64916229	0.00462341
4.67300415	0.00333329
4.69684601	0.00072820
4.72068787	0.00064096
4.74452972	0.00078135
4.76837158	0.00056807
4.79221344	0.00040499
4.81605530	0.00063459
4.83989716	0.00042126
4.86373901	0.00006715
4.88758087	0.00038573
4.91142273	0.00069740
4.93526459	0.00075208
4.95910645	0.01620940
4.98294830	0.06512636
5.00679016	0.08172561
5.03063202	0.03605062
5.05447388	0.00362642
5.07831573	0.00057127
5.10215759	0.00050131
5.12599945	0.00031080
5.14984131	0.00028399
5.17368317	0.00051205
5.19752502	0.00061224
5.22136688	0.00044358
5.24520874	0.00065041
5.26905060	0.00120746
5.29289246	0.00151821
5.31673431	0.00229294
5.34057617	0.00328132
5.36441803	0.00264769
5.38825989	0.00130513
5.41210175	0.00058082
5.43594360	0.00059301
5.45978546	0.00065430
5.48362732	0.00039597
5.50746918	0.00012223
5.53131104	0.00047102
5.55515289	0.00064861
5.57899475	0.00054436
5.60283661	0.00088142
5.62667847	0.00272236
5.65052032	0.00448340
5.67436218	0.00310530
5.69820404	0.00108021
5.72204590	0.00115663
5.74588776	0.00092225
5.76972961	0.00034714
5.79357147	0.00042601
5.81741333	0.00071735
5.84125519	0.00058307
5.86509705	0.00030671
5.88893890	0.00055156
5.91278076	0.00068938
5.93662262	0.00037915
5.96046448	0.01552300
5.98430634	0.05906953
6.00814819	0.07028574
6.03199005	0.02903349
6.05583191	0.00248566
6.07967377	0.00071707
6.10351563	0.00063092
6.12735748	0.00046660
6.15119934	0.00050124
6.17504120	0.00060338
6.19888306	0.00046621
6.22272491	0.00010511
6.24656677	0.00060848
6.27040863	0.00111305
6.29425049	0.00128159
6.31809235	0.00238985
6.34193420	0.00388803
6.36577606	0.00307657
6.38961792	0.00126290
6.41345978	0.00037184
6.43730164	0.00048503
6.46114349	0.00061360
6.48498535	0.00045280
6.50882721	0.00019780
6.53266907	0.00059996
6.55651093	0.00058807
6.58035278	0.00036016
6.60419464	0.00115899
6.62803650	0.00283321
6.65187836	0.00424103
6.67572021	0.00314620
6.69956207	0.00155284
6.72340393	0.00125191
6.74724579	0.00087994
6.77108765	0.00052899
6.79492950	0.00071536
6.81877136	0.00079414
6.84261322	0.00042376
6.86645508	0.00041247
6.89029694	0.00094291
6.91413879	0.00094491
6.93798065	0.00030472
6.96182251	0.01461632
6.98566437	0.05159231
7.00950623	0.05785985
7.03334808	0.02206246
7.05718994	0.00157055
7.08103180	0.00083492
7.10487366	0.00056116
7.12871552	0.00035934
7.15255737	0.00059664
7.17639923	0.00054244
7.20024109	0.00040077
7.22408295	0.00045715
7.24792480	0.00078999
7.27176666	0.00095557
7.29560852	0.00084730
7.31945038	0.00224587
7.34329224	0.00403619
7.36713409	0.00298039
7.39097595	0.00098462
7.41481781	0.00060869
7.43865967	0.00084676
7.46250153	0.00062203
7.48634338	0.00017905
7.51018524	0.00031207
7.53402710	0.00058537
7.55786896	0.00043713
7.58171082	0.00027964
7.60555267	0.00118030
7.62939453	0.00240847
7.65323639	0.00336227
7.67707825	0.00279715
7.70092010	0.00182103
7.72476196	0.00122528
7.74860382	0.00061223
7.77244568	0.00010340
7.79628754	0.00027740
7.82012939	0.00048414
7.84397125	0.00030842
7.86781311	0.00030055
7.89165497	0.00069250
7.91549683	0.00058724
7.93933868	0.00020634
7.96318054	0.01269275
7.98702240	0.04277958
8.01086426	0.04545786
8.03470612	0.01621519
8.05854797	0.00138608
8.08238983	0.00092469
8.10623169	0.00046708
8.13007355	0.00031810
8.15391541	0.00061059
8.17775726	0.00066371
8.20159912	0.00045340
8.22544098	0.00031103
8.24928284	0.00064321
8.27312469	0.00074294
8.29696655	0.00015706
8.32080841	0.00196075
8.34465027	0.00412310
8.36849213	0.00298870
8.39233398	0.00089097
8.41617584	0.00049446
8.44001770	0.00055327
8.46385956	0.00037012
8.48770142	0.00025436
8.51154327	0.00052197
8.53538513	0.00072853
8.55922699	0.00052151
8.58306885	0.00047489
8.60691071	0.00122841
8.63075256	0.00192008
8.65459442	0.00233878
8.67843628	0.00243328
8.70227814	0.00203231
8.72612000	0.00112267
8.74996185	0.00038965
8.77380371	0.00036509
8.79764557	0.00066179
8.82148743	0.00058784
8.84532928	0.00024580
8.86917114	0.00039473
8.89301300	0.00058677
8.91685486	0.00037475
8.94069672	0.00046974
8.96453857	0.01065031
8.98838043	0.03340290
9.01222229	0.03347603
9.03606415	0.01095679
9.05990601	0.00123109
9.08374786	0.00101774
9.10758972	0.00041302
9.13143158	0.00025146
9.15527344	0.00060205
9.17911530	0.00057188
9.20295715	0.00053518
9.22679901	0.00079365
9.25064087	0.00091617
9.27448273	0.00062214
9.29832458	0.00036151
9.32216644	0.00213698
9.34600830	0.00414866
9.36985016	0.00260218
9.39369202	0.00060238
9.41753387	0.00067209
9.44137573	0.00062259
9.46521759	0.00035742
9.48905945	0.00052035
9.51290131	0.00074894
9.53674316	0.00076372
9.56058502	0.00040623
9.58442688	0.00061955
9.60826874	0.00115061
9.63211060	0.00106480
9.65595245	0.00107531
9.67979431	0.00215690
9.70363617	0.00209834
9.72747803	0.00095965
9.75131989	0.00025359
9.77516174	0.00047715
9.79900360	0.00063178
9.82284546	0.00032591
9.84668732	0.00027331
9.87052917	0.00056087
9.89437103	0.00062407
9.91821289	0.00034282
9.94205475	0.00072863
9.96589661	0.00752691
9.98973846	0.02317054
10.01358032	0.02201453
10.03742218	0.00652044
10.06126404	0.00104416
10.08510590	0.00073710
10.10894775	0.00043155
10.13278961	0.00048225
10.15663147	0.00054451
10.18047333	0.00036227
10.20431519	0.00032030
10.22815704	0.00072036
10.25199890	0.00083058
10.27584076	0.00061062
10.29968262	0.00098696
10.32352448	0.00199172
10.34736633	0.00358194
10.37120819	0.00203688
10.39505005	0.00059871
10.41889191	0.00085623
10.44273376	0.00072814
10.46657562	0.00025906
10.49041748	0.00043514
10.51425934	0.00040799
10.53810120	0.00032599
10.56194305	0.00042367
10.58578491	0.00083471
10.60962677	0.00119671
10.63346863	0.00073288
10.65731049	0.00037508
10.68115234	0.00184808
10.70499420	0.00208977
10.72883606	0.00103633
10.75267792	0.00046793
10.77651978	0.00064628
10.80036163	0.00042924
10.82420349	0.00008811
10.84804535	0.00029607
10.87188721	0.00046931
10.89572906	0.00047726
10.91957092	0.00027984
10.94341278	0.00082144
10.96725464	0.00461257
10.99109650	0.01350969
11.01493835	0.01190036
11.03878021	0.00301283
11.06262207	0.00113933
11.08646393	0.00065322
11.11030579	0.00019138
11.13414764	0.00038545
11.15798950	0.00043225
11.18183136	0.00023847
11.20567322	0.00028977
11.22951508	0.00067144
11.25335693	0.00067881
11.27719879	0.00082471
11.30104065	0.00154934
11.32488251	0.00164937
11.34872437	0.00302896
11.37256622	0.00156534
11.39640808	0.00058950
11.42024994	0.00064323
11.44409180	0.00042926
11.46793365	0.00024579
11.49177551	0.00064715
11.51561737	0.00067610
11.53945923	0.00039049
11.56330109	0.00043269
11.58714294	0.00089063
11.61098480	0.00103876
11.63482666	0.00105165
11.65866852	0.00121935
11.68251038	0.00160789
11.70635223	0.00193866
11.73019409	0.00073470
11.75403595	0.00049476
11.77787781	0.00068691
11.80171967	0.00056728
11.82556152	0.00041092
11.84940338	0.00064439
11.87324524	0.00061214
11.89708710	0.00032909
11.92092896	0.00045695
11.94477081	0.00122583
11.96861267	0.00144663
11.99245453	0.00402975
12.01629639	0.00333256
12.04013824	0.00113523
12.06398010	0.00085001
12.08782196	0.00030510
12.11166382	0.00047416
12.13550568	0.00062928
12.15934753	0.00056908
12.18318939	0.00050890
12.20703125	0.00076762
12.23087311	0.00088193
12.25471497	0.00053223
12.27855682	0.00083049
12.30239868	0.00176704
12.32624054	0.00133212
12.35008240	0.00196300
12.37392426	0.00104380
12.39776611	0.00097089
12.42160797	0.00084066
12.44544983	0.00050359
12.46929169	0.00030250
12.49313354	0.00059984
12.51697540	0.00054486
12.54081726	0.00036483
12.56465912	0.00062330
12.58850098	0.00093549
12.61234283	0.00089001
12.63618469	0.00213480
12.66002655	0.00271019
12.68386841	0.00146531
12.70771027	0.00154122
12.73155212	0.00070702
12.75539398	0.00075240
12.77923584	0.00073646
12.80307770	0.00041347
12.82691956	0.00037460
12.85076141	0.00059156
12.87460327	0.00053253
12.89844513	0.00034116
12.92228699	0.00074454
12.94612885	0.00146920
12.96997070	0.00289393
12.99381256	0.00458347
13.01765442	0.00393846
13.04149628	0.00207915
13.06533813	0.00094200
13.08917999	0.00030507
13.11302185	0.00047170
13.13686371	0.00061699
13.16070557	0.00048386
13.18454742	0.00026732
13.20838928	0.00048139
13.23223114	0.00048923
13.25607300	0.00027961
13.27991486	0.00137650
13.30375671	0.00243251
13.32759857	0.00147103
13.35144043	0.00105710
13.37528229	0.00054970
13.39912415	0.00088888
13.42296600	0.00067342
13.44680786	0.00028300
13.47064972	0.00054125
13.49449158	0.00075623
13.51833344	0.00053019
13.54217529	0.00030309
13.56601715	0.00081107
13.58985901	0.00109212
13.61370087	0.00094199
13.63754272	0.00292882
13.66138458	0.00340886
13.68522644	0.00130976
13.70906830	0.00121307
13.73291016	0.00066057
13.75675201	0.00075039
13.78059387	0.00067488
13.80443573	0.00022325
13.82827759	0.00029622
