Частота	Канал A
(kГц)	(В)

0.00000000	0.40988800
0.02384186	0.17261060
0.04768372	0.02805674
0.07152557	0.00087867
0.09536743	0.00083640
0.11920929	0.00062917
0.14305115	0.00041283
0.16689301	0.00032019
0.19073486	0.00038826
0.21457672	0.00042767
0.23841858	0.00053828
0.26226044	0.00056918
0.28610229	0.00046398
0.30994415	0.00124355
0.33378601	0.00365610
0.35762787	0.00364446
0.38146973	0.00138076
0.40531158	0.00064077
0.42915344	0.00030990
0.45299530	0.00029294
0.47683716	0.00040809
0.50067902	0.00047606
0.52452087	0.00036820
0.54836273	0.00031489
0.57220459	0.00020801
0.59604645	0.00049497
0.61988831	0.00164483
0.64373016	0.00408364
0.66757202	0.00395281
0.69141388	0.00212286
0.71525574	0.00103054
0.73909760	0.00029002
0.76293945	0.00038846
0.78678131	0.00056151
0.81062317	0.00069616
0.83446503	0.00054313
0.85830688	0.00044000
0.88214874	0.00017510
0.90599060	0.00047120
0.92983246	0.00083813
0.95367432	0.02690800
0.97751617	0.15088810
1.00135803	0.23873120
1.02519989	0.13395950
1.04904175	0.01986533
1.07288361	0.00077255
1.09672546	0.00045826
1.12056732	0.00051384
1.14440918	0.00041007
1.16825104	0.00032313
1.19209290	0.00035813
1.21593475	0.00053184
1.23977661	0.00055456
1.26361847	0.00074218
1.28746033	0.00075816
1.31130219	0.00071850
1.33514404	0.00210226
1.35898590	0.00211319
1.38282776	0.00115237
1.40666962	0.00079699
1.43051147	0.00054425
1.45435333	0.00033712
1.47819519	0.00035088
1.50203705	0.00039027
1.52587891	0.00038029
1.54972076	0.00045028
1.57356262	0.00051918
1.59740448	0.00041687
1.62124634	0.00127818
1.64508820	0.00330989
1.66893005	0.00339062
1.69277191	0.00269329
1.71661377	0.00160570
1.74045563	0.00070353
1.76429749	0.00031400
1.78813934	0.00040354
1.81198120	0.00057159
1.83582306	0.00043170
1.85966492	0.00038571
1.88350677	0.00039543
1.90734863	0.00046053
1.93119049	0.00079038
1.95503235	0.02623576
1.97887421	0.13455260
2.00271606	0.20054930
2.02655792	0.10576710
2.05039978	0.01396305
2.07424164	0.00049645
2.09808350	0.00050604
2.12192535	0.00051365
2.14576721	0.00040209
2.16960907	0.00027807
2.19345093	0.00023162
2.21729279	0.00035121
2.24113464	0.00049700
2.26497650	0.00084780
2.28881836	0.00124214
2.31266022	0.00165125
2.33650208	0.00068505
2.36034393	0.00049276
2.38418579	0.00100938
2.40802765	0.00103128
2.43186951	0.00074100
2.45571136	0.00039798
2.47955322	0.00045272
2.50339508	0.00034603
2.52723694	0.00032433
2.55107880	0.00032817
2.57492065	0.00056866
2.59876251	0.00051785
2.62260437	0.00066776
2.64644623	0.00115687
2.67028809	0.00173559
2.69412994	0.00211911
2.71797180	0.00125493
2.74181366	0.00076116
2.76565552	0.00035853
2.78949738	0.00026302
2.81333923	0.00040430
2.83718109	0.00052750
2.86102295	0.00055293
2.88486481	0.00037647
2.90870667	0.00018417
2.93254852	0.00034622
2.95639038	0.02174523
2.98023224	0.10331440
3.00407410	0.14530540
3.02791595	0.07189867
3.05175781	0.00827818
3.07559967	0.00053943
3.09944153	0.00050263
3.12328339	0.00057122
3.14712524	0.00065947
3.17096710	0.00052847
3.19480896	0.00050930
3.21865082	0.00025946
3.24249268	0.00024935
3.26633453	0.00062200
3.29017639	0.00173633
3.31401825	0.00259898
3.33786011	0.00267880
3.36170197	0.00215050
3.38554382	0.00099154
3.40938568	0.00070675
3.43322754	0.00057135
3.45706940	0.00051658
3.48091125	0.00040108
3.50475311	0.00025915
3.52859497	0.00018365
3.55243683	0.00032685
3.57627869	0.00062375
3.60012054	0.00084785
3.62396240	0.00097868
3.64780426	0.00112634
3.67164612	0.00117181
3.69548798	0.00120608
3.71932983	0.00091134
3.74317169	0.00071425
3.76701355	0.00044786
3.79085541	0.00035590
3.81469727	0.00035410
3.83853912	0.00043537
3.86238098	0.00044483
3.88622284	0.00040343
3.91006470	0.00053468
3.93390656	0.00042855
3.95774841	0.01434428
3.98159027	0.06326633
4.00543213	0.08391931
4.02927399	0.03899125
4.05311584	0.00390381
4.07695770	0.00043288
4.10079956	0.00037192
4.12464142	0.00031508
4.14848328	0.00056937
4.17232513	0.00038905
4.19616699	0.00039190
4.22000885	0.00047566
4.24385071	0.00042371
4.26769257	0.00060930
4.29153442	0.00173241
4.31537628	0.00283447
4.33921814	0.00406256
4.36306000	0.00322000
4.38690186	0.00105473
4.41074371	0.00045370
4.43458557	0.00039735
4.45842743	0.00040394
4.48226929	0.00037782
4.50611115	0.00036993
4.52995300	0.00034507
4.55379486	0.00041912
4.57763672	0.00061677
4.60147858	0.00109271
4.62532043	0.00189431
4.64916229	0.00341649
4.67300415	0.00256113
4.69684601	0.00049052
4.72068787	0.00046068
4.74452972	0.00053972
4.76837158	0.00044489
4.79221344	0.00053141
4.81605530	0.00051007
4.83989716	0.00027321
4.86373901	0.00038415
4.88758087	0.00058825
4.91142273	0.00061373
4.93526459	0.00057451
4.95910645	0.00516799
4.98294830	0.02114393
5.00679016	0.02646052
5.03063202	0.01143319
5.05447388	0.00118785
5.07831573	0.00080334
5.10215759	0.00034731
5.12599945	0.00031152
5.14984131	0.00039019
5.17368317	0.00031225
5.19752502	0.00030894
5.22136688	0.00060199
5.24520874	0.00055629
5.26905060	0.00058557
5.29289246	0.00124539
5.31673431	0.00241600
5.34057617	0.00422834
5.36441803	0.00325757
5.38825989	0.00125176
5.41210175	0.00051402
5.43594360	0.00038835
5.45978546	0.00065341
5.48362732	0.00061732
5.50746918	0.00050752
5.53131104	0.00059678
5.55515289	0.00058266
5.57899475	0.00052841
5.60283661	0.00095614
5.62667847	0.00246334
5.65052032	0.00464207
5.67436218	0.00333663
5.69820404	0.00133616
5.72204590	0.00054940
5.74588776	0.00028941
5.76972961	0.00044208
5.79357147	0.00052206
5.81741333	0.00059620
5.84125519	0.00032811
5.86509705	0.00015690
5.88893890	0.00019796
5.91278076	0.00066896
5.93662262	0.00113147
5.96046448	0.00470892
5.98430634	0.01502995
6.00814819	0.01747065
6.03199005	0.00730401
6.05583191	0.00138261
6.07967377	0.00090882
6.10351563	0.00061498
6.12735748	0.00049889
6.15119934	0.00035749
6.17504120	0.00039957
6.19888306	0.00031558
6.22272491	0.00060303
6.24656677	0.00080203
6.27040863	0.00076364
6.29425049	0.00024867
6.31809235	0.00168502
6.34193420	0.00337099
6.36577606	0.00245851
6.38961792	0.00119062
6.41345978	0.00078989
6.43730164	0.00050353
6.46114349	0.00031747
6.48498535	0.00038428
6.50882721	0.00043597
6.53266907	0.00062166
6.55651093	0.00060521
6.58035278	0.00060940
6.60419464	0.00083256
6.62803650	0.00268337
6.65187836	0.00477298
6.67572021	0.00363087
6.69956207	0.00210064
6.72340393	0.00081875
6.74724579	0.00031208
6.77108765	0.00023042
6.79492950	0.00049763
6.81877136	0.00046355
6.84261322	0.00028224
6.86645508	0.00032282
6.89029694	0.00024219
6.91413879	0.00060256
6.93798065	0.00131820
6.96182251	0.01142375
6.98566437	0.03849063
7.00950623	0.04311693
7.03334808	0.01669719
7.05718994	0.00165102
7.08103180	0.00067513
7.10487366	0.00048652
7.12871552	0.00047581
7.15255737	0.00046682
7.17639923	0.00029411
7.20024109	0.00033620
7.22408295	0.00066997
7.24792480	0.00085213
7.27176666	0.00088741
7.29560852	0.00103200
7.31945038	0.00112553
7.34329224	0.00122162
7.36713409	0.00118542
7.39097595	0.00092639
7.41481781	0.00059805
7.43865967	0.00057010
7.46250153	0.00032154
7.48634338	0.00030103
7.51018524	0.00036206
7.53402710	0.00058027
7.55786896	0.00051555
7.58171082	0.00050076
7.60555267	0.00053658
7.62939453	0.00174099
7.65323639	0.00308778
7.67707825	0.00272681
7.70092010	0.00212236
7.72476196	0.00104010
7.74860382	0.00043988
7.77244568	0.00025075
7.79628754	0.00043446
7.82012939	0.00047392
7.84397125	0.00037627
7.86781311	0.00042076
7.89165497	0.00043814
7.91549683	0.00039540
7.93933868	0.00101510
7.96318054	0.01475132
7.98702240	0.04691911
8.01086426	0.04945240
8.03470612	0.01769986
8.05854797	0.00124179
8.08238983	0.00033682
8.10623169	0.00045097
8.13007355	0.00040843
8.15391541	0.00048118
8.17775726	0.00017153
8.20159912	0.00019163
8.22544098	0.00020884
8.24928284	0.00065531
8.27312469	0.00128716
8.29696655	0.00201685
8.32080841	0.00187399
8.34465027	0.00109568
8.36849213	0.00097360
8.39233398	0.00076593
8.41617584	0.00077230
8.44001770	0.00070045
8.46385956	0.00038114
8.48770142	0.00013199
8.51154327	0.00035524
8.53538513	0.00059342
8.55922699	0.00077027
8.58306885	0.00086941
8.60691071	0.00076819
8.63075256	0.00047485
8.65459442	0.00042496
8.67843628	0.00141897
8.70227814	0.00146028
8.72612000	0.00092025
8.74996185	0.00056942
8.77380371	0.00044162
8.79764557	0.00019220
8.82148743	0.00017652
8.84532928	0.00032663
8.86917114	0.00059159
8.89301300	0.00062459
8.91685486	0.00031695
8.94069672	0.00057106
8.96453857	0.01365728
8.98838043	0.04059293
9.01222229	0.04032163
9.03606415	0.01330085
9.05990601	0.00089800
9.08374786	0.00012776
9.10758972	0.00023124
9.13143158	0.00017738
9.15527344	0.00035075
9.17911530	0.00056172
9.20295715	0.00066574
9.22679901	0.00056385
9.25064087	0.00064264
9.27448273	0.00094582
9.29832458	0.00217152
9.32216644	0.00271898
9.34600830	0.00308178
9.36985016	0.00173445
9.39369202	0.00034343
9.41753387	0.00025714
9.44137573	0.00037414
9.46521759	0.00043938
9.48905945	0.00023924
9.51290131	0.00029175
9.53674316	0.00027409
9.56058502	0.00058124
9.58442688	0.00067178
9.60826874	0.00090947
9.63211060	0.00186101
9.65595245	0.00260138
9.67979431	0.00159093
9.70363617	0.00072929
9.72747803	0.00075299
9.75131989	0.00056626
9.77516174	0.00041117
9.79900360	0.00029027
9.82284546	0.00035750
9.84668732	0.00041743
9.87052917	0.00068502
9.89437103	0.00070933
9.91821289	0.00070796
9.94205475	0.00012270
9.96589661	0.00850486
9.98973846	0.02391482
10.01358032	0.02250528
10.03742218	0.00694858
10.06126404	0.00066868
10.08510590	0.00054723
10.10894775	0.00041086
10.13278961	0.00038581
10.15663147	0.00055075
10.18047333	0.00045461
10.20431519	0.00030960
10.22815704	0.00041564
10.25199890	0.00032671
10.27584076	0.00086258
10.29968262	0.00203191
10.32352448	0.00313025
10.34736633	0.00426295
10.37120819	0.00248434
10.39505005	0.00056049
10.41889191	0.00020143
10.44273376	0.00044852
10.46657562	0.00055606
10.49041748	0.00048911
10.51425934	0.00041101
10.53810120	0.00016582
10.56194305	0.00018725
10.58578491	0.00041505
10.60962677	0.00110691
10.63346863	0.00325665
10.65731049	0.00463567
10.68115234	0.00244180
10.70499420	0.00048208
10.72883606	0.00063228
10.75267792	0.00067904
10.77651978	0.00061693
10.80036163	0.00042855
10.82420349	0.00036054
10.84804535	0.00024095
10.87188721	0.00041699
10.89572906	0.00048963
10.91957092	0.00075595
10.94341278	0.00099952
10.96725464	0.00132347
10.99109650	0.00239193
11.01493835	0.00211235
11.03878021	0.00114805
11.06262207	0.00092609
11.08646393	0.00077506
11.11030579	0.00049421
11.13414764	0.00031738
11.15798950	0.00035160
11.18183136	0.00049934
11.20567322	0.00052394
11.22951508	0.00060609
11.25335693	0.00037648
11.27719879	0.00040711
11.30104065	0.00099417
11.32488251	0.00278107
11.34872437	0.00398697
11.37256622	0.00234818
11.39640808	0.00098182
11.42024994	0.00045149
11.44409180	0.00047964
11.46793365	0.00055624
11.49177551	0.00054619
11.51561737	0.00049780
11.53945923	0.00043108
11.56330109	0.00023809
11.58714294	0.00025083
11.61098480	0.00095653
11.63482666	0.00377011
11.65866852	0.00537611
11.68251038	0.00313800
11.70635223	0.00137987
11.73019409	0.00050944
11.75403595	0.00042030
11.77787781	0.00039472
11.80171967	0.00049011
11.82556152	0.00052577
11.84940338	0.00041596
11.87324524	0.00023790
11.89708710	0.00028076
11.92092896	0.00047588
11.94477081	0.00141839
11.96861267	0.00726263
11.99245453	0.01700942
12.01629639	0.01423415
12.04013824	0.00393293
12.06398010	0.00062076
12.08782196	0.00052529
12.11166382	0.00049141
12.13550568	0.00040254
12.15934753	0.00042639
12.18318939	0.00042555
12.20703125	0.00045225
12.23087311	0.00034829
12.25471497	0.00068041
12.27855682	0.00091531
12.30239868	0.00048534
12.32624054	0.00172381
12.35008240	0.00245574
12.37392426	0.00155454
12.39776611	0.00097052
12.42160797	0.00066538
12.44544983	0.00059034
12.46929169	0.00048066
12.49313354	0.00052734
12.51697540	0.00049523
12.54081726	0.00046569
12.56465912	0.00040678
12.58850098	0.00042269
12.61234283	0.00093753
12.63618469	0.00323819
12.66002655	0.00424644
12.68386841	0.00271104
12.70771027	0.00153954
12.73155212	0.00050834
12.75539398	0.00028299
12.77923584	0.00026555
12.80307770	0.00059828
12.82691956	0.00063501
12.85076141	0.00052557
12.87460327	0.00044188
12.89844513	0.00039954
12.92228699	0.00054457
12.94612885	0.00200857
12.96997070	0.01302826
12.99381256	0.02903882
13.01765442	0.02294307
13.04149628	0.00581629
13.06533813	0.00063692
13.08917999	0.00046162
13.11302185	0.00048898
13.13686371	0.00039617
13.16070557	0.00036094
13.18454742	0.00024078
13.20838928	0.00037536
13.23223114	0.00046561
13.25607300	0.00071175
13.27991486	0.00096264
13.30375671	0.00141916
13.32759857	0.00099268
13.35144043	0.00024094
13.37528229	0.00096957
13.39912415	0.00088180
13.42296600	0.00072959
13.44680786	0.00050033
13.47064972	0.00035872
13.49449158	0.00028044
13.51833344	0.00044431
13.54217529	0.00076427
13.56601715	0.00078712
13.58985901	0.00046201
13.61370087	0.00063680
13.63754272	0.00167221
13.66138458	0.00217387
13.68522644	0.00200392
13.70906830	0.00147581
13.73291016	0.00082318
13.75675201	0.00053970
13.78059387	0.00030182
13.80443573	0.00031519
13.82827759	0.00044155
