Частота	Канал A
(kГц)	(В)

0.00000000	0.32902850
0.02384186	0.13865160
0.04768372	0.02239895
0.07152557	0.00023257
0.09536743	0.00023093
0.11920929	0.00025528
0.14305115	0.00045812
0.16689301	0.00056155
0.19073486	0.00043447
0.21457672	0.00050888
0.23841858	0.00058970
0.26226044	0.00079971
0.28610229	0.00142039
0.30994415	0.00173300
0.33378601	0.00315041
0.35762787	0.00342801
0.38146973	0.00160730
0.40531158	0.00107816
0.42915344	0.00111620
0.45299530	0.00098499
0.47683716	0.00060875
0.50067902	0.00051860
0.52452087	0.00067287
0.54836273	0.00061060
0.57220459	0.00082832
0.59604645	0.00119100
0.61988831	0.00219250
0.64373016	0.00435202
0.66757202	0.00353558
0.69141388	0.00217989
0.71525574	0.00191315
0.73909760	0.00122143
0.76293945	0.00071893
0.78678131	0.00073549
0.81062317	0.00060029
0.83446503	0.00055252
0.85830688	0.00056552
0.88214874	0.00041595
0.90599060	0.00063041
0.92983246	0.00066362
0.95367432	0.02081349
0.97751617	0.11944120
1.00135803	0.18950700
1.02519989	0.10636350
1.04904175	0.01543052
1.07288361	0.00038585
1.09672546	0.00020209
1.12056732	0.00014356
1.14440918	0.00021304
1.16825104	0.00020460
1.19209290	0.00004155
1.21593475	0.00018130
1.23977661	0.00016488
1.26361847	0.00046719
1.28746033	0.00089693
1.31130219	0.00100415
1.33514404	0.00191452
1.35898590	0.00219166
1.38282776	0.00116266
1.40666962	0.00047073
1.43051147	0.00054491
1.45435333	0.00068893
1.47819519	0.00062802
1.50203705	0.00050129
1.52587891	0.00046796
1.54972076	0.00056076
1.57356262	0.00062093
1.59740448	0.00098709
1.62124634	0.00217729
1.64508820	0.00434021
1.66893005	0.00346107
1.69277191	0.00233810
1.71661377	0.00192730
1.74045563	0.00134407
1.76429749	0.00108507
1.78813934	0.00087161
1.81198120	0.00064400
1.83582306	0.00065008
1.85966492	0.00083905
1.88350677	0.00075345
1.90734863	0.00081744
1.93119049	0.00111768
1.95503235	0.02189968
1.97887421	0.11404750
2.00271606	0.17064370
2.02655792	0.09035176
2.05039978	0.01198845
2.07424164	0.00067139
2.09808350	0.00069999
2.12192535	0.00034922
2.14576721	0.00013932
2.16960907	0.00020711
2.19345093	0.00013085
2.21729279	0.00013244
2.24113464	0.00021067
2.26497650	0.00021970
2.28881836	0.00016436
2.31266022	0.00024395
2.33650208	0.00027293
2.36034393	0.00031872
2.38418579	0.00042742
2.40802765	0.00045823
2.43186951	0.00024674
2.45571136	0.00028699
2.47955322	0.00026378
2.50339508	0.00025973
2.52723694	0.00033596
2.55107880	0.00046484
2.57492065	0.00045171
2.59876251	0.00073796
2.62260437	0.00201754
2.64644623	0.00358942
2.67028809	0.00256472
2.69412994	0.00185204
2.71797180	0.00154273
2.74181366	0.00112446
2.76565552	0.00078509
2.78949738	0.00069249
2.81333923	0.00056225
2.83718109	0.00058462
2.86102295	0.00079838
2.88486481	0.00071938
2.90870667	0.00099948
2.93254852	0.00137909
2.95639038	0.02087087
2.98023224	0.10043990
3.00407410	0.14206050
3.02791595	0.07092098
3.05175781	0.00869884
3.07559967	0.00095983
3.09944153	0.00077851
3.12328339	0.00057324
3.14712524	0.00057441
3.17096710	0.00059570
3.19480896	0.00051195
3.21865082	0.00038642
3.24249268	0.00045280
3.26633453	0.00071771
3.29017639	0.00104257
3.31401825	0.00087119
3.33786011	0.00139819
3.36170197	0.00148509
3.38554382	0.00046996
3.40938568	0.00023147
3.43322754	0.00019448
3.45706940	0.00011448
3.48091125	0.00009314
3.50475311	0.00011369
3.52859497	0.00011692
3.55243683	0.00033048
3.57627869	0.00050488
3.60012054	0.00057226
3.62396240	0.00103702
3.64780426	0.00201369
3.67164612	0.00140138
3.69548798	0.00112659
3.71932983	0.00104791
3.74317169	0.00061248
3.76701355	0.00035865
3.79085541	0.00063296
3.81469727	0.00065044
3.83853912	0.00052888
3.86238098	0.00041901
3.88622284	0.00061317
3.91006470	0.00114660
3.93390656	0.00143965
3.95774841	0.01803056
3.98159027	0.07986973
4.00543213	0.10669860
4.02927399	0.05004216
4.05311584	0.00547534
4.07695770	0.00102876
4.10079956	0.00096893
4.12464142	0.00068526
4.14848328	0.00062601
4.17232513	0.00055911
4.19616699	0.00051013
4.22000885	0.00050458
4.24385071	0.00064963
4.26769257	0.00098215
4.29153442	0.00154249
4.31537628	0.00157529
4.33921814	0.00291098
4.36306000	0.00271662
4.38690186	0.00126825
4.41074371	0.00081113
4.43458557	0.00038462
4.45842743	0.00034575
4.48226929	0.00050166
4.50611115	0.00043143
4.52995300	0.00029817
4.55379486	0.00016682
4.57763672	0.00005053
4.60147858	0.00019154
4.62532043	0.00023700
4.64916229	0.00014426
4.67300415	0.00025426
4.69684601	0.00037950
4.72068787	0.00034041
4.74452972	0.00033423
4.76837158	0.00016103
4.79221344	0.00026887
4.81605530	0.00039054
4.83989716	0.00051101
4.86373901	0.00064895
4.88758087	0.00045693
4.91142273	0.00054514
4.93526459	0.00101404
4.95910645	0.01354308
4.98294830	0.05536442
5.00679016	0.06982554
5.03063202	0.03086910
5.05447388	0.00309479
5.07831573	0.00074624
5.10215759	0.00085412
5.12599945	0.00071127
5.14984131	0.00083092
5.17368317	0.00083611
5.19752502	0.00060451
5.22136688	0.00076534
5.24520874	0.00104612
5.26905060	0.00141525
5.29289246	0.00218396
5.31673431	0.00215259
5.34057617	0.00368580
5.36441803	0.00337921
5.38825989	0.00147460
5.41210175	0.00090059
5.43594360	0.00060618
5.45978546	0.00043839
5.48362732	0.00066544
5.50746918	0.00063401
5.53131104	0.00036997
5.55515289	0.00033174
5.57899475	0.00055300
5.60283661	0.00085820
5.62667847	0.00140786
5.65052032	0.00204140
5.67436218	0.00130234
5.69820404	0.00071760
5.72204590	0.00040833
5.74588776	0.00008533
5.76972961	0.00003230
5.79357147	0.00009103
5.81741333	0.00012038
5.84125519	0.00018384
5.86509705	0.00023748
5.88893890	0.00013970
5.91278076	0.00012159
5.93662262	0.00047627
5.96046448	0.00727155
5.98430634	0.02831619
6.00814819	0.03402201
6.03199005	0.01428143
6.05583191	0.00167646
6.07967377	0.00082376
6.10351563	0.00052015
6.12735748	0.00027993
6.15119934	0.00036777
6.17504120	0.00059060
6.19888306	0.00067069
6.22272491	0.00066077
6.24656677	0.00077701
6.27040863	0.00121884
6.29425049	0.00211727
6.31809235	0.00227266
6.34193420	0.00407718
6.36577606	0.00355744
6.38961792	0.00160246
6.41345978	0.00087072
6.43730164	0.00081247
6.46114349	0.00085412
6.48498535	0.00078152
6.50882721	0.00070039
6.53266907	0.00067630
6.55651093	0.00053302
6.58035278	0.00082019
6.60419464	0.00134039
6.62803650	0.00265083
6.65187836	0.00381966
6.67572021	0.00223970
6.69956207	0.00152095
6.72340393	0.00107645
6.74724579	0.00056893
6.77108765	0.00037705
6.79492950	0.00036854
6.81877136	0.00030169
6.84261322	0.00021292
6.86645508	0.00027340
6.89029694	0.00031733
6.91413879	0.00014612
6.93798065	0.00007670
6.96182251	0.00115881
6.98566437	0.00367721
7.00950623	0.00403485
7.03334808	0.00155843
7.05718994	0.00044120
7.08103180	0.00039758
7.10487366	0.00049310
7.12871552	0.00041520
7.15255737	0.00020236
7.17639923	0.00029265
7.20024109	0.00016383
7.22408295	0.00022923
7.24792480	0.00063142
7.27176666	0.00124090
7.29560852	0.00197523
7.31945038	0.00202361
7.34329224	0.00342177
7.36713409	0.00272492
7.39097595	0.00111703
7.41481781	0.00089355
7.43865967	0.00084700
7.46250153	0.00071047
7.48634338	0.00068611
7.51018524	0.00077993
7.53402710	0.00085005
7.55786896	0.00065784
7.58171082	0.00063478
7.60555267	0.00130833
7.62939453	0.00314996
7.65323639	0.00459105
7.67707825	0.00264451
7.70092010	0.00201123
7.72476196	0.00122926
7.74860382	0.00085792
7.77244568	0.00071975
7.79628754	0.00064467
7.82012939	0.00041817
7.84397125	0.00038525
7.86781311	0.00048916
7.89165497	0.00054571
7.91549683	0.00057732
7.93933868	0.00061737
7.96318054	0.00518387
7.98702240	0.01710847
8.01086426	0.01837912
8.03470612	0.00676152
8.05854797	0.00048071
8.08238983	0.00014967
8.10623169	0.00006992
8.13007355	0.00010255
8.15391541	0.00021803
8.17775726	0.00031331
8.20159912	0.00024475
8.22544098	0.00004501
8.24928284	0.00032864
8.27312469	0.00064383
8.29696655	0.00101053
8.32080841	0.00123815
8.34465027	0.00231299
8.36849213	0.00177754
8.39233398	0.00064652
8.41617584	0.00040563
8.44001770	0.00055274
8.46385956	0.00066239
8.48770142	0.00072047
8.51154327	0.00055029
8.53538513	0.00057681
8.55922699	0.00078767
8.58306885	0.00082678
8.60691071	0.00136216
8.63075256	0.00357741
8.65459442	0.00483559
8.67843628	0.00247767
8.70227814	0.00197037
8.72612000	0.00112942
8.74996185	0.00093909
8.77380371	0.00090537
8.79764557	0.00083185
8.82148743	0.00075576
8.84532928	0.00071327
8.86917114	0.00065793
8.89301300	0.00076424
8.91685486	0.00099887
8.94069672	0.00131842
8.96453857	0.01021546
8.98838043	0.03129520
9.01222229	0.03174028
9.03606415	0.01109278
9.05990601	0.00137134
9.08374786	0.00067591
9.10758972	0.00052683
9.13143158	0.00036376
9.15527344	0.00017603
9.17911530	0.00014825
9.20295715	0.00032917
9.22679901	0.00035719
9.25064087	0.00022178
9.27448273	0.00007994
9.29832458	0.00015337
9.32216644	0.00039822
9.34600830	0.00061849
9.36985016	0.00049396
9.39369202	0.00028279
9.41753387	0.00022252
9.44137573	0.00021494
9.46521759	0.00026581
9.48905945	0.00042725
9.51290131	0.00037044
9.53674316	0.00023724
9.56058502	0.00038120
9.58442688	0.00060284
9.60826874	0.00110780
9.63211060	0.00292696
9.65595245	0.00400036
9.67979431	0.00226935
9.70363617	0.00181869
9.72747803	0.00115819
9.75131989	0.00083690
9.77516174	0.00060236
9.79900360	0.00068272
9.82284546	0.00061940
9.84668732	0.00057536
9.87052917	0.00063344
9.89437103	0.00081651
9.91821289	0.00128981
9.94205475	0.00181180
9.96589661	0.01341148
9.98973846	0.03826079
10.01358032	0.03674761
10.03742218	0.01204993
10.06126404	0.00125071
10.08510590	0.00059341
10.10894775	0.00061602
10.13278961	0.00059275
10.15663147	0.00053073
10.18047333	0.00046731
10.20431519	0.00045240
10.22815704	0.00051992
10.25199890	0.00072080
10.27584076	0.00083300
10.29968262	0.00087500
10.32352448	0.00083440
10.34736633	0.00120530
10.37120819	0.00074461
10.39505005	0.00029937
10.41889191	0.00020175
10.44273376	0.00011816
10.46657562	0.00005862
10.49041748	0.00006720
10.51425934	0.00023211
10.53810120	0.00012884
10.56194305	0.00023912
10.58578491	0.00046770
10.60962677	0.00071745
10.63346863	0.00178106
10.65731049	0.00238727
10.68115234	0.00139861
10.70499420	0.00141641
10.72883606	0.00099713
10.75267792	0.00048162
10.77651978	0.00042808
10.80036163	0.00054272
10.82420349	0.00042396
10.84804535	0.00033323
10.87188721	0.00050658
10.89572906	0.00067877
10.91957092	0.00096405
10.94341278	0.00169225
10.96725464	0.01385542
10.99109650	0.03704488
11.01493835	0.03342076
11.03878021	0.01002633
11.06262207	0.00144374
11.08646393	0.00092991
11.11030579	0.00078336
11.13414764	0.00068148
11.15798950	0.00066753
11.18183136	0.00059531
11.20567322	0.00064219
11.22951508	0.00080242
11.25335693	0.00076728
11.27719879	0.00101190
11.30104065	0.00175095
11.32488251	0.00180233
11.34872437	0.00274635
11.37256622	0.00175578
11.39640808	0.00079198
11.42024994	0.00058502
11.44409180	0.00035594
11.46793365	0.00000755
11.49177551	0.00029692
11.51561737	0.00035797
11.53945923	0.00013940
11.56330109	0.00008055
11.58714294	0.00006912
11.61098480	0.00009124
11.63482666	0.00024184
11.65866852	0.00028161
11.68251038	0.00027847
11.70635223	0.00036863
11.73019409	0.00026976
11.75403595	0.00014916
11.77787781	0.00011221
11.80171967	0.00032683
11.82556152	0.00036181
11.84940338	0.00022450
11.87324524	0.00024435
11.89708710	0.00045564
11.92092896	0.00082899
11.94477081	0.00145176
11.96861267	0.01190338
11.99245453	0.02987091
12.01629639	0.02573125
12.04013824	0.00754924
12.06398010	0.00118085
12.08782196	0.00084986
12.11166382	0.00067452
12.13550568	0.00053991
12.15934753	0.00051579
12.18318939	0.00041531
12.20703125	0.00067088
12.23087311	0.00100979
12.25471497	0.00122887
12.27855682	0.00162468
12.30239868	0.00229327
12.32624054	0.00241831
12.35008240	0.00363595
12.37392426	0.00228320
12.39776611	0.00127914
12.42160797	0.00098978
12.44544983	0.00057498
12.46929169	0.00031363
12.49313354	0.00028012
12.51697540	0.00045500
12.54081726	0.00063020
12.56465912	0.00057586
12.58850098	0.00047013
12.61234283	0.00051991
12.63618469	0.00162609
12.66002655	0.00196781
12.68386841	0.00098594
12.70771027	0.00060302
12.73155212	0.00031580
12.75539398	0.00009142
12.77923584	0.00013843
12.80307770	0.00021461
12.82691956	0.00028195
12.85076141	0.00041757
12.87460327	0.00032942
12.89844513	0.00019232
12.92228699	0.00050737
12.94612885	0.00101907
12.96997070	0.00770530
12.99381256	0.01793619
13.01765442	0.01455132
13.04149628	0.00399121
13.06533813	0.00092406
13.08917999	0.00073577
13.11302185	0.00069768
13.13686371	0.00063098
13.16070557	0.00052519
13.18454742	0.00051449
13.20838928	0.00055922
13.23223114	0.00063370
13.25607300	0.00092070
13.27991486	0.00170113
13.30375671	0.00244752
13.32759857	0.00267006
13.35144043	0.00408717
13.37528229	0.00252371
13.39912415	0.00118324
13.42296600	0.00086913
13.44680786	0.00058503
13.47064972	0.00060389
13.49449158	0.00054253
13.51833344	0.00043335
13.54217529	0.00052298
13.56601715	0.00087965
13.58985901	0.00097593
13.61370087	0.00125788
13.63754272	0.00323974
13.66138458	0.00346248
13.68522644	0.00161823
13.70906830	0.00127208
13.73291016	0.00064987
13.75675201	0.00050843
13.78059387	0.00027961
13.80443573	0.00018084
13.82827759	0.00031849
