Частота	A * B
3.17096710	0.80344780
3.19480896	0.22250410
3.21865082	0.04675399
3.24249268	0.07989740
3.26633453	0.05547991
3.29017639	0.08549047
3.31401825	0.11671170
3.33786011	0.11929770
3.36170197	0.04063862
3.38554382	0.04527993
3.40938568	0.08079489
3.43322754	0.05582058
3.45706940	0.07809116
3.48091125	0.06285333
3.50475311	0.04281341
3.52859497	0.04793677
3.55243683	0.05376619
3.57627869	0.08125536
3.60012054	0.05611970
3.62396240	0.07724771
3.64780426	0.06096588
3.67164612	0.01763687
3.69548798	0.11077750
3.71932983	0.13059650
3.74317169	0.09587742
3.76701355	0.05673121
3.79085541	0.07616160
3.81469727	0.06451776
3.83853912	0.15894030
3.86238098	0.89254530
3.88622284	1.26617300
3.91006470	0.64461760
3.93390656	0.11713680
3.95774841	0.07618251
3.98159027	0.06744295
4.00543213	0.06919497
4.02927399	0.13555200
4.05311584	0.19216100
4.07695770	0.11525170
4.10079956	0.00853664
4.12464142	0.07428462
4.14848328	0.06883403
4.17232513	0.06365079
4.19616699	0.08101076
4.22000885	0.06160669
4.24385071	0.05456876
4.26769257	0.02786748
4.29153442	0.07268079
4.31537628	0.06969979
4.33921814	0.06280108
4.36306000	0.07842951
4.38690186	0.02543380
4.41074371	0.05640601
4.43458557	0.09357573
4.45842743	0.08964530
4.48226929	0.07174052
4.50611115	0.06209356
4.52995300	0.07932634
4.55379486	0.02498449
4.57763672	0.15620090
4.60147858	0.36378010
4.62532043	0.28957190
4.64916229	0.10814000
4.67300415	0.06083239
4.69684601	0.08034939
4.72068787	0.05726704
4.74452972	0.14217300
4.76837158	0.30156500
4.79221344	0.27714370
4.81605530	0.06945017
4.83989716	0.05246030
4.86373901	0.07998613
4.88758087	0.05515540
4.91142273	0.08190794
4.93526459	0.08622813
4.95910645	0.08313352
4.98294830	0.03297403
5.00679016	0.04826687
5.03063202	0.08045534
5.05447388	0.05540703
5.07831573	0.07880220
5.10215759	0.05698336
5.12599945	0.03052834
5.14984131	0.06310932
5.17368317	0.06932876
5.19752502	0.08215650
5.22136688	0.05555497
5.24520874	0.07810042
5.26905060	0.05951708
5.29289246	0.03066962
5.31673431	0.16872650
5.34057617	0.20067270
5.36441803	0.11649550
5.38825989	0.05723131
5.41210175	0.07814723
5.43594360	0.06521764
5.45978546	0.16472910
5.48362732	0.61923800
5.50746918	0.86723370
5.53131104	0.42382970
5.55515289	0.01233026
5.57899475	0.07683102
5.60283661	0.06650283
5.62667847	0.06801448
5.65052032	0.10271010
5.67436218	0.12569300
5.69820404	0.07845534
5.72204590	0.01356350
5.74588776	0.07539599
5.76972961	0.06712916
5.79357147	0.06525970
5.81741333	0.07744885
5.84125519	0.04172519
5.86509705	0.04951213
5.88893890	0.04492206
5.91278076	0.07575657
5.93662262	0.06817363
5.96046448	0.06430127
5.98430634	0.07774299
6.00814819	0.01994498
6.03199005	0.07601728
6.05583191	0.13741740
6.07967377	0.11176380
6.10351563	0.07243815
6.12735748	0.06394318
6.15119934	0.07815357
6.17504120	0.01736874
6.19888306	0.61755290
6.22272491	1.40307000
6.24656677	1.09616800
6.27040863	0.29452440
6.29425049	0.06460250
6.31809235	0.08022122
6.34193420	0.05564087
6.36577606	0.10339440
6.38961792	0.17499830
6.41345978	0.16055920
6.43730164	0.03759402
6.46114349	0.05441403
6.48498535	0.07945429
6.50882721	0.05520354
6.53266907	0.08074682
6.55651093	0.06728125
6.58035278	0.05936627
6.60419464	0.03578194
6.62803650	0.05315141
6.65187836	0.08003075
6.67572021	0.05517984
6.69956207	0.07953224
6.72340393	0.05334005
6.74724579	0.02705703
6.77108765	0.08737763
6.79492950	0.09268854
6.81877136	0.08462042
6.84261322	0.05511096
6.86645508	0.07885037
6.89029694	0.05775474
6.91413879	0.06451388
6.93798065	0.30922200
6.96182251	0.36958380
6.98566437	0.17826750
7.00950623	0.06076149
7.03334808	0.07897992
7.05718994	0.06334731
7.08103180	0.09032203
7.10487366	0.23168710
7.12871552	0.31372610
7.15255737	0.15210180
7.17639923	0.01803074
7.20024109	0.07783798
7.22408295	0.06478047
7.24792480	0.06837713
7.27176666	0.08644959
7.29560852	0.08603851
7.31945038	0.05884555
7.34329224	0.02157811
7.36713409	0.07640421
7.39097595	0.06555049
7.41481781	0.06687070
7.43865967	0.07530133
7.46250153	0.02645600
7.48634338	0.05413306
7.51018524	0.06685994
7.53402710	0.08100466
7.55786896	0.06659925
7.58171082	0.06605450
7.60555267	0.07677385
7.62939453	0.01592192
7.65323639	0.11451250
7.67707825	0.21446310
7.70092010	0.15667360
7.72476196	0.07562281
7.74860382	0.06459752
7.77244568	0.07829453
7.79628754	0.07948632
7.82012939	0.37125550
7.84397125	0.78760600
7.86781311	0.61213050
7.89165497	0.12375370
7.91549683	0.05997966
7.93933868	0.07795663
7.96318054	0.05541675
7.98702240	0.09032599
8.01086426	0.11746790
8.03470612	0.10731320
8.05854797	0.02454633
8.08238983	0.05603185
8.10623169	0.07889324
8.13007355	0.05528696
8.15391541	0.08063864
8.17775726	0.05494705
8.20159912	0.04400867
8.22544098	0.04755194
8.24928284	0.06102579
8.27312469	0.07973960
8.29696655	0.05510416
8.32080841	0.08017685
8.34465027	0.05096625
8.36849213	0.03448188
8.39233398	0.12559930
8.41617584	0.13000590
8.44001770	0.09093394
8.46385956	0.05503352
8.48770142	0.07863745
8.51154327	0.05133161
8.53538513	0.32668050
8.55922699	1.31954800
8.58306885	1.57848100
8.60691071	0.67074970
8.63075256	0.09916344
8.65459442	0.08052122
8.67843628	0.06145287
8.70227814	0.07724105
8.72612000	0.14335140
8.74996185	0.18202270
8.77380371	0.08971448
8.79764557	0.02350214
8.82148743	0.07852765
8.84532928	0.06326848
8.86917114	0.06949205
8.89301300	0.07755476
8.91685486	0.05876991
8.94069672	0.04980446
8.96453857	0.03311258
8.98838043	0.07768930
9.01222229	0.06396063
9.03606415	0.06847938
9.05990601	0.07383225
9.08374786	0.01459113
9.10758972	0.06836311
9.13143158	0.09709043
9.15527344	0.09025832
9.17911530	0.06543992
9.20295715	0.06767998
9.22679901	0.07582913
9.25064087	0.00765345
9.27448273	0.21256900
9.29832458	0.40262850
9.32216644	0.27519650
9.34600830	0.09251660
9.36985016	0.06628058
9.39369202	0.07706191
9.41753387	0.06121780
9.44137573	0.15920080
9.46521759	0.29829300
9.48905945	0.23269470
9.51290131	0.03777491
9.53674316	0.06227893
9.56058502	0.07728633
9.58442688	0.05594250
9.60826874	0.08460251
9.63211060	0.08396997
9.65595245	0.07630699
9.67979431	0.02298080
9.70363617	0.05840232
9.72747803	0.07804317
9.75131989	0.05575335
9.77516174	0.08070552
9.79900360	0.04720885
9.82284546	0.03692774
9.84668732	0.06673053
9.87052917	0.07376484
9.89437103	0.07962676
9.91821289	0.05551538
9.94205475	0.08039764
9.96589661	0.04929859
9.98973846	0.05442335
10.01358032	0.19470410
10.03742218	0.19887370
10.06126404	0.10590410
10.08510590	0.05553163
10.10894775	0.08102004
10.13278961	0.06131982
10.15663147	0.19207550
10.18047333	0.60492970
10.20431519	0.71932130
10.22815704	0.28577220
10.25199890	0.02062823
10.27584076	0.07961825
10.29968262	0.06097784
10.32352448	0.07484592
10.34736633	0.10477110
10.37120819	0.12005160
10.39505005	0.06207906
10.41889191	0.02688918
10.44273376	0.07932557
10.46657562	0.06156827
10.49041748	0.07102601
10.51425934	0.07229529
10.53810120	0.03856811
10.56194305	0.05030347
10.58578491	0.04872619
10.60962677	0.07967722
10.63346863	0.06241244
10.65731049	0.06999864
10.68115234	0.07269361
10.70499420	0.00557326
10.72883606	0.09465791
10.75267792	0.14288470
10.77651978	0.10789290
10.80036163	0.06525749
10.82420349	0.06954448
10.84804535	0.07465844
10.87188721	0.10352850
10.89572906	1.03981100
10.91957092	1.94704300
10.94341278	1.28609000
10.96725464	0.27571680
10.99109650	0.06818073
11.01493835	0.07617218
11.03878021	0.05876171
11.06262207	0.11189920
11.08646393	0.17523750
11.11030579	0.13816720
11.13414764	0.01747303
11.15798950	0.06376243
11.18183136	0.07621819
11.20567322	0.05680026
11.22951508	0.08207291
11.25335693	0.06208339
11.27719879	0.05676267
11.30104065	0.03193722
11.32488251	0.06210958
11.34872437	0.07707293
11.37256622	0.05640087
11.39640808	0.08086511
11.42024994	0.04245710
11.44409180	0.03960542
11.46793365	0.09498379
11.49177551	0.09389210
11.51561737	0.08068515
11.53945923	0.05595648
11.56330109	0.08055172
11.58714294	0.04644889
11.61098480	0.10791920
11.63482666	0.36890430
11.65866852	0.37442130
11.68251038	0.15728790
11.70635223	0.05788327
11.73019409	0.08123296
11.75403595	0.05849082
11.77787781	0.10387230
11.80171967	0.24314460
11.82556152	0.28413570
11.84940338	0.11035450
11.87324524	0.03367283
11.89708710	0.08032026
11.92092896	0.05954594
11.94477081	0.07435519
11.96861267	0.08440547
11.99245453	0.08252133
12.01629639	0.04843978
12.04013824	0.03226411
12.06398010	0.07982560
12.08782196	0.06017321
12.11166382	0.07247487
12.13550568	0.06913169
12.15934753	0.02276790
12.18318939	0.06031595
12.20703125	0.06977264
12.23087311	0.08314340
12.25471497	0.06091194
12.27855682	0.07158998
12.30239868	0.07147887
12.32624054	0.00548131
12.35008240	0.14500520
12.37392426	0.22514590
12.39776611	0.14621090
12.42160797	0.06708164
12.44544983	0.07058118
12.46929169	0.07352475
12.49313354	0.09438762
12.51697540	0.39364770
12.54081726	0.70624230
12.56465912	0.46126730
12.58850098	0.05857202
12.61234283	0.06869058
12.63618469	0.07423715
12.66002655	0.05867711
12.68386841	0.09383752
12.70771027	0.11682280
12.73155212	0.09398628
12.75539398	0.01038661
12.77923584	0.06520346
12.80307770	0.07507534
12.82691956	0.05775574
12.85076141	0.08097837
12.87460327	0.04704147
12.89844513	0.04601803
12.92228699	0.04788778
12.94612885	0.06801718
12.96997070	0.07620343
12.99381256	0.05710793
13.01765442	0.08103876
13.04149628	0.03944880
13.06533813	0.05283556
13.08917999	0.13871500
13.11302185	0.12763600
13.13686371	0.08498393
13.16070557	0.05706116
13.18454742	0.07904606
13.20838928	0.02299881
13.23223114	0.66369860
13.25607300	2.07374200
13.27991486	2.09935000
13.30375671	0.73456590
13.32759857	0.08644064
13.35144043	0.08304793
13.37528229	0.05686782
13.39912415	0.08540364
13.42296600	0.14948830
13.44680786	0.16846960
13.47064972	0.06591797
13.49449158	0.03702698
13.51833344	0.08049621
13.54217529	0.05849364
13.56601715	0.07490074
13.58985901	0.07265063
13.61370087	0.05659855
13.63754272	0.04499068
13.66138458	0.04100256
13.68522644	0.08040508
13.70906830	0.05886974
13.73291016	0.07389146
13.75675201	0.06701999
13.78059387	0.01115558
13.80443573	0.07994905
13.82827759	0.09952918
13.85211945	0.08970615
13.87596130	0.05970146
13.89980316	0.07303963
13.92364502	0.07025704
13.94748688	0.02433162
13.97132874	0.27790670
13.99517059	0.43639690
14.01901245	0.25631000
14.04285431	0.07884696
14.06669617	0.07212286
14.09053802	0.07208911
14.11437988	0.06865311
14.13822174	0.17527420
14.16206360	0.28881240
14.18590546	0.18958850
14.20974731	0.01321448
14.23358917	0.07002605
14.25743103	0.07294607
14.28127289	0.05965000
14.30511475	0.08544213
14.32895660	0.08153716
14.35279846	0.06860299
14.37664032	0.01733301
14.40048218	0.06705602
14.42432404	0.07379972
14.44816589	0.05896122
14.47200775	0.08031029
14.49584961	0.03698149
14.51969147	0.04459388
14.54353333	0.06995008
14.56737518	0.07802078
14.59121704	0.07528231
14.61505890	0.05841523
14.63890076	0.08062584
14.66274261	0.03723940
14.68658447	0.08189532
14.71042633	0.21866590
14.73426819	0.19331510
14.75811005	0.09501587
14.78195190	0.05733534
14.80579376	0.08161536
14.82963562	0.06083484
14.85347748	0.22018170
14.87731934	0.58532010
14.90116119	0.59116640
14.92500305	0.18521530
14.94884491	0.04115485
14.97268677	0.08046313
14.99652863	0.05669359
15.02037048	0.08102569
15.04421234	0.10602020
15.06805420	0.11238750
15.09189606	0.04615632
15.11573792	0.03937333
15.13957977	0.08086710
15.16342163	0.05719297
15.18726349	0.07606790
15.21110535	0.06539372
15.23494720	0.03790146
15.25878906	0.05104749
15.28263092	0.05404415
15.30647278	0.08146808
15.33031464	0.05763106
15.35415649	0.07519651
15.37799835	0.06545014
15.40184021	0.01044270
15.42568207	0.11327090
15.44952393	0.14573450
15.47336578	0.10328970
15.49720764	0.05899429
15.52104950	0.07399821
15.54489136	0.06852645
15.56873322	0.31297650
15.59257507	1.91397100
15.61641693	2.99240200
15.64025879	1.66205800
15.66410065	0.27285850
15.68794250	0.07352998
15.71178436	0.07022300
15.73562622	0.06426623
15.75946808	0.11968490
15.78330994	0.17209350
15.80715179	0.11516390
15.83099365	0.00179802
15.85483551	0.07118948
15.87867737	0.07152890
15.90251923	0.06094609
15.92636108	0.08124822
15.95020294	0.05748091
15.97404480	0.05393159
15.99788666	0.03112090
16.02172852	0.06978673
16.04557037	0.07241953
16.06941223	0.06026787
16.09325409	0.07986294
16.11709595	0.03061774
16.14093781	0.05297535
16.16477966	0.10123560
16.18862152	0.09457234
16.21246338	0.07526693
16.23630524	0.05962830
16.26014709	0.08021914
16.28398895	0.03172990
16.30783081	0.16289390
16.33167267	0.42984300
16.35551453	0.37187880
16.37935638	0.13632200
16.40319824	0.05918418
16.42704010	0.08122524
16.45088196	0.05618196
16.47472382	0.11800250
16.49856567	0.25007950
16.52240753	0.25115700
16.54624939	0.07458796
16.57009125	0.04669101
16.59393311	0.08064002
16.61777496	0.05597055
16.64161682	0.07930564
16.66545868	0.08165538
16.68930054	0.07819960
16.71314240	0.03822491
16.73698425	0.04332394
16.76082611	0.08083106
16.78466797	0.05635374
16.80850983	0.07710342
16.83235168	0.06106229
16.85619354	0.02501209
16.88003540	0.06602398
16.90387726	0.07303716
16.92771912	0.08340662
16.95156097	0.05667963
16.97540283	0.07629766
16.99924469	0.06413776
17.02308655	0.02357559
17.04692841	0.17679250
17.07077026	0.23119890
17.09461212	0.13444450
17.11845398	0.06030977
17.14229584	0.07592110
17.16613770	0.06780715
17.18997955	0.11292650
17.21382141	0.41125190
17.23766327	0.62688430
17.26150513	0.34074000
17.28534698	0.01567633
17.30918884	0.07470251
17.33303070	0.06916686
17.35687256	0.06428385
17.38071442	0.09611678
17.40455627	0.11460440
17.42839813	0.07981928
17.45223999	0.00882179
17.47608185	0.07250058
17.49992371	0.06990103
17.52376556	0.06246310
17.54760742	0.07897541
17.57144928	0.04007968
17.59529114	0.04836763
17.61913300	0.04933074
17.64297485	0.07403582
17.66681671	0.07117665
17.69065857	0.06142813
17.71450043	0.07963944
17.73834229	0.02655053
17.76218414	0.07255682
17.78602600	0.14956220
17.80986786	0.12369800
17.83370972	0.07832140
17.85755157	0.06230954
17.88139343	0.07738281
17.90523529	0.07209021
17.92907715	1.53289300
17.95291901	3.84841900
17.97676086	3.29964400
18.00060272	0.93094030
18.02444458	0.07973623
18.04828644	0.08361877
18.07212830	0.05521267
18.09597015	0.09308689
18.11981201	0.15356550
18.14365387	0.15213250
18.16749573	0.04422901
18.19133759	0.04901359
18.21517944	0.08016355
18.23902130	0.05577729
18.26286316	0.07897581
18.28670502	0.06685121
18.31054688	0.05489353
18.33438873	0.04054492
18.35823059	0.04994757
18.38207245	0.08072597
18.40591431	0.05569961
18.42975616	0.07812851
18.45359802	0.05827038
18.47743988	0.02058582
18.50128174	0.09079770
18.52512360	0.10100540
18.54896545	0.08771753
18.57280731	0.05587839
18.59664917	0.07729507
18.62049103	0.06252959
18.64433289	0.06036917
18.66817474	0.35201360
18.69201660	0.46379200
18.71585846	0.23397970
18.73970032	0.06811889
18.76354218	0.07712227
18.78738403	0.06622223
18.81122589	0.07846210
18.83506775	0.18961940
18.85890961	0.27354040
18.88275146	0.14912340
18.90659332	0.01116116
18.93043518	0.07574041
18.95427704	0.06755331
18.97811890	0.06519384
19.00196075	0.08454031
19.02580261	0.07892386
19.04964447	0.06024146
19.07348633	0.02000380
19.09732819	0.07383566
19.12117004	0.06837086
19.14501190	0.06406423
19.16885376	0.07749872
19.19269562	0.02731468
19.21653748	0.05262589
19.24037933	0.07287010
19.26422119	0.08158179
19.28806305	0.06966963
19.31190491	0.06330699
19.33574677	0.07865323
19.35958862	0.02318810
19.38343048	0.11310590
19.40727234	0.23947860
19.43111420	0.18445320
19.45495605	0.08420940
19.47879791	0.06184166
19.50263977	0.07987893
19.52648163	0.06506486
19.55032349	0.24776250
19.57416534	0.55920560
19.59800720	0.47874220
19.62184906	0.11194000
19.64569092	0.05493509
19.66953278	0.07932563
19.69337463	0.05503745
19.71721649	0.08595675
19.74105835	0.10645840
19.76490021	0.10291700
19.78874207	0.03105596
19.81258392	0.05078019
19.83642578	0.08003324
19.86026764	0.05519933
19.88410950	0.07960262
19.90795135	0.05723570
19.93179321	0.03937958
19.95563507	0.05191384
19.97947693	0.06018921
20.00331879	0.08110061
20.02716064	0.05493408
20.05100250	0.07923889
20.07484436	0.05611528
20.09868622	0.02772965
20.12252808	0.13117600
20.14636993	0.14592440
20.17021179	0.09855606
20.19405365	0.05528482
20.21789551	0.07504448
20.24173737	0.05003268
20.26557922	1.07745800
20.28942108	4.75504400
20.31326294	6.25754200
20.33710480	2.89602200
20.36094666	0.33484750
20.38478851	0.08045078
20.40863037	0.06276143
20.43247223	0.07033392
20.45631409	0.12675650
20.48015594	0.16559010
20.50399780	0.09245481
20.52783966	0.01647677
20.55168152	0.07635061
20.57552338	0.06624117
20.59936523	0.06636930
20.62320709	0.07843340
20.64704895	0.05377867
20.67089081	0.05092953
20.69473267	0.03400875
20.71857452	0.07566297
20.74241638	0.06681135
20.76625824	0.06568954
20.79010010	0.07642622
20.81394196	0.01836319
20.83778381	0.06665833
20.86162567	0.10598810
20.88546753	0.09458601
20.90930939	0.06890401
20.93315125	0.06493817
20.95699310	0.07780963
20.98083496	0.01240894
21.00467682	0.23123270
21.02851868	0.49041850
21.05236053	0.36226080
21.07620239	0.11626620
21.10004425	0.06352422
21.12388611	0.07896131
21.14772797	0.05750930
21.17156982	0.13218130
21.19541168	0.25197490
21.21925354	0.21626440
21.24309540	0.04460092
21.26693726	0.05746079
21.29077911	0.07886870
21.31462097	0.05518613
21.33846283	0.08262292
21.36230469	0.07859116
21.38614655	0.07304963
21.40998840	0.02894520
21.43383026	0.05379766
21.45767212	0.07949205
21.48151398	0.05519271
21.50535583	0.08003729
21.52919769	0.05151093
21.55303955	0.03175395
21.57688141	0.07112159
21.60072327	0.07654250
21.62456512	0.08166432
21.64840698	0.05509309
21.67224884	0.07949597
21.69609070	0.05486870
21.71993256	0.04796734
21.74377441	0.20875830
21.76761627	0.23241930
21.79145813	0.12186110
21.81529999	0.05647509
21.83914185	0.07971743
21.86298370	0.06241595
21.88682556	0.13404580
21.91066742	0.42271820
21.93450928	0.54879670
21.95835114	0.24441300
21.98219299	0.01524861
22.00603485	0.07860914
22.02987671	0.06351059
22.05371857	0.07087114
22.07756042	0.09731887
22.10140228	0.11073660
22.12524414	0.06525363
22.14908600	0.02084665
22.17292786	0.07768818
22.19676971	0.06416052
22.22061157	0.06812610
22.24445343	0.07475180
22.26829529	0.03518566
22.29213715	0.05063497
22.31597900	0.05227715
22.33982086	0.07839000
22.36366272	0.06567039
22.38750458	0.06659837
22.41134644	0.07620876
22.43518829	0.01216293
22.45903015	0.09335234
22.48287201	0.15769930
22.50671387	0.11792590
22.53055573	0.07267806
22.55439758	0.07156595
22.57823944	0.07320273
22.60208130	0.75917700
22.62592316	7.14792800
22.64976501	14.74663000
22.67360687	10.68794000
22.69744873	2.34878600
22.72129059	0.08309484
22.74513245	0.08494792
22.76897430	0.05823193
22.79281616	0.09925321
22.81665802	0.15529870
22.84049988	0.13379240
22.86434174	0.02492644
22.88818359	0.05970611
22.91202545	0.07742841
22.93586731	0.05624794
22.95970917	0.08101461
22.98355103	0.06092712
23.00739288	0.05330726
23.03123474	0.03718952
23.05507660	0.05889372
23.07891846	0.07872380
23.10276031	0.05537950
23.12660217	0.08059499
23.15044403	0.04788468
23.17428589	0.03393713
23.19812775	0.10055940
23.22196960	0.10162630
23.24581146	0.08416914
23.26965332	0.05507282
23.29349518	0.07989159
23.31733704	0.05221301
23.34117889	0.10949520
23.36502075	0.43443220
23.38886261	0.48389230
23.41270447	0.20936960
23.43654633	0.06143551
23.46038818	0.08043784
23.48423004	0.06060446
23.50807190	0.08963367
23.53191376	0.20143250
23.55575562	0.25323720
23.57959747	0.11223680
23.60343933	0.02674639
23.62728119	0.07937186
23.65112305	0.06197199
23.67496490	0.07123484
23.69880676	0.08220164
23.72264862	0.07606183
23.74649048	0.05146003
23.77033234	0.02855958
23.79417419	0.07840613
23.81801605	0.06272486
23.84185791	0.06973516
23.86569977	0.07240403
23.88954163	0.02024182
23.91338348	0.06053411
23.93722534	0.07564621
23.96106720	0.08388527
23.98490906	0.06373134
24.00875092	0.06894706
24.03259277	0.07442591
24.05643463	0.00811620
24.08027649	0.14785590
24.10411835	0.25598650
24.12796021	0.17302620
24.15180206	0.07390080
24.17564392	0.06780976
24.19948578	0.07591884
24.22332764	0.07410086
24.24716949	0.27347530
24.27101135	0.52637520
24.29485321	0.38009550
24.31869507	0.05888675
24.34253693	0.06462207
24.36637878	0.07655423
24.39022064	0.05627610
24.41406250	0.08982825
24.43790436	0.10544780
24.46174622	0.09257506
24.48558807	0.01674299
24.50942993	0.06014058
24.53327179	0.07774304
24.55711365	0.05629801
24.58095551	0.08032136
24.60479736	0.04918091
24.62863922	0.04366875
24.65248108	0.05091711
24.67632294	0.06879473
24.70016479	0.07618050
24.72400665	0.05951397
24.74784851	0.07724720
24.77169037	0.04941374
24.79553223	0.04935152
24.81937408	0.14872320
24.84321594	0.14747640
24.86705780	0.07965873
24.89089966	0.06736340
24.91474152	0.12447640
24.93858337	0.40698750
24.96242523	10.93957000
24.98626709	37.39117000
25.01010895	41.60377000
25.03395081	15.81579000
25.05779266	1.01516300
25.08163452	0.05714344
25.10547638	0.08679670
25.12931824	0.09900114
25.15316010	0.12857890
25.17700195	0.15585080
25.20084381	0.07029034
25.22468567	0.02778046
25.24852753	0.08358185
25.27236938	0.05691204
25.29621124	0.07467026
25.32005310	0.07170327
25.34389496	0.05348020
25.36773682	0.04628329
25.39157867	0.03967765
25.41542053	0.08021040
25.43926239	0.06092070
25.46310425	0.07078742
25.48694611	0.07134135
25.51078796	0.00810006
25.53462982	0.07966030
25.55847168	0.10975330
25.58231354	0.09324321
25.60615540	0.06293460
25.62999725	0.07027514
25.65383911	0.07350638
25.67768097	0.01839736
25.70152283	0.31476610
25.72536469	0.54905890
25.74920654	0.34627950
25.77304840	0.09800782
25.79689026	0.06935854
25.82073212	0.07459138
25.84457397	0.06262789
25.86841583	0.14577420
25.89225769	0.24871270
25.91609955	0.18080340
25.93994141	0.02009448
25.96378326	0.06629977
25.98762512	0.07522454
26.01146698	0.05747651
26.03530884	0.08408155
26.05915070	0.07547799
26.08299255	0.06713049
26.10683441	0.02231541
26.13067627	0.06306183
26.15451813	0.07613717
26.17835999	0.05703847
26.20220184	0.08082415
26.22604370	0.04098970
26.24988556	0.04058724
26.27372742	0.07551672
26.29756927	0.08004054
26.32141113	0.07800297
26.34525299	0.05665325
26.36909485	0.08074732
26.39293671	0.04366768
26.41677856	0.07713792
26.44062042	0.23962580
26.46446228	0.22886340
26.48830414	0.10892500
26.51214600	0.05628962
26.53598785	0.08146928
26.55982971	0.05896320
26.58367157	0.15677060
26.60751343	0.42703960
26.63135529	0.47241040
26.65519714	0.16802580
26.67903900	0.03496934
26.70288086	0.08045977
26.72672272	0.05851230
26.75056458	0.07711444
26.77440643	0.09779791
26.79824829	0.10504040
26.82209015	0.05090027
26.84593201	0.03346109
26.86977386	0.08035576
26.89361572	0.05912888
26.91745758	0.07369419
26.94129944	0.06830864
26.96514130	0.03321319
26.98898315	0.05321255
27.01282501	0.05595379
27.03666687	0.08135510
27.06050873	0.05973794
27.08435059	0.07280505
27.10819244	0.06942380
27.13203430	0.00329397
27.15587616	0.11477950
27.17971802	0.16281690
27.20355988	0.11335440
27.22740173	0.06225580
27.25124359	0.07156653
27.27508545	0.07199716
27.29892731	0.84100680
27.32276917	5.23446800
27.34661102	9.00027800
27.37045288	5.48718300
27.39429474	0.88075470
27.41813660	0.07032715
27.44197845	0.07278609
27.46582031	0.06048098
27.48966217	0.10794910
27.51350403	0.15403290
27.53734589	0.11414860
27.56118774	0.00680011
27.58502960	0.06749257
27.60887146	0.07405116
27.63271332	0.05860459
27.65655518	0.08145324
27.68039703	0.05478228
27.70423889	0.05226468
27.72808075	0.03549443
