Частота	Канал A
(kГц)	(В)

0.00000000	0.44818500
0.02384186	0.18847130
0.04768372	0.02981558
0.07152557	0.00147772
0.09536743	0.00138299
0.11920929	0.00060521
0.14305115	0.00013992
0.16689301	0.00036678
0.19073486	0.00068207
0.21457672	0.00024291
0.23841858	0.00079041
0.26226044	0.00138910
0.28610229	0.00107359
0.30994415	0.00164868
0.33378601	0.00496107
0.35762787	0.00531551
0.38146973	0.00214809
0.40531158	0.00058271
0.42915344	0.00096414
0.45299530	0.00046250
0.47683716	0.00038338
0.50067902	0.00052021
0.52452087	0.00095166
0.54836273	0.00081884
0.57220459	0.00029424
0.59604645	0.00045361
0.61988831	0.00047050
0.64373016	0.00053985
0.66757202	0.00235943
0.69141388	0.00446447
0.71525574	0.00307209
0.73909760	0.00070687
0.76293945	0.00035576
0.78678131	0.00033429
0.81062317	0.00009370
0.83446503	0.00050775
0.85830688	0.00099794
0.88214874	0.00107099
0.90599060	0.00052659
0.92983246	0.00049640
0.95367432	0.00131947
0.97751617	0.00097282
1.00135803	0.00022921
1.02519989	0.00194928
1.04904175	0.00234669
1.07288361	0.00092952
1.09672546	0.00050889
1.12056732	0.00068539
1.14440918	0.00082242
1.16825104	0.00055887
1.19209290	0.00064518
1.21593475	0.00069567
1.23977661	0.00043961
1.26361847	0.00074088
1.28746033	0.00303283
1.31130219	0.00405183
1.33514404	0.00178378
1.35898590	0.00036361
1.38282776	0.00089129
1.40666962	0.00053753
1.43051147	0.00027653
1.45435333	0.00083128
1.47819519	0.00106917
1.50203705	0.00086733
1.52587891	0.00035670
1.54972076	0.00015152
1.57356262	0.00022246
1.59740448	0.00038085
1.62124634	0.00348431
1.64508820	0.00831267
1.66893005	0.00699822
1.69277191	0.00182766
1.71661377	0.00053604
1.74045563	0.00062010
1.76429749	0.00062410
1.78813934	0.00070398
1.81198120	0.00113405
1.83582306	0.00093184
1.85966492	0.00049732
1.88350677	0.00043318
1.90734863	0.00109918
1.93119049	0.00113311
1.95503235	0.03345057
1.97887421	0.17418150
2.00271606	0.26005060
2.02655792	0.13708640
2.05039978	0.01773099
2.07424164	0.00119546
2.09808350	0.00124635
2.12192535	0.00059953
2.14576721	0.00036330
2.16960907	0.00043214
2.19345093	0.00007840
2.21729279	0.00043398
2.24113464	0.00119018
2.26497650	0.00186830
2.28881836	0.00119044
2.31266022	0.00044517
2.33650208	0.00053951
2.36034393	0.00058445
2.38418579	0.00054036
2.40802765	0.00091185
2.43186951	0.00116667
2.45571136	0.00072710
2.47955322	0.00031318
2.50339508	0.00012989
2.52723694	0.00056596
2.55107880	0.00046008
2.57492065	0.00061919
2.59876251	0.00147380
2.62260437	0.00158378
2.64644623	0.00082954
2.67028809	0.00200393
2.69412994	0.00310996
2.71797180	0.00203530
2.74181366	0.00065554
2.76565552	0.00071934
2.78949738	0.00059270
2.81333923	0.00029364
2.83718109	0.00063081
2.86102295	0.00089804
2.88486481	0.00094449
2.90870667	0.00051604
2.93254852	0.00060278
2.95639038	0.00069185
2.98023224	0.00071488
3.00407410	0.00090847
3.02791595	0.00259479
3.05175781	0.00272650
3.07559967	0.00121428
3.09944153	0.00032664
3.12328339	0.00014390
3.14712524	0.00051048
3.17096710	0.00047835
3.19480896	0.00083192
3.21865082	0.00106071
3.24249268	0.00080014
3.26633453	0.00028234
3.29017639	0.00165423
3.31401825	0.00210655
3.33786011	0.00064768
3.36170197	0.00098241
3.38554382	0.00196402
3.40938568	0.00124719
3.43322754	0.00042349
3.45706940	0.00046958
3.48091125	0.00074473
3.50475311	0.00064237
3.52859497	0.00030924
3.55243683	0.00059699
3.57627869	0.00057418
3.60012054	0.00071142
3.62396240	0.00410210
3.64780426	0.00853119
3.67164612	0.00626991
3.69548798	0.00119366
3.71932983	0.00050761
3.74317169	0.00046727
3.76701355	0.00019698
3.79085541	0.00074405
3.81469727	0.00102870
3.83853912	0.00104122
3.86238098	0.00051782
3.88622284	0.00008759
3.91006470	0.00053732
3.93390656	0.00042775
3.95774841	0.03532545
3.98159027	0.15535690
4.00543213	0.20653710
4.02927399	0.09627961
4.05311584	0.01020714
4.07695770	0.00048395
4.10079956	0.00068484
4.12464142	0.00029844
4.14848328	0.00058260
4.17232513	0.00084659
4.19616699	0.00064822
4.22000885	0.00054362
4.24385071	0.00094658
4.26769257	0.00148165
4.29153442	0.00068382
4.31537628	0.00162853
4.33921814	0.00437622
4.36306000	0.00366904
4.38690186	0.00097405
4.41074371	0.00091380
4.43458557	0.00118797
4.45842743	0.00080591
4.48226929	0.00035664
4.50611115	0.00046369
4.52995300	0.00030458
4.55379486	0.00009331
4.57763672	0.00092173
4.60147858	0.00226922
4.62532043	0.00218796
4.64916229	0.00074474
4.67300415	0.00049083
4.69684601	0.00058842
4.72068787	0.00051367
4.74452972	0.00062151
4.76837158	0.00142500
4.79221344	0.00139517
4.81605530	0.00075214
4.83989716	0.00015168
4.86373901	0.00040887
4.88758087	0.00049324
4.91142273	0.00030414
4.93526459	0.00139357
4.95910645	0.00220659
4.98294830	0.00139303
5.00679016	0.00071147
5.03063202	0.00184144
5.05447388	0.00187374
5.07831573	0.00092581
5.10215759	0.00045242
5.12599945	0.00069478
5.14984131	0.00021597
5.17368317	0.00032725
5.19752502	0.00071684
5.22136688	0.00127194
5.24520874	0.00096342
5.26905060	0.00051666
5.29289246	0.00059064
5.31673431	0.00057395
5.34057617	0.00047188
5.36441803	0.00152532
5.38825989	0.00235681
5.41210175	0.00142443
5.43594360	0.00047416
5.45978546	0.00008466
5.48362732	0.00038085
5.50746918	0.00037579
5.53131104	0.00062941
5.55515289	0.00114985
5.57899475	0.00124231
5.60283661	0.00074237
5.62667847	0.00247644
5.65052032	0.00491658
5.67436218	0.00319613
5.69820404	0.00047326
5.72204590	0.00126927
5.74588776	0.00115531
5.76972961	0.00039112
5.79357147	0.00062029
5.81741333	0.00085749
5.84125519	0.00093263
5.86509705	0.00031680
5.88893890	0.00067938
5.91278076	0.00086858
5.93662262	0.00088768
5.96046448	0.03023548
5.98430634	0.11294950
6.00814819	0.13387840
6.03199005	0.05501814
6.05583191	0.00459223
6.07967377	0.00043189
6.10351563	0.00047693
6.12735748	0.00007738
6.15119934	0.00048449
6.17504120	0.00099052
6.19888306	0.00079406
6.22272491	0.00029966
6.24656677	0.00015631
6.27040863	0.00034833
6.29425049	0.00019537
6.31809235	0.00361524
6.34193420	0.00778876
6.36577606	0.00577790
6.38961792	0.00141832
6.41345978	0.00031267
6.43730164	0.00051915
6.46114349	0.00055099
6.48498535	0.00030555
6.50882721	0.00075377
6.53266907	0.00057432
6.55651093	0.00036313
6.58035278	0.00065731
6.60419464	0.00179845
6.62803650	0.00162985
6.65187836	0.00035013
6.67572021	0.00154552
6.69956207	0.00196960
6.72340393	0.00060251
6.74724579	0.00065147
6.77108765	0.00106044
6.79492950	0.00099647
6.81877136	0.00059140
6.84261322	0.00044409
6.86645508	0.00032094
6.89029694	0.00028032
6.91413879	0.00085696
6.93798065	0.00222859
6.96182251	0.00305359
6.98566437	0.00166160
7.00950623	0.00054191
7.03334808	0.00060406
7.05718994	0.00056212
7.08103180	0.00029819
7.10487366	0.00061317
7.12871552	0.00095632
7.15255737	0.00056555
7.17639923	0.00024626
7.20024109	0.00043852
7.22408295	0.00094232
7.24792480	0.00055080
7.27176666	0.00135141
7.29560852	0.00294758
7.31945038	0.00282064
7.34329224	0.00117758
7.36713409	0.00130411
7.39097595	0.00189593
7.41481781	0.00132734
7.43865967	0.00058977
7.46250153	0.00073187
7.48634338	0.00035303
7.51018524	0.00005081
7.53402710	0.00042250
7.55786896	0.00115821
7.58171082	0.00120785
7.60555267	0.00054324
7.62939453	0.00064785
7.65323639	0.00064153
7.67707825	0.00050191
7.70092010	0.00066844
7.72476196	0.00176777
7.74860382	0.00168836
7.77244568	0.00086147
7.79628754	0.00039310
7.82012939	0.00032716
7.84397125	0.00054388
7.86781311	0.00007466
7.89165497	0.00071064
7.91549683	0.00126111
7.93933868	0.00131373
7.96318054	0.01791416
7.98702240	0.05671766
8.01086426	0.05985932
8.03470612	0.02164233
8.05854797	0.00167431
8.08238983	0.00127453
8.10623169	0.00083168
8.13007355	0.00026557
8.15391541	0.00037598
8.17775726	0.00096535
8.20159912	0.00079459
8.22544098	0.00046793
8.24928284	0.00063943
8.27312469	0.00063398
8.29696655	0.00064917
8.32080841	0.00430263
8.34465027	0.00810201
8.36849213	0.00541172
8.39233398	0.00120619
8.41617584	0.00021739
8.44001770	0.00008002
8.46385956	0.00012057
8.48770142	0.00070356
8.51154327	0.00104086
8.53538513	0.00094113
8.55922699	0.00039853
8.58306885	0.00027971
8.60691071	0.00092797
8.63075256	0.00059942
8.65459442	0.00064929
8.67843628	0.00304255
8.70227814	0.00360341
8.72612000	0.00139050
8.74996185	0.00019280
8.77380371	0.00053040
8.79764557	0.00087222
8.82148743	0.00051783
8.84532928	0.00056550
8.86917114	0.00077474
8.89301300	0.00067976
8.91685486	0.00079170
8.94069672	0.00211866
8.96453857	0.00274333
8.98838043	0.00113730
9.01222229	0.00036257
9.03606415	0.00124641
9.05990601	0.00078568
9.08374786	0.00045611
9.10758972	0.00105159
9.13143158	0.00127585
9.15527344	0.00093826
9.17911530	0.00045687
9.20295715	0.00025268
9.22679901	0.00005399
9.25064087	0.00053162
9.27448273	0.00204952
9.29832458	0.00437741
9.32216644	0.00362228
9.34600830	0.00094725
9.36985016	0.00054300
9.39369202	0.00063046
9.41753387	0.00056688
9.44137573	0.00038767
9.46521759	0.00086058
9.48905945	0.00067647
9.51290131	0.00035628
9.53674316	0.00005451
9.56058502	0.00060774
9.58442688	0.00061508
9.60826874	0.00118155
9.63211060	0.00441652
9.65595245	0.00635878
9.67979431	0.00339777
9.70363617	0.00085780
9.72747803	0.00143301
9.75131989	0.00145206
9.77516174	0.00090149
9.79900360	0.00030576
9.82284546	0.00031001
9.84668732	0.00008477
9.87052917	0.00038354
9.89437103	0.00087188
9.91821289	0.00148979
9.94205475	0.00094254
9.96589661	0.00054482
9.98973846	0.00073198
10.01358032	0.00070685
10.03742218	0.00057441
10.06126404	0.00106650
10.08510590	0.00157421
10.10894775	0.00098827
10.13278961	0.00043378
10.15663147	0.00015052
10.18047333	0.00058862
10.20431519	0.00042398
10.22815704	0.00073036
10.25199890	0.00142139
10.27584076	0.00146025
10.29968262	0.00092518
10.32352448	0.00317935
10.34736633	0.00514519
10.37120819	0.00319843
10.39505005	0.00088664
10.41889191	0.00096939
10.44273376	0.00076381
10.46657562	0.00032214
10.49041748	0.00052664
10.51425934	0.00075137
10.53810120	0.00083750
10.56194305	0.00045184
10.58578491	0.00061810
10.60962677	0.00054360
10.63346863	0.00035892
10.65731049	0.00114717
10.68115234	0.00371306
10.70499420	0.00385059
10.72883606	0.00163121
10.75267792	0.00048721
10.77651978	0.00024132
10.80036163	0.00016476
10.82420349	0.00035734
10.84804535	0.00090387
10.87188721	0.00104584
10.89572906	0.00072692
10.91957092	0.00017448
10.94341278	0.00104014
10.96725464	0.00126535
10.99109650	0.00025535
11.01493835	0.00143739
11.03878021	0.00270011
11.06262207	0.00168001
11.08646393	0.00050290
11.11030579	0.00048853
11.13414764	0.00072970
11.15798950	0.00058112
11.18183136	0.00036536
11.20567322	0.00049147
11.22951508	0.00043191
11.25335693	0.00060696
11.27719879	0.00214271
11.30104065	0.00432617
11.32488251	0.00317018
11.34872437	0.00044612
11.37256622	0.00073053
11.39640808	0.00074545
11.42024994	0.00026152
11.44409180	0.00088004
11.46793365	0.00132246
11.49177551	0.00108602
11.51561737	0.00061724
11.53945923	0.00015611
11.56330109	0.00029454
11.58714294	0.00050745
11.61098480	0.00210082
11.63482666	0.00745304
11.65866852	0.00982213
11.68251038	0.00460066
11.70635223	0.00041364
11.73019409	0.00035882
11.75403595	0.00049689
11.77787781	0.00037641
11.80171967	0.00066192
11.82556152	0.00085588
11.84940338	0.00065964
11.87324524	0.00025464
11.89708710	0.00063077
11.92092896	0.00113966
11.94477081	0.00101871
11.96861267	0.01639946
11.99245453	0.04067194
12.01629639	0.03415523
12.04013824	0.00890535
12.06398010	0.00097963
12.08782196	0.00126706
12.11166382	0.00080927
12.13550568	0.00038014
12.15934753	0.00052579
12.18318939	0.00017566
12.20703125	0.00036800
12.23087311	0.00093544
12.25471497	0.00177975
12.27855682	0.00161547
12.30239868	0.00057078
12.32624054	0.00073760
12.35008240	0.00068175
12.37392426	0.00057346
12.39776611	0.00072765
12.42160797	0.00131937
12.44544983	0.00105163
12.46929169	0.00052371
12.49313354	0.00027969
12.51697540	0.00052761
12.54081726	0.00059983
12.56465912	0.00040655
12.58850098	0.00131232
12.61234283	0.00196648
12.63618469	0.00134077
12.66002655	0.00117221
12.68386841	0.00269521
12.70771027	0.00257236
12.73155212	0.00110349
12.75539398	0.00055517
12.77923584	0.00082734
12.80307770	0.00040657
12.82691956	0.00017789
12.85076141	0.00081716
12.87460327	0.00128047
12.89844513	0.00083233
12.92228699	0.00050818
12.94612885	0.00071183
12.96997070	0.00071921
12.99381256	0.00060486
13.01765442	0.00181102
13.04149628	0.00293809
13.06533813	0.00199341
13.08917999	0.00077682
13.11302185	0.00023306
13.13686371	0.00014670
13.16070557	0.00031573
13.18454742	0.00069785
13.20838928	0.00125185
13.23223114	0.00125507
13.25607300	0.00059058
13.27991486	0.00101891
13.30375671	0.00228648
13.32759857	0.00141328
13.35144043	0.00023749
13.37528229	0.00143572
13.39912415	0.00148571
13.42296600	0.00044904
13.44680786	0.00041585
13.47064972	0.00068615
13.49449158	0.00083308
13.51833344	0.00048995
13.54217529	0.00058967
13.56601715	0.00062859
13.58985901	0.00044520
13.61370087	0.00215254
13.63754272	0.00777818
13.66138458	0.00923752
13.68522644	0.00364163
13.70906830	0.00009507
13.73291016	0.00061547
13.75675201	0.00033758
13.78059387	0.00018932
13.80443573	0.00082818
13.82827759	0.00102688
