Частота	A * B
(kГц)	(?)

10.29968262	0.09543636
10.32352448	0.03485038
10.34736633	0.03015727
10.37120819	0.07212467
10.39505005	0.05757659
10.41889191	0.01798906
10.44273376	0.03651157
10.46657562	0.06251532
10.49041748	0.04340443
10.51425934	0.01244682
10.53810120	0.04377420
10.56194305	0.06048790
10.58578491	0.03679048
10.60962677	0.01652593
10.63346863	0.05466055
10.65731049	0.06625504
10.68115234	0.03169347
10.70499420	0.02966627
10.72883606	0.07842584
10.75267792	0.08149673
10.77651978	0.02697189
10.80036163	0.06576827
10.82420349	0.14707740
10.84804535	0.12139440
10.87188721	0.07465269
10.89572906	0.52616370
10.91957092	0.94337600
10.94341278	0.59813100
10.96725464	0.11559000
10.99109650	0.14740220
11.01493835	0.20206520
11.03878021	0.10291920
11.06262207	0.02389116
11.08646393	0.07740095
11.11030579	0.08417839
11.13414764	0.03649561
11.15798950	0.02379528
11.18183136	0.05498173
11.20567322	0.05181469
11.22951508	0.01785703
11.25335693	0.02480540
11.27719879	0.04474784
11.30104065	0.03768160
11.32488251	0.00960874
11.34872437	0.02522980
11.37256622	0.04171732
11.39640808	0.02841501
11.42024994	0.00872706
11.44409180	0.02820886
11.46793365	0.04277821
11.49177551	0.02034353
11.51561737	0.01216619
11.53945923	0.03857985
11.56330109	0.04650003
11.58714294	0.01364708
11.61098480	0.02579053
11.63482666	0.07112020
11.65866852	0.06223114
11.68251038	0.02470408
11.70635223	0.13668220
11.73019409	0.25430360
11.75403595	0.17577530
11.77787781	0.03591821
11.80171967	0.01274980
11.82556152	0.01524062
11.84940338	0.01284903
11.87324524	0.00283906
11.89708710	0.00350712
11.92092896	0.00331217
11.94477081	0.00302244
11.96861267	0.00292552
11.99245453	0.01115472
12.01629639	0.00565629
12.04013824	0.00361625
12.06398010	0.00856659
12.08782196	0.01686393
12.11166382	0.00897381
12.13550568	0.00501523
12.15934753	0.01682011
12.18318939	0.02275018
12.20703125	0.01463163
12.23087311	0.00748659
12.25471497	0.02924745
12.27855682	0.03466724
12.30239868	0.02100801
12.32624054	0.01898298
12.35008240	0.05816577
12.37392426	0.06465824
12.39776611	0.02778495
12.42160797	0.08496017
12.44544983	0.21802200
12.46929169	0.20288350
12.49313354	0.06723964
12.51697540	0.12611240
12.54081726	0.26504830
12.56465912	0.18873310
12.58850098	0.04072259
12.61234283	0.06476834
12.63618469	0.10303140
12.66002655	0.05763592
12.68386841	0.01380832
12.70771027	0.05726318
12.73155212	0.06830910
12.75539398	0.03294740
12.77923584	0.01837524
12.80307770	0.05575008
12.82691956	0.05452909
12.85076141	0.02270031
12.87460327	0.02722024
12.89844513	0.05801864
12.92228699	0.05003744
12.94612885	0.01606278
12.96997070	0.03876649
12.99381256	0.06736067
13.01765442	0.05006664
13.04149628	0.01489987
13.06533813	0.06009334
13.08917999	0.09031919
13.11302185	0.05329669
13.13686371	0.03276605
13.16070557	0.12253880
13.18454742	0.15357920
13.20838928	0.06303228
13.23223114	0.35107760
13.25607300	1.02632300
13.27991486	1.01215600
13.30375671	0.33038090
13.32759857	0.09537833
13.35144043	0.19674130
13.37528229	0.15176710
13.39912415	0.03929601
13.42296600	0.05554876
13.44680786	0.09157230
13.47064972	0.05969896
13.49449158	0.01439336
13.51833344	0.04572368
13.54217529	0.05977464
13.56601715	0.03426985
13.58985901	0.01429132
13.61370087	0.03987916
13.63754272	0.04686710
13.66138458	0.02101113
13.68522644	0.01731041
13.70906830	0.03864378
13.73291016	0.04057295
13.75675201	0.01196031
13.78059387	0.02057432
13.80443573	0.04312371
13.82827759	0.03590483
13.85211945	0.00745284
13.87596130	0.02906059
13.89980316	0.05439682
13.92364502	0.03209901
13.94748688	0.01370681
13.97132874	0.06236859
13.99517059	0.08849488
14.01901245	0.03835597
14.04285431	0.07338230
14.06669617	0.22118260
14.09053802	0.23100350
14.11437988	0.08610515
14.13822174	0.01142836
14.16206360	0.02052478
14.18590546	0.02081709
14.20974731	0.00757894
14.23358917	0.00404443
14.25743103	0.00163816
14.28127289	0.00569493
14.30511475	0.00244363
14.32895660	0.00629532
14.35279846	0.00674634
14.37664032	0.00179165
14.40048218	0.00310042
14.42432404	0.01328402
14.44816589	0.01001530
14.47200775	0.00586683
14.49584961	0.00829778
14.51969147	0.02071221
14.54353333	0.01551069
14.56737518	0.00828600
14.59121704	0.01828030
14.61505890	0.03264376
14.63890076	0.02597999
14.66274261	0.00987534
14.68658447	0.04065355
14.71042633	0.06458236
14.73426819	0.04443452
14.75811005	0.03694792
14.78195190	0.16942680
14.80579376	0.23801600
14.82963562	0.12315650
14.85347748	0.05956727
14.87731934	0.20093200
14.90116119	0.22297570
14.92500305	0.08451301
14.94884491	0.03217822
14.97268677	0.09259508
14.99652863	0.07866217
15.02037048	0.02419412
15.04421234	0.03556858
15.06805420	0.06929011
15.09189606	0.04798764
15.11573792	0.01307851
15.13957977	0.04107597
15.16342163	0.05961330
15.18726349	0.03646198
15.21110535	0.01310027
15.23494720	0.04786124
15.25878906	0.05772375
15.28263092	0.03045350
15.30647278	0.02152983
15.33031464	0.05930759
15.35415649	0.06315372
15.37799835	0.02508916
15.40184021	0.03811552
15.42568207	0.08526058
15.44952393	0.07709554
15.47336578	0.02124115
15.49720764	0.08489697
15.52104950	0.16173870
15.54489136	0.11383760
15.56873322	0.17831680
15.59257507	0.96551630
15.61641693	1.47285900
15.64025879	0.79297320
15.66410065	0.12368680
15.68794250	0.15894100
15.71178436	0.18655870
15.73562622	0.08121366
15.75946808	0.03019365
15.78330994	0.08477387
15.80715179	0.08023467
15.83099365	0.02922415
15.85483551	0.03082975
15.87867737	0.06014466
15.90251923	0.04993984
15.92636108	0.01409780
15.95020294	0.03094980
15.97404480	0.04960170
15.99788666	0.03592129
16.02172852	0.01003049
16.04557037	0.03175097
16.06941223	0.04661499
16.09325409	0.02623627
16.11709595	0.01258297
16.14093781	0.03690950
16.16477966	0.04755030
16.18862152	0.01796411
16.21246338	0.01889442
16.23630524	0.05181376
16.26014709	0.05172234
16.28398895	0.01220903
16.30783081	0.04471118
16.33167267	0.10053670
16.35551453	0.07367884
16.37935638	0.03354063
16.40319824	0.15964660
16.42704010	0.25387670
16.45088196	0.15076360
16.47472382	0.02347904
16.49856567	0.02316443
16.52240753	0.02806390
16.54624939	0.01703043
16.57009125	0.00474700
16.59393311	0.00429800
16.61777496	0.00833804
16.64161682	0.00514801
16.66545868	0.00296030
16.68930054	0.00526273
16.71314240	0.00173372
16.73698425	0.00276513
16.76082611	0.00759339
16.78466797	0.01075986
16.80850983	0.00423010
16.83235168	0.00380982
16.85619354	0.01530753
16.88003540	0.01609600
16.90387726	0.01015667
16.92771912	0.00831176
16.95156097	0.02695679
16.97540283	0.02735242
16.99924469	0.01522172
17.02308655	0.02248860
17.04692841	0.05577946
17.07077026	0.05453271
17.09461212	0.02047153
17.11845398	0.10805690
17.14229584	0.23410980
17.16613770	0.18763720
17.18997955	0.05387214
17.21382141	0.12330560
17.23766327	0.21873720
17.26150513	0.13209170
17.28534698	0.02339430
17.30918884	0.06760675
17.33303070	0.09024500
17.35687256	0.04316142
17.38071442	0.01564153
17.40455627	0.05877573
17.42839813	0.05990433
17.45223999	0.02513662
17.47608185	0.02305625
17.49992371	0.05621340
17.52376556	0.04807218
17.54760742	0.01704418
17.57144928	0.03236162
17.59529114	0.05808555
17.61913300	0.04423236
17.64297485	0.01305589
17.66681671	0.04465005
17.69065857	0.06760006
17.71450043	0.04347371
17.73834229	0.01848951
17.76218414	0.06914466
17.78602600	0.09034963
17.80986786	0.04499825
17.83370972	0.04654831
17.85755157	0.14355280
17.88139343	0.15444700
