Частота	A * B
(kГц)	(?)

9.39369202	0.44574420
9.41753387	0.21003900
9.44137573	0.05947337
9.46521759	0.03217025
9.48905945	0.03663713
9.51290131	0.05435582
9.53674316	0.04754273
9.56058502	0.06089826
9.58442688	0.04609410
9.60826874	0.04673703
9.63211060	0.06321318
9.65595245	0.05986862
9.67979431	0.04183107
9.70363617	0.04577831
9.72747803	0.07272899
9.75131989	0.04461511
9.77516174	0.03034651
9.79900360	0.05866646
9.82284546	0.06695050
9.84668732	0.02115124
9.87052917	0.03246498
9.89437103	0.06822046
9.91821289	0.05510616
9.94205475	0.02339585
9.96589661	0.05357254
9.98973846	0.07471279
10.01358032	0.09440034
10.03742218	0.09214164
10.06126404	0.07331900
10.08510590	0.24854300
10.10894775	0.43287990
10.13278961	0.29571630
10.15663147	0.17252290
10.18047333	0.48885480
10.20431519	0.59140960
10.22815704	0.22831750
10.25199890	0.07957195
10.27584076	0.22269090
10.29968262	0.17510970
10.32352448	0.02061880
10.34736633	0.10159010
10.37120819	0.14798430
10.39505005	0.07457092
10.41889191	0.03669297
10.44273376	0.09838080
10.46657562	0.09697076
10.49041748	0.04448249
10.51425934	0.05900856
10.53810120	0.08098341
10.56194305	0.07435785
10.58578491	0.06397367
10.60962677	0.06070994
10.63346863	0.06973592
10.65731049	0.09930404
10.68115234	0.08605712
10.70499420	0.04551589
10.72883606	0.11271680
10.75267792	0.16042950
10.77651978	0.09067794
10.80036163	0.08398195
10.82420349	0.27119060
10.84804535	0.26944550
10.87188721	0.09175622
10.89572906	1.01393000
10.91957092	1.89369500
10.94341278	1.24073400
10.96725464	0.29507900
10.99109650	0.30982340
11.01493835	0.36999030
11.03878021	0.16281210
11.06262207	0.07764549
11.08646393	0.13963430
11.11030579	0.12167790
11.13414764	0.06719882
11.15798950	0.06536303
11.18183136	0.06846287
11.20567322	0.07469490
11.22951508	0.06729028
11.25335693	0.03575151
11.27719879	0.04795260
11.30104065	0.08320396
11.32488251	0.05839318
11.34872437	0.00355583
11.37256622	0.07192333
11.39640808	0.09192068
11.42024994	0.03886476
11.44409180	0.03618732
11.46793365	0.10484210
11.49177551	0.08580898
11.51561737	0.02616551
11.53945923	0.08210701
11.56330109	0.13329130
11.58714294	0.06816433
11.61098480	0.04834049
11.63482666	0.17019770
11.65866852	0.17086820
11.68251038	0.09733930
11.70635223	0.27046740
11.73019409	0.46442070
11.75403595	0.32036030
11.77787781	0.09776370
11.80171967	0.03072019
11.82556152	0.02154241
11.84940338	0.05252852
11.87324524	0.04865418
11.89708710	0.05193402
11.92092896	0.04586503
11.94477081	0.05135328
11.96861267	0.04859718
11.99245453	0.06507216
12.01629639	0.04429660
12.04013824	0.04281742
12.06398010	0.06241491
12.08782196	0.05923678
12.11166382	0.03405863
12.13550568	0.04246705
12.15934753	0.07013687
12.18318939	0.04129621
12.20703125	0.01808629
12.23087311	0.05627238
12.25471497	0.06587127
12.27855682	0.02670828
12.30239868	0.03711293
12.32624054	0.06654088
12.35008240	0.08322437
12.37392426	0.08972037
12.39776611	0.07395294
12.42160797	0.14961750
12.44544983	0.38936910
12.46929169	0.39100760
12.49313354	0.17753940
12.51697540	0.29912800
12.54081726	0.56365780
12.56465912	0.36443440
12.58850098	0.02446105
12.61234283	0.17304190
12.63618469	0.21266070
12.66002655	0.07861733
12.68386841	0.05605140
12.70771027	0.14067280
12.73155212	0.11322750
12.75539398	0.02108108
12.77923584	0.07612428
12.80307770	0.10757650
12.82691956	0.06373118
12.85076141	0.04297652
