Time,Object Name,Status,Value,Units,Alert ID,Priority
25.03.2019 9:27:31,TIC Turbo Speed,,1.6,,0,0
25.03.2019 9:27:31,TIC Turbo Power,,6.5,,0,0
25.03.2019 9:27:31,TIC Gauge 1,11,1.0000e+05,59,0,0
25.03.2019 9:27:31,TIC Gauge 2,5,9.9000e+09,59,0,0
25.03.2019 9:27:31,TIC Gauge 3,5,9.9000e+09,59,0,0
25.03.2019 9:27:33,TIC Turbo Speed,,1.6,,0,0
25.03.2019 9:27:33,TIC Turbo Power,,6.1,,0,0
25.03.2019 9:27:33,TIC Gauge 1,11,1.0000e+05,59,0,0
25.03.2019 9:27:33,TIC Gauge 2,5,9.9000e+09,59,0,0
25.03.2019 9:27:33,TIC Gauge 3,5,9.9000e+09,59,0,0
25.03.2019 9:27:35,TIC Turbo Speed,,1.6,,0,0
25.03.2019 9:27:35,TIC Turbo Power,,6.1,,0,0
25.03.2019 9:27:35,TIC Gauge 1,11,1.0000e+05,59,0,0
25.03.2019 9:27:35,TIC Gauge 2,5,9.9000e+09,59,0,0
25.03.2019 9:27:35,TIC Gauge 3,5,9.9000e+09,59,0,0
25.03.2019 9:27:37,TIC Gauge 2,5,9.9000e+09,59,0,0
25.03.2019 9:27:37,TIC Turbo Speed,,1.6,,0,0
25.03.2019 9:27:37,TIC Turbo Power,,8.0,,0,0
25.03.2019 9:27:37,TIC Gauge 3,5,9.9000e+09,59,0,0
25.03.2019 9:27:37,TIC Gauge 1,11,1.0000e+05,59,0,0
25.03.2019 9:27:39,TIC Turbo Speed,,1.6,,0,0
25.03.2019 9:27:39,TIC Turbo Power,,6.5,,0,0
25.03.2019 9:27:39,TIC Gauge 1,11,1.0000e+05,59,0,0
25.03.2019 9:27:39,TIC Gauge 2,5,9.9000e+09,59,0,0
25.03.2019 9:27:39,TIC Gauge 3,5,9.9000e+09,59,0,0
25.03.2019 9:27:41,TIC Turbo Speed,,1.6,,0,0
25.03.2019 9:27:41,TIC Turbo Power,,8.2,,0,0
25.03.2019 9:27:41,TIC Gauge 1,11,1.0000e+05,59,0,0
25.03.2019 9:27:41,TIC Gauge 2,5,9.9000e+09,59,0,0
25.03.2019 9:27:41,TIC Gauge 3,5,9.9000e+09,59,0,0
25.03.2019 9:27:43,TIC Turbo Power,,6.5,,0,0
25.03.2019 9:27:43,TIC Turbo Speed,,1.6,,0,0
25.03.2019 9:27:43,TIC Gauge 1,11,1.0000e+05,59,0,0
25.03.2019 9:27:43,TIC Gauge 2,5,9.9000e+09,59,0,0
25.03.2019 9:27:43,TIC Gauge 3,5,9.9000e+09,59,0,0
25.03.2019 9:27:45,TIC Gauge 2,5,9.9000e+09,59,0,0
25.03.2019 9:27:45,TIC Turbo Speed,,1.6,,0,0
25.03.2019 9:27:45,TIC Turbo Power,,6.8,,0,0
25.03.2019 9:27:45,TIC Gauge 3,5,9.9000e+09,59,0,0
25.03.2019 9:27:45,TIC Gauge 1,11,1.0000e+05,59,0,0
25.03.2019 9:27:47,TIC Turbo Speed,,1.6,,0,0
25.03.2019 9:27:47,TIC Turbo Power,,5.4,,0,0
25.03.2019 9:27:47,TIC Gauge 1,11,1.0000e+05,59,0,0
25.03.2019 9:27:47,TIC Gauge 2,5,9.9000e+09,59,0,0
25.03.2019 9:27:48,TIC Gauge 3,5,9.9000e+09,59,0,0
25.03.2019 9:27:49,TIC Turbo Speed,,1.6,,0,0
25.03.2019 9:27:49,TIC Turbo Power,,6.1,,0,0
25.03.2019 9:27:49,TIC Gauge 1,11,1.0000e+05,59,0,0
25.03.2019 9:27:49,TIC Gauge 2,5,9.9000e+09,59,0,0
25.03.2019 9:27:50,TIC Gauge 3,5,9.9000e+09,59,0,0
25.03.2019 9:27:51,TIC Turbo Speed,,1.6,,0,0
25.03.2019 9:27:51,TIC Turbo Power,,7.0,,0,0
25.03.2019 9:27:52,TIC Gauge 1,11,1.0000e+05,59,0,0
