Time,Object Name,Status,Value,Units,Alert ID,Priority
13.02.2019 9:23:34,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:23:34,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:23:34,TIC Turbo Power,,8.2,,0,0
13.02.2019 9:23:34,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:23:34,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:23:36,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:23:36,TIC Turbo Power,,7.5,,0,0
13.02.2019 9:23:36,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:23:36,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:23:36,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:23:38,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:23:38,TIC Turbo Power,,6.5,,0,0
13.02.2019 9:23:38,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:23:38,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:23:38,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:23:40,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:23:40,TIC Turbo Power,,8.0,,0,0
13.02.2019 9:23:40,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:23:40,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:23:40,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:23:42,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:23:42,TIC Turbo Power,,6.1,,0,0
13.02.2019 9:23:42,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:23:42,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:23:43,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:23:44,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:23:44,TIC Turbo Power,,8.7,,0,0
13.02.2019 9:23:44,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:23:44,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:23:45,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:23:46,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:23:46,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:23:46,TIC Turbo Power,,8.2,,0,0
13.02.2019 9:23:46,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:23:47,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:23:48,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:23:48,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:23:48,TIC Turbo Power,,8.2,,0,0
13.02.2019 9:23:49,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:23:49,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:23:51,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:23:51,TIC Turbo Power,,6.1,,0,0
13.02.2019 9:23:51,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:23:51,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:23:51,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:23:53,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:23:53,TIC Turbo Power,,7.0,,0,0
13.02.2019 9:23:53,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:23:53,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:23:53,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:23:55,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:23:55,TIC Turbo Power,,8.2,,0,0
13.02.2019 9:23:55,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:23:55,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:23:55,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:23:57,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:23:57,TIC Turbo Power,,6.1,,0,0
13.02.2019 9:23:57,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:23:57,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:23:57,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:23:59,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:23:59,TIC Turbo Power,,6.5,,0,0
13.02.2019 9:23:59,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:23:59,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:23:59,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:24:01,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:24:01,TIC Turbo Power,,6.1,,0,0
13.02.2019 9:24:01,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:24:01,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:24:01,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:24:03,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:24:03,TIC Turbo Power,,8.4,,0,0
13.02.2019 9:24:03,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:24:03,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:24:03,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:24:05,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:24:05,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:24:05,TIC Turbo Power,,6.5,,0,0
13.02.2019 9:24:05,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:24:05,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:24:07,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:24:07,TIC Turbo Power,,6.5,,0,0
13.02.2019 9:24:07,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:24:07,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:24:07,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:24:09,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:24:09,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:24:09,TIC Turbo Power,,6.3,,0,0
13.02.2019 9:24:09,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:24:09,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:24:11,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:24:11,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:24:11,TIC Turbo Power,,8.4,,0,0
13.02.2019 9:24:11,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:24:11,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:24:13,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:24:13,TIC Turbo Power,,8.0,,0,0
13.02.2019 9:24:13,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:24:13,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:24:13,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:24:15,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:24:15,TIC Turbo Power,,6.5,,0,0
13.02.2019 9:24:15,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:24:15,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:24:15,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:24:17,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:24:17,TIC Turbo Power,,6.3,,0,0
13.02.2019 9:24:17,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:24:17,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:24:17,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:24:19,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:24:19,TIC Turbo Power,,8.2,,0,0
13.02.2019 9:24:19,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:24:19,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:24:20,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:24:21,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:24:21,TIC Turbo Power,,6.5,,0,0
13.02.2019 9:24:21,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:24:22,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:24:22,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:24:23,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2019 9:24:23,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:24:23,TIC Turbo Power,,6.1,,0,0
13.02.2019 9:24:24,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2019 9:24:24,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:24:26,TIC Turbo Speed,,1.6,,0,0
13.02.2019 9:24:26,TIC Turbo Power,,8.2,,0,0
13.02.2019 9:24:26,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2019 9:24:26,TIC Gauge 2,5,9.9000e+09,59,0,0
