Time,Object Name,Status,Value,Units,Alert ID,Priority
19.03.2019 9:31:21,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:31:21,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:31:21,TIC Turbo Power,,6.1,,0,0
19.03.2019 9:31:21,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:31:21,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:31:23,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:31:23,TIC Turbo Power,,8.4,,0,0
19.03.2019 9:31:23,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:31:23,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:31:23,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:31:25,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:31:25,TIC Turbo Power,,6.1,,0,0
19.03.2019 9:31:25,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:31:25,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:31:25,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:31:27,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:31:27,TIC Turbo Power,,6.1,,0,0
19.03.2019 9:31:27,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:31:27,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:31:27,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:31:29,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:31:29,TIC Turbo Power,,6.8,,0,0
19.03.2019 9:31:29,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:31:29,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:31:29,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:31:31,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:31:31,TIC Turbo Power,,6.5,,0,0
19.03.2019 9:31:31,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:31:31,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:31:31,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:31:33,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:31:33,TIC Turbo Power,,8.0,,0,0
19.03.2019 9:31:33,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:31:33,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:31:33,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:31:35,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:31:35,TIC Turbo Power,,6.1,,0,0
19.03.2019 9:31:35,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:31:35,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:31:36,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:31:37,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:31:37,TIC Turbo Power,,8.4,,0,0
19.03.2019 9:31:37,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:31:38,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:31:38,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:31:39,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:31:39,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:31:39,TIC Turbo Power,,8.2,,0,0
19.03.2019 9:31:40,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:31:40,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:31:41,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:31:41,TIC Turbo Power,,6.1,,0,0
19.03.2019 9:31:42,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:31:42,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:31:42,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:31:44,TIC Turbo Power,,6.3,,0,0
19.03.2019 9:31:44,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:31:44,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:31:44,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:31:44,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:31:46,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:31:46,TIC Turbo Power,,8.7,,0,0
19.03.2019 9:31:46,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:31:46,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:31:46,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:31:48,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:31:48,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:31:48,TIC Turbo Power,,7.0,,0,0
19.03.2019 9:31:48,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:31:48,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:31:50,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:31:50,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:31:50,TIC Turbo Power,,6.3,,0,0
19.03.2019 9:31:50,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:31:50,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:31:52,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:31:52,TIC Turbo Power,,6.1,,0,0
19.03.2019 9:31:52,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:31:52,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:31:52,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:31:54,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:31:54,TIC Turbo Power,,8.4,,0,0
19.03.2019 9:31:54,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:31:54,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:31:54,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:31:56,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:31:56,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:31:56,TIC Turbo Power,,8.2,,0,0
19.03.2019 9:31:56,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:31:56,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:31:58,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:31:58,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:31:58,TIC Turbo Power,,6.5,,0,0
19.03.2019 9:31:58,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:31:58,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:32:00,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:32:00,TIC Turbo Power,,7.3,,0,0
19.03.2019 9:32:00,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:32:00,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:32:00,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:32:02,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:32:02,TIC Turbo Power,,8.2,,0,0
19.03.2019 9:32:02,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:32:02,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:32:02,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:32:04,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:32:04,TIC Turbo Power,,7.3,,0,0
19.03.2019 9:32:04,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:32:04,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:32:04,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:32:06,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:32:06,TIC Turbo Power,,6.1,,0,0
19.03.2019 9:32:06,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:32:06,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:32:06,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:32:08,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:32:08,TIC Turbo Power,,8.4,,0,0
19.03.2019 9:32:08,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:32:08,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:32:08,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:32:10,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:32:10,TIC Turbo Power,,8.0,,0,0
19.03.2019 9:32:10,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:32:10,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:32:11,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:32:12,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:32:12,TIC Turbo Power,,6.1,,0,0
19.03.2019 9:32:12,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:32:13,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:32:13,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:32:14,TIC Turbo Power,,6.1,,0,0
19.03.2019 9:32:14,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:32:15,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:32:15,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:32:15,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:32:16,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:32:17,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:32:17,TIC Turbo Power,,8.0,,0,0
19.03.2019 9:32:17,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:32:17,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:32:19,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:32:19,TIC Turbo Power,,6.3,,0,0
19.03.2019 9:32:19,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:32:19,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:32:19,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:32:21,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:32:21,TIC Turbo Power,,8.2,,0,0
19.03.2019 9:32:21,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:32:21,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:32:21,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:32:23,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:32:23,TIC Turbo Power,,6.8,,0,0
19.03.2019 9:32:23,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:32:23,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:32:23,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:32:25,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:32:25,TIC Turbo Power,,7.3,,0,0
19.03.2019 9:32:25,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:32:25,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:32:25,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:32:27,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:32:27,TIC Turbo Power,,6.1,,0,0
19.03.2019 9:32:27,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:32:27,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:32:27,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:32:29,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:32:29,TIC Turbo Power,,6.5,,0,0
19.03.2019 9:32:29,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:32:29,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:32:29,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:32:31,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:32:31,TIC Turbo Power,,8.4,,0,0
19.03.2019 9:32:31,TIC Gauge 1,11,1.0000e+05,59,0,0
19.03.2019 9:32:31,TIC Gauge 2,5,9.9000e+09,59,0,0
19.03.2019 9:32:31,TIC Gauge 3,5,9.9000e+09,59,0,0
19.03.2019 9:32:33,TIC Turbo Speed,,1.6,,0,0
19.03.2019 9:32:33,TIC Turbo Power,,5.4,,0,0
19.03.2019 9:32:33,TIC Gauge 1,11,1.0000e+05,59,0,0
