Time,Object Name,Status,Value,Units,Alert ID,Priority
02.04.2019 9:19:18,TIC Gauge 2,5,9.9000e+09,59,0,0
02.04.2019 9:19:18,TIC Turbo Speed,,1.6,,0,0
02.04.2019 9:19:18,TIC Turbo Power,,7.0,,0,0
02.04.2019 9:19:18,TIC Gauge 3,5,9.9000e+09,59,0,0
02.04.2019 9:19:18,TIC Gauge 1,11,1.0000e+05,59,0,0
02.04.2019 9:19:20,TIC Turbo Speed,,1.6,,0,0
02.04.2019 9:19:20,TIC Turbo Power,,6.1,,0,0
02.04.2019 9:19:20,TIC Gauge 1,11,1.0000e+05,59,0,0
02.04.2019 9:19:20,TIC Gauge 2,5,9.9000e+09,59,0,0
02.04.2019 9:19:21,TIC Gauge 3,5,9.9000e+09,59,0,0
02.04.2019 9:19:22,TIC Turbo Speed,,1.6,,0,0
02.04.2019 9:19:22,TIC Turbo Power,,7.0,,0,0
02.04.2019 9:19:23,TIC Gauge 1,11,1.0000e+05,59,0,0
02.04.2019 9:19:23,TIC Gauge 2,5,9.9000e+09,59,0,0
02.04.2019 9:19:23,TIC Gauge 3,5,9.9000e+09,59,0,0
02.04.2019 9:19:24,TIC Gauge 3,5,9.9000e+09,59,0,0
02.04.2019 9:19:24,TIC Turbo Speed,,1.6,,0,0
02.04.2019 9:19:24,TIC Turbo Power,,7.5,,0,0
02.04.2019 9:19:25,TIC Gauge 1,11,1.0000e+05,59,0,0
02.04.2019 9:19:25,TIC Gauge 2,5,9.9000e+09,59,0,0
02.04.2019 9:19:26,TIC Gauge 2,5,9.9000e+09,59,0,0
02.04.2019 9:19:26,TIC Turbo Speed,,1.6,,0,0
02.04.2019 9:19:27,TIC Turbo Power,,7.5,,0,0
02.04.2019 9:19:27,TIC Gauge 3,5,9.9000e+09,59,0,0
02.04.2019 9:19:27,TIC Gauge 1,11,1.0000e+05,59,0,0
02.04.2019 9:19:29,TIC Turbo Speed,,1.6,,0,0
02.04.2019 9:19:29,TIC Turbo Power,,7.5,,0,0
02.04.2019 9:19:29,TIC Gauge 1,11,1.0000e+05,59,0,0
02.04.2019 9:19:29,TIC Gauge 2,5,9.9000e+09,59,0,0
02.04.2019 9:19:29,TIC Gauge 3,5,9.9000e+09,59,0,0
02.04.2019 9:19:31,TIC Turbo Speed,,1.6,,0,0
02.04.2019 9:19:31,TIC Turbo Power,,8.2,,0,0
02.04.2019 9:19:31,TIC Gauge 1,11,1.0000e+05,59,0,0
02.04.2019 9:19:31,TIC Gauge 2,5,9.9000e+09,59,0,0
02.04.2019 9:19:31,TIC Gauge 3,5,9.9000e+09,59,0,0
02.04.2019 9:19:33,TIC Gauge 2,5,9.9000e+09,59,0,0
02.04.2019 9:19:33,TIC Turbo Speed,,1.6,,0,0
02.04.2019 9:19:33,TIC Turbo Power,,7.5,,0,0
02.04.2019 9:19:33,TIC Gauge 3,5,9.9000e+09,59,0,0
02.04.2019 9:19:33,TIC Gauge 1,11,1.0000e+05,59,0,0
02.04.2019 9:19:35,TIC Turbo Speed,,1.6,,0,0
02.04.2019 9:19:35,TIC Turbo Power,,7.0,,0,0
02.04.2019 9:19:35,TIC Gauge 1,11,1.0000e+05,59,0,0
02.04.2019 9:19:35,TIC Gauge 2,5,9.9000e+09,59,0,0
02.04.2019 9:19:35,TIC Gauge 3,5,9.9000e+09,59,0,0
02.04.2019 9:19:37,TIC Turbo Speed,,1.6,,0,0
02.04.2019 9:19:37,TIC Turbo Power,,6.1,,0,0
02.04.2019 9:19:37,TIC Gauge 1,11,1.0000e+05,59,0,0
02.04.2019 9:19:37,TIC Gauge 2,5,9.9000e+09,59,0,0
02.04.2019 9:19:37,TIC Gauge 3,5,9.9000e+09,59,0,0
02.04.2019 9:19:39,TIC Turbo Speed,,1.6,,0,0
02.04.2019 9:19:39,TIC Turbo Power,,8.7,,0,0
02.04.2019 9:19:39,TIC Gauge 1,11,1.0000e+05,59,0,0
02.04.2019 9:19:39,TIC Gauge 2,5,9.9000e+09,59,0,0
02.04.2019 9:19:39,TIC Gauge 3,5,9.9000e+09,59,0,0
02.04.2019 9:19:41,TIC Turbo Speed,,1.6,,0,0
02.04.2019 9:19:41,TIC Turbo Power,,6.5,,0,0
02.04.2019 9:19:41,TIC Gauge 1,11,1.0000e+05,59,0,0
02.04.2019 9:19:41,TIC Gauge 2,5,9.9000e+09,59,0,0
02.04.2019 9:19:41,TIC Gauge 3,5,9.9000e+09,59,0,0
02.04.2019 9:19:43,TIC Turbo Speed,,1.6,,0,0
02.04.2019 9:19:43,TIC Turbo Power,,5.8,,0,0
02.04.2019 9:19:43,TIC Gauge 1,11,1.0000e+05,59,0,0
02.04.2019 9:19:43,TIC Gauge 2,5,9.9000e+09,59,0,0
02.04.2019 9:19:43,TIC Gauge 3,5,9.9000e+09,59,0,0
