Time,Object Name,Status,Value,Units,Alert ID,Priority
07.03.2019 9:46:21,TIC Turbo Pump,0,,,0,0
07.03.2019 9:46:21,TIC Turbo Speed,,1.6,,0,0
07.03.2019 9:46:21,TIC Gauge 1,11,1.4593e+02,59,0,0
07.03.2019 9:46:21,TIC Gauge 2,5,9.9000e+09,59,0,0
07.03.2019 9:46:21,TIC Gauge 3,5,9.9000e+09,59,0,0
07.03.2019 9:46:23,TIC Turbo Pump,0,,,0,0
07.03.2019 9:46:23,TIC Turbo Speed,,1.6,,0,0
07.03.2019 9:46:23,TIC Gauge 1,11,1.4593e+02,59,0,0
07.03.2019 9:46:23,TIC Gauge 2,5,9.9000e+09,59,0,0
07.03.2019 9:46:23,TIC Gauge 3,5,9.9000e+09,59,0,0
07.03.2019 9:46:25,TIC Turbo Pump,0,,,0,0
07.03.2019 9:46:25,TIC Turbo Speed,,1.6,,0,0
07.03.2019 9:46:25,TIC Gauge 1,11,1.4593e+02,59,0,0
07.03.2019 9:46:25,TIC Gauge 2,5,9.9000e+09,59,0,0
07.03.2019 9:46:25,TIC Gauge 3,5,9.9000e+09,59,0,0
07.03.2019 9:46:27,TIC Gauge 2,5,9.9000e+09,59,0,0
07.03.2019 9:46:27,TIC Turbo Pump,0,,,0,0
07.03.2019 9:46:27,TIC Turbo Speed,,1.6,,0,0
07.03.2019 9:46:27,TIC Gauge 3,5,9.9000e+09,59,0,0
07.03.2019 9:46:27,TIC Gauge 1,11,1.4593e+02,59,0,0
07.03.2019 9:46:29,TIC Gauge 1,11,1.4616e+02,59,0,0
07.03.2019 9:46:29,TIC Turbo Pump,0,,,0,0
07.03.2019 9:46:29,TIC Turbo Speed,,1.6,,0,0
07.03.2019 9:46:29,TIC Gauge 2,5,9.9000e+09,59,0,0
07.03.2019 9:46:29,TIC Gauge 3,5,9.9000e+09,59,0,0
07.03.2019 9:46:31,TIC Turbo Pump,0,,,0,0
07.03.2019 9:46:31,TIC Turbo Speed,,1.6,,0,0
07.03.2019 9:46:31,TIC Gauge 1,11,1.4616e+02,59,0,0
07.03.2019 9:46:31,TIC Gauge 2,5,9.9000e+09,59,0,0
07.03.2019 9:46:31,TIC Gauge 3,5,9.9000e+09,59,0,0
07.03.2019 9:46:33,TIC Turbo Pump,0,,,0,0
07.03.2019 9:46:33,TIC Turbo Speed,,1.6,,0,0
07.03.2019 9:46:33,TIC Gauge 1,11,1.4593e+02,59,0,0
07.03.2019 9:46:33,TIC Gauge 2,5,9.9000e+09,59,0,0
07.03.2019 9:46:33,TIC Gauge 3,5,9.9000e+09,59,0,0
07.03.2019 9:46:35,TIC Gauge 1,11,1.4593e+02,59,0,0
07.03.2019 9:46:35,TIC Turbo Pump,0,,,0,0
07.03.2019 9:46:35,TIC Turbo Speed,,1.6,,0,0
07.03.2019 9:46:35,TIC Gauge 2,5,9.9000e+09,59,0,0
07.03.2019 9:46:35,TIC Gauge 3,5,9.9000e+09,59,0,0
07.03.2019 9:46:37,TIC Turbo Pump,0,,,0,0
07.03.2019 9:46:37,TIC Turbo Speed,,1.6,,0,0
07.03.2019 9:46:37,TIC Gauge 1,11,1.4593e+02,59,0,0
07.03.2019 9:46:37,TIC Gauge 2,5,9.9000e+09,59,0,0
07.03.2019 9:46:38,TIC Gauge 3,5,9.9000e+09,59,0,0
07.03.2019 9:46:39,TIC Turbo Pump,0,,,0,0
07.03.2019 9:46:39,TIC Turbo Speed,,1.6,,0,0
07.03.2019 9:46:39,TIC Gauge 1,11,1.4593e+02,59,0,0
07.03.2019 9:46:39,TIC Gauge 2,5,9.9000e+09,59,0,0
