Time,Object Name,Status,Value,Units,Alert ID,Priority
11.03.2019 11:30:22,TIC Gauge 1,11,1.0000e+05,59,0,0
11.03.2019 11:30:22,TIC Turbo Speed,,1.6,,0,0
11.03.2019 11:30:22,TIC Turbo Power,,6.1,,0,0
11.03.2019 11:30:22,TIC Gauge 2,5,9.9000e+09,59,0,0
11.03.2019 11:30:22,TIC Gauge 3,5,9.9000e+09,59,0,0
11.03.2019 11:30:24,TIC Turbo Speed,,1.6,,0,0
11.03.2019 11:30:24,TIC Turbo Power,,6.5,,0,0
11.03.2019 11:30:24,TIC Gauge 1,11,1.0000e+05,59,0,0
11.03.2019 11:30:24,TIC Gauge 2,5,9.9000e+09,59,0,0
11.03.2019 11:30:24,TIC Gauge 3,5,9.9000e+09,59,0,0
11.03.2019 11:30:26,TIC Turbo Speed,,1.6,,0,0
11.03.2019 11:30:26,TIC Turbo Power,,6.1,,0,0
11.03.2019 11:30:26,TIC Gauge 1,11,1.0000e+05,59,0,0
11.03.2019 11:30:26,TIC Gauge 2,5,9.9000e+09,59,0,0
11.03.2019 11:30:26,TIC Gauge 3,5,9.9000e+09,59,0,0
11.03.2019 11:30:28,TIC Turbo Speed,,1.6,,0,0
11.03.2019 11:30:28,TIC Turbo Power,,8.2,,0,0
11.03.2019 11:30:28,TIC Gauge 1,11,1.0000e+05,59,0,0
11.03.2019 11:30:28,TIC Gauge 2,5,9.9000e+09,59,0,0
11.03.2019 11:30:28,TIC Gauge 3,5,9.9000e+09,59,0,0
11.03.2019 11:30:30,TIC Gauge 2,5,9.9000e+09,59,0,0
11.03.2019 11:30:30,TIC Turbo Speed,,1.6,,0,0
11.03.2019 11:30:30,TIC Turbo Power,,6.1,,0,0
11.03.2019 11:30:30,TIC Gauge 3,5,9.9000e+09,59,0,0
11.03.2019 11:30:30,TIC Gauge 1,11,1.0000e+05,59,0,0
11.03.2019 11:30:32,TIC Turbo Speed,,1.6,,0,0
11.03.2019 11:30:32,TIC Turbo Power,,6.1,,0,0
11.03.2019 11:30:32,TIC Gauge 1,11,1.0000e+05,59,0,0
11.03.2019 11:30:32,TIC Gauge 2,5,9.9000e+09,59,0,0
11.03.2019 11:30:32,TIC Gauge 3,5,9.9000e+09,59,0,0
11.03.2019 11:30:34,TIC Turbo Speed,,1.6,,0,0
11.03.2019 11:30:34,TIC Turbo Power,,8.0,,0,0
11.03.2019 11:30:34,TIC Gauge 1,11,1.0000e+05,59,0,0
11.03.2019 11:30:34,TIC Gauge 2,5,9.9000e+09,59,0,0
11.03.2019 11:30:34,TIC Gauge 3,5,9.9000e+09,59,0,0
11.03.2019 11:30:36,TIC Turbo Speed,,1.6,,0,0
11.03.2019 11:30:36,TIC Turbo Power,,8.0,,0,0
11.03.2019 11:30:36,TIC Gauge 1,11,1.0000e+05,59,0,0
11.03.2019 11:30:36,TIC Gauge 2,5,9.9000e+09,59,0,0
11.03.2019 11:30:36,TIC Gauge 3,5,9.9000e+09,59,0,0
11.03.2019 11:30:38,TIC Turbo Speed,,1.6,,0,0
11.03.2019 11:30:38,TIC Turbo Power,,8.0,,0,0
11.03.2019 11:30:38,TIC Gauge 1,11,1.0000e+05,59,0,0
11.03.2019 11:30:38,TIC Gauge 2,5,9.9000e+09,59,0,0
11.03.2019 11:30:39,TIC Gauge 3,5,9.9000e+09,59,0,0
11.03.2019 11:30:40,TIC Gauge 1,11,1.0000e+05,59,0,0
11.03.2019 11:30:40,TIC Turbo Speed,,1.6,,0,0
11.03.2019 11:30:40,TIC Turbo Power,,8.2,,0,0
11.03.2019 11:30:40,TIC Gauge 2,5,9.9000e+09,59,0,0
11.03.2019 11:30:41,TIC Gauge 3,5,9.9000e+09,59,0,0
11.03.2019 11:30:42,TIC Turbo Speed,,1.6,,0,0
11.03.2019 11:30:42,TIC Turbo Power,,6.8,,0,0
11.03.2019 11:30:43,TIC Gauge 1,11,1.0000e+05,59,0,0
11.03.2019 11:30:43,TIC Gauge 2,5,9.9000e+09,59,0,0
11.03.2019 11:30:43,TIC Gauge 3,5,9.9000e+09,59,0,0
11.03.2019 11:30:49,TIC Turbo Speed,,1.6,,0,0
11.03.2019 11:30:49,TIC Turbo Power,,6.1,,0,0
11.03.2019 11:30:49,TIC Gauge 1,11,1.0000e+05,59,0,0
11.03.2019 11:30:49,TIC Gauge 2,5,9.9000e+09,59,0,0
11.03.2019 11:30:49,TIC Gauge 3,5,9.9000e+09,59,0,0
11.03.2019 11:30:51,TIC Gauge 3,5,9.9000e+09,59,0,0
11.03.2019 11:30:51,TIC Turbo Speed,,1.6,,0,0
11.03.2019 11:30:51,TIC Turbo Power,,6.1,,0,0
