Time,Object Name,Status,Value,Units,Alert ID,Priority
04.04.2019 9:37:42,TIC Turbo Speed,,1.6,,0,0
04.04.2019 9:37:42,TIC Turbo Power,,8.4,,0,0
04.04.2019 9:37:42,TIC Gauge 1,11,1.0000e+05,59,0,0
04.04.2019 9:37:42,TIC Gauge 2,5,9.9000e+09,59,0,0
04.04.2019 9:37:42,TIC Gauge 3,5,9.9000e+09,59,0,0
04.04.2019 9:37:44,TIC Turbo Speed,,1.6,,0,0
04.04.2019 9:37:44,TIC Turbo Power,,8.2,,0,0
04.04.2019 9:37:44,TIC Gauge 1,11,1.0000e+05,59,0,0
04.04.2019 9:37:44,TIC Gauge 2,5,9.9000e+09,59,0,0
04.04.2019 9:37:44,TIC Gauge 3,5,9.9000e+09,59,0,0
04.04.2019 9:37:46,TIC Turbo Speed,,1.6,,0,0
04.04.2019 9:37:46,TIC Turbo Power,,6.1,,0,0
04.04.2019 9:37:46,TIC Gauge 1,11,1.0000e+05,59,0,0
04.04.2019 9:37:46,TIC Gauge 2,5,9.9000e+09,59,0,0
04.04.2019 9:37:46,TIC Gauge 3,5,9.9000e+09,59,0,0
04.04.2019 9:37:48,TIC Turbo Speed,,1.6,,0,0
04.04.2019 9:37:48,TIC Turbo Power,,7.5,,0,0
04.04.2019 9:37:48,TIC Gauge 1,11,1.0000e+05,59,0,0
04.04.2019 9:37:48,TIC Gauge 2,5,9.9000e+09,59,0,0
04.04.2019 9:37:48,TIC Gauge 3,5,9.9000e+09,59,0,0
04.04.2019 9:37:50,TIC Turbo Power,,8.2,,0,0
04.04.2019 9:37:50,TIC Turbo Speed,,1.6,,0,0
04.04.2019 9:37:50,TIC Gauge 1,11,1.0000e+05,59,0,0
04.04.2019 9:37:50,TIC Gauge 2,5,9.9000e+09,59,0,0
04.04.2019 9:37:50,TIC Gauge 3,5,9.9000e+09,59,0,0
04.04.2019 9:37:52,TIC Gauge 2,5,9.9000e+09,59,0,0
04.04.2019 9:37:52,TIC Turbo Speed,,1.6,,0,0
04.04.2019 9:37:52,TIC Turbo Power,,5.4,,0,0
04.04.2019 9:37:52,TIC Gauge 3,5,9.9000e+09,59,0,0
04.04.2019 9:37:52,TIC Gauge 1,11,1.0000e+05,59,0,0
04.04.2019 9:37:54,TIC Turbo Speed,,1.6,,0,0
04.04.2019 9:37:54,TIC Turbo Power,,6.5,,0,0
04.04.2019 9:37:54,TIC Gauge 1,11,1.0000e+05,59,0,0
04.04.2019 9:37:54,TIC Gauge 2,5,9.9000e+09,59,0,0
04.04.2019 9:37:54,TIC Gauge 3,5,9.9000e+09,59,0,0
04.04.2019 9:37:56,TIC Turbo Speed,,1.6,,0,0
04.04.2019 9:37:56,TIC Turbo Power,,6.3,,0,0
04.04.2019 9:37:56,TIC Gauge 1,11,1.0000e+05,59,0,0
04.04.2019 9:37:56,TIC Gauge 2,5,9.9000e+09,59,0,0
04.04.2019 9:37:56,TIC Gauge 3,5,9.9000e+09,59,0,0
04.04.2019 9:37:58,TIC Gauge 1,11,1.0000e+05,59,0,0
04.04.2019 9:37:58,TIC Turbo Speed,,1.6,,0,0
04.04.2019 9:37:58,TIC Turbo Power,,8.0,,0,0
04.04.2019 9:37:58,TIC Gauge 2,5,9.9000e+09,59,0,0
04.04.2019 9:37:58,TIC Gauge 3,5,9.9000e+09,59,0,0
04.04.2019 9:38:00,TIC Turbo Speed,,1.6,,0,0
04.04.2019 9:38:00,TIC Turbo Power,,8.7,,0,0
04.04.2019 9:38:00,TIC Gauge 1,11,1.0000e+05,59,0,0
04.04.2019 9:38:01,TIC Gauge 2,5,9.9000e+09,59,0,0
04.04.2019 9:38:01,TIC Gauge 3,5,9.9000e+09,59,0,0
04.04.2019 9:38:02,TIC Turbo Speed,,1.6,,0,0
04.04.2019 9:38:02,TIC Turbo Power,,6.5,,0,0
04.04.2019 9:38:02,TIC Gauge 1,11,1.0000e+05,59,0,0
04.04.2019 9:38:03,TIC Gauge 2,5,9.9000e+09,59,0,0
04.04.2019 9:38:03,TIC Gauge 3,5,9.9000e+09,59,0,0
04.04.2019 9:38:04,TIC Turbo Speed,,1.6,,0,0
04.04.2019 9:38:04,TIC Turbo Power,,8.4,,0,0
04.04.2019 9:38:05,TIC Gauge 1,11,1.0000e+05,59,0,0
04.04.2019 9:38:05,TIC Gauge 2,5,9.9000e+09,59,0,0
04.04.2019 9:38:05,TIC Gauge 3,5,9.9000e+09,59,0,0
04.04.2019 9:38:07,TIC Turbo Speed,,1.6,,0,0
04.04.2019 9:38:07,TIC Turbo Power,,7.5,,0,0
