Time,Object Name,Status,Value,Units,Alert ID,Priority
18.02.2019 9:30:18,TIC Gauge 1,11,1.0000e+05,59,0,0
18.02.2019 9:30:18,TIC Turbo Speed,,1.6,,0,0
18.02.2019 9:30:18,TIC Turbo Power,,8.2,,0,0
18.02.2019 9:30:18,TIC Gauge 2,5,9.9000e+09,59,0,0
18.02.2019 9:30:18,TIC Gauge 3,5,9.9000e+09,59,0,0
18.02.2019 9:30:20,TIC Turbo Speed,,1.6,,0,0
18.02.2019 9:30:20,TIC Turbo Power,,6.1,,0,0
18.02.2019 9:30:20,TIC Gauge 1,11,1.0000e+05,59,0,0
18.02.2019 9:30:20,TIC Gauge 2,5,9.9000e+09,59,0,0
18.02.2019 9:30:20,TIC Gauge 3,5,9.9000e+09,59,0,0
18.02.2019 9:30:22,TIC Turbo Speed,,1.6,,0,0
18.02.2019 9:30:22,TIC Turbo Power,,8.2,,0,0
18.02.2019 9:30:22,TIC Gauge 1,11,1.0000e+05,59,0,0
18.02.2019 9:30:22,TIC Gauge 2,5,9.9000e+09,59,0,0
18.02.2019 9:30:22,TIC Gauge 3,5,9.9000e+09,59,0,0
18.02.2019 9:30:24,TIC Gauge 3,5,9.9000e+09,59,0,0
18.02.2019 9:30:24,TIC Turbo Speed,,1.6,,0,0
18.02.2019 9:30:24,TIC Turbo Power,,8.0,,0,0
18.02.2019 9:30:24,TIC Gauge 1,11,1.0000e+05,59,0,0
18.02.2019 9:30:24,TIC Gauge 2,5,9.9000e+09,59,0,0
18.02.2019 9:30:26,TIC Gauge 2,5,9.9000e+09,59,0,0
18.02.2019 9:30:26,TIC Turbo Speed,,1.6,,0,0
18.02.2019 9:30:26,TIC Turbo Power,,8.2,,0,0
18.02.2019 9:30:26,TIC Gauge 3,5,9.9000e+09,59,0,0
18.02.2019 9:30:26,TIC Gauge 1,11,1.0000e+05,59,0,0
18.02.2019 9:30:28,TIC Turbo Speed,,1.6,,0,0
18.02.2019 9:30:28,TIC Turbo Power,,7.5,,0,0
18.02.2019 9:30:28,TIC Gauge 1,11,1.0000e+05,59,0,0
18.02.2019 9:30:28,TIC Gauge 2,5,9.9000e+09,59,0,0
18.02.2019 9:30:28,TIC Gauge 3,5,9.9000e+09,59,0,0
18.02.2019 9:30:30,TIC Turbo Speed,,1.6,,0,0
18.02.2019 9:30:30,TIC Turbo Power,,8.2,,0,0
18.02.2019 9:30:30,TIC Gauge 1,11,1.0000e+05,59,0,0
18.02.2019 9:30:30,TIC Gauge 2,5,9.9000e+09,59,0,0
18.02.2019 9:30:30,TIC Gauge 3,5,9.9000e+09,59,0,0
18.02.2019 9:30:32,TIC Turbo Speed,,1.6,,0,0
18.02.2019 9:30:32,TIC Turbo Power,,7.0,,0,0
18.02.2019 9:30:32,TIC Gauge 1,11,1.0000e+05,59,0,0
18.02.2019 9:30:32,TIC Gauge 2,5,9.9000e+09,59,0,0
18.02.2019 9:30:32,TIC Gauge 3,5,9.9000e+09,59,0,0
18.02.2019 9:30:34,TIC Gauge 1,11,1.0000e+05,59,0,0
18.02.2019 9:30:34,TIC Turbo Speed,,1.6,,0,0
18.02.2019 9:30:34,TIC Turbo Power,,6.1,,0,0
18.02.2019 9:30:34,TIC Gauge 2,5,9.9000e+09,59,0,0
18.02.2019 9:30:34,TIC Gauge 3,5,9.9000e+09,59,0,0
18.02.2019 9:30:36,TIC Turbo Speed,,1.6,,0,0
18.02.2019 9:30:36,TIC Turbo Power,,5.6,,0,0
18.02.2019 9:30:36,TIC Gauge 1,11,1.0000e+05,59,0,0
18.02.2019 9:30:36,TIC Gauge 2,5,9.9000e+09,59,0,0
18.02.2019 9:30:36,TIC Gauge 3,5,9.9000e+09,59,0,0
18.02.2019 9:30:38,TIC Turbo Speed,,1.6,,0,0
18.02.2019 9:30:38,TIC Turbo Power,,8.4,,0,0
18.02.2019 9:30:38,TIC Gauge 1,11,1.0000e+05,59,0,0
18.02.2019 9:30:38,TIC Gauge 2,5,9.9000e+09,59,0,0
18.02.2019 9:30:39,TIC Gauge 3,5,9.9000e+09,59,0,0
18.02.2019 9:30:40,TIC Turbo Speed,,1.6,,0,0
18.02.2019 9:30:40,TIC Turbo Power,,5.6,,0,0
18.02.2019 9:30:40,TIC Gauge 1,11,1.0000e+05,59,0,0
18.02.2019 9:30:41,TIC Gauge 2,5,9.9000e+09,59,0,0
18.02.2019 9:30:41,TIC Gauge 3,5,9.9000e+09,59,0,0
18.02.2019 9:30:42,TIC Turbo Speed,,1.6,,0,0
18.02.2019 9:30:42,TIC Turbo Power,,6.3,,0,0
18.02.2019 9:30:42,TIC Gauge 1,11,1.0000e+05,59,0,0
18.02.2019 9:30:43,TIC Gauge 2,5,9.9000e+09,59,0,0
18.02.2019 9:30:43,TIC Gauge 3,5,9.9000e+09,59,0,0
18.02.2019 9:30:44,TIC Turbo Speed,,1.6,,0,0
18.02.2019 9:30:45,TIC Turbo Power,,7.5,,0,0
18.02.2019 9:30:45,TIC Gauge 1,11,1.0000e+05,59,0,0
18.02.2019 9:30:45,TIC Gauge 2,5,9.9000e+09,59,0,0
18.02.2019 9:30:45,TIC Gauge 3,5,9.9000e+09,59,0,0
18.02.2019 9:30:47,TIC Turbo Speed,,1.6,,0,0
18.02.2019 9:30:47,TIC Turbo Power,,7.0,,0,0
18.02.2019 9:30:47,TIC Gauge 1,11,1.0000e+05,59,0,0
18.02.2019 9:30:47,TIC Gauge 2,5,9.9000e+09,59,0,0
