Time,Object Name,Status,Value,Units,Alert ID,Priority
26.03.2019 9:44:53,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:44:53,TIC Turbo Power,,7.3,,0,0
26.03.2019 9:44:53,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:44:53,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:44:53,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:44:55,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:44:55,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:44:55,TIC Turbo Power,,8.2,,0,0
26.03.2019 9:44:55,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:44:55,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:44:57,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:44:57,TIC Turbo Power,,6.1,,0,0
26.03.2019 9:44:57,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:44:57,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:44:57,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:44:59,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:44:59,TIC Turbo Power,,6.1,,0,0
26.03.2019 9:44:59,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:44:59,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:44:59,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:01,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:01,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:01,TIC Turbo Power,,8.4,,0,0
26.03.2019 9:45:01,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:01,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:03,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:03,TIC Turbo Power,,6.3,,0,0
26.03.2019 9:45:03,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:03,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:03,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:05,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:05,TIC Turbo Power,,6.5,,0,0
26.03.2019 9:45:05,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:05,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:05,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:07,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:07,TIC Turbo Power,,8.0,,0,0
26.03.2019 9:45:07,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:07,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:07,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:09,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:09,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:09,TIC Turbo Power,,6.1,,0,0
26.03.2019 9:45:09,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:09,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:11,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:11,TIC Turbo Power,,8.2,,0,0
26.03.2019 9:45:11,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:12,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:12,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:13,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:13,TIC Turbo Power,,7.0,,0,0
26.03.2019 9:45:14,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:14,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:14,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:15,TIC Turbo Power,,6.1,,0,0
26.03.2019 9:45:16,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:16,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:16,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:16,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:18,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:18,TIC Turbo Power,,6.5,,0,0
26.03.2019 9:45:18,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:18,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:18,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:20,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:20,TIC Turbo Power,,8.0,,0,0
26.03.2019 9:45:20,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:20,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:20,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:22,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:22,TIC Turbo Power,,8.0,,0,0
26.03.2019 9:45:22,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:22,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:22,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:24,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:24,TIC Turbo Power,,6.1,,0,0
26.03.2019 9:45:24,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:24,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:24,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:26,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:26,TIC Turbo Power,,8.2,,0,0
26.03.2019 9:45:26,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:26,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:26,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:28,TIC Turbo Power,,8.7,,0,0
26.03.2019 9:45:28,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:28,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:28,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:28,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:30,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:30,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:30,TIC Turbo Power,,8.2,,0,0
26.03.2019 9:45:30,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:30,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:32,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:32,TIC Turbo Power,,7.5,,0,0
26.03.2019 9:45:32,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:32,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:32,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:34,TIC Turbo Power,,6.1,,0,0
26.03.2019 9:45:34,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:34,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:34,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:34,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:36,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:36,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:36,TIC Turbo Power,,6.5,,0,0
26.03.2019 9:45:36,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:36,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:38,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:38,TIC Turbo Power,,7.0,,0,0
26.03.2019 9:45:38,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:38,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:38,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:40,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:40,TIC Turbo Power,,6.5,,0,0
26.03.2019 9:45:40,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:40,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:40,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:42,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:42,TIC Turbo Power,,6.1,,0,0
26.03.2019 9:45:42,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:42,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:43,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:44,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:44,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:44,TIC Turbo Power,,6.5,,0,0
26.03.2019 9:45:44,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:44,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:46,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:46,TIC Turbo Power,,6.1,,0,0
26.03.2019 9:45:46,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:47,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:47,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:48,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:48,TIC Turbo Power,,7.5,,0,0
26.03.2019 9:45:49,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:49,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:49,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:51,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:51,TIC Turbo Power,,6.5,,0,0
26.03.2019 9:45:51,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:51,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:51,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:53,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:53,TIC Turbo Power,,6.1,,0,0
26.03.2019 9:45:53,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:53,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:53,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:55,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:55,TIC Turbo Power,,7.5,,0,0
26.03.2019 9:45:55,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:55,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:55,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:57,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:57,TIC Turbo Power,,7.5,,0,0
26.03.2019 9:45:57,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:57,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:57,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:45:59,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:45:59,TIC Turbo Power,,8.4,,0,0
26.03.2019 9:45:59,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:45:59,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:45:59,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:46:01,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:46:01,TIC Turbo Power,,5.6,,0,0
26.03.2019 9:46:01,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:46:01,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:46:01,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:46:03,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:46:03,TIC Turbo Power,,6.1,,0,0
26.03.2019 9:46:03,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:46:03,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:46:03,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:46:05,TIC Turbo Speed,,1.6,,0,0
26.03.2019 9:46:05,TIC Turbo Power,,6.8,,0,0
26.03.2019 9:46:05,TIC Gauge 1,11,1.0000e+05,59,0,0
26.03.2019 9:46:05,TIC Gauge 2,5,9.9000e+09,59,0,0
26.03.2019 9:46:05,TIC Gauge 3,5,9.9000e+09,59,0,0
26.03.2019 9:46:07,TIC Gauge 1,11,1.0000e+05,59,0,0
