Частота	A * B
(kГц)	(?)

8.67843628	0.25559530
8.70227814	0.05231481
8.72612000	0.05290806
8.74996185	0.12190550
8.77380371	0.12475340
8.79764557	0.10180760
8.82148743	0.11226300
8.84532928	0.15843050
8.86917114	0.15552920
8.89301300	0.12202580
8.91685486	0.13344750
8.94069672	0.15679420
8.96453857	0.13697450
8.98838043	0.11458250
9.01222229	0.10253190
9.03606415	0.10250800
9.05990601	0.09378003
9.08374786	0.08506346
9.10758972	0.02802765
9.13143158	0.02052906
9.15527344	0.05836142
9.17911530	0.06201767
9.20295715	0.07498616
9.22679901	0.06104453
9.25064087	0.06061572
9.27448273	0.12494030
9.29832458	0.19196420
9.32216644	0.12596840
9.34600830	0.05696425
9.36985016	0.32363520
9.39369202	0.39602680
9.41753387	0.15150050
9.44137573	0.03886196
9.46521759	0.07127605
9.48905945	0.09900454
9.51290131	0.08823665
9.53674316	0.05677137
9.56058502	0.07142741
9.58442688	0.09520742
9.60826874	0.09074296
9.63211060	0.05194268
9.65595245	0.04241366
9.67979431	0.08259632
9.70363617	0.09744668
9.72747803	0.08067794
9.75131989	0.06966909
9.77516174	0.09299925
9.79900360	0.11432720
9.82284546	0.12582910
9.84668732	0.10807890
9.87052917	0.10146430
9.89437103	0.12904830
9.91821289	0.14406370
9.94205475	0.10706600
9.96589661	0.08760542
9.98973846	0.11448130
10.01358032	0.11469490
10.03742218	0.06249785
10.06126404	0.03964612
10.08510590	0.19972120
10.10894775	0.37924450
10.13278961	0.22575480
10.15663147	0.10177740
10.18047333	0.49264910
10.20431519	0.59924900
10.22815704	0.24961440
10.25199890	0.06750922
10.27584076	0.15422780
10.29968262	0.11881450
10.32352448	0.01890211
10.34736633	0.03337440
10.37120819	0.08191551
10.39505005	0.07414364
10.41889191	0.09545255
10.44273376	0.11217700
10.46657562	0.14928530
10.49041748	0.14223810
10.51425934	0.13034350
10.53810120	0.16376350
10.56194305	0.18561800
10.58578491	0.15105650
10.60962677	0.13483080
10.63346863	0.16372670
10.65731049	0.15934410
10.68115234	0.10971610
10.70499420	0.10107410
10.72883606	0.11001110
10.75267792	0.10284310
10.77651978	0.03662625
10.80036163	0.04138910
10.82420349	0.21350340
10.84804535	0.19768080
10.87188721	0.18241630
10.89572906	1.02437800
10.91957092	1.89575300
10.94341278	1.23817800
10.96725464	0.18764030
10.99109650	0.23949140
11.01493835	0.31517980
11.03878021	0.11742200
11.06262207	0.03906149
11.08646393	0.09841784
11.11030579	0.13099130
11.13414764	0.11120720
11.15798950	0.10008520
11.18183136	0.14360550
11.20567322	0.16619940
11.22951508	0.13438790
11.25335693	0.12579680
11.27719879	0.15391890
11.30104065	0.15292150
11.32488251	0.12210360
11.34872437	0.10958560
11.37256622	0.10747540
11.39640808	0.09774666
11.42024994	0.09421799
11.44409180	0.05245472
11.46793365	0.02510711
11.49177551	0.03507811
11.51561737	0.06597333
11.53945923	0.06043862
11.56330109	0.08168140
11.58714294	0.04778554
11.61098480	0.09120811
11.63482666	0.19428670
11.65866852	0.18634200
11.68251038	0.05129147
11.70635223	0.20673660
11.73019409	0.41364170
11.75403595	0.26729620
11.77787781	0.04078409
11.80171967	0.05298589
11.82556152	0.08525244
11.84940338	0.09980574
11.87324524	0.06976639
11.89708710	0.06189659
11.92092896	0.09165768
11.94477081	0.10105850
11.96861267	0.07288247
11.99245453	0.04290957
12.01629639	0.06929635
12.04013824	0.09861728
12.06398010	0.08809737
12.08782196	0.06898873
12.11166382	0.07771594
12.13550568	0.10583900
12.15934753	0.12043560
12.18318939	0.11295170
12.20703125	0.09582888
12.23087311	0.11237940
12.25471497	0.14165230
12.27855682	0.12197020
12.30239868	0.08592110
12.32624054	0.10109740
12.35008240	0.11929380
12.37392426	0.08517746
12.39776611	0.03752221
12.42160797	0.10231030
12.44544983	0.34044690
12.46929169	0.33006450
12.49313354	0.05813852
12.51697540	0.30042870
12.54081726	0.56713370
12.56465912	0.37912840
12.58850098	0.08881241
12.61234283	0.10553340
12.63618469	0.15239020
12.66002655	0.03003057
12.68386841	0.04016360
12.70771027	0.05863703
12.73155212	0.07535511
12.75539398	0.08482590
12.77923584	0.09982531
12.80307770	0.13569260
12.82691956	0.14570130
12.85076141	0.13138780
12.87460327	0.14391610
12.89844513	0.18309520
12.92228699	0.16816110
12.94612885	0.13275910
12.96997070	0.15227680
12.99381256	0.16972350
13.01765442	0.13044920
13.04149628	0.10096580
13.06533813	0.10445850
13.08917999	0.12052110
13.11302185	0.05847473
13.13686371	0.02527841
13.16070557	0.14925940
13.18454742	0.24945510
13.20838928	0.13830920
13.23223114	0.67833930
13.25607300	2.04241600
13.27991486	2.05318200
13.30375671	0.68578710
13.32759857	0.10952090
13.35144043	0.31470420
13.37528229	0.21051810
13.39912415	0.03899274
13.42296600	0.06502756
13.44680786	0.12872310
13.47064972	0.12013710
13.49449158	0.10021120
13.51833344	0.12344630
13.54217529	0.16592480
13.56601715	0.15179430
13.58985901	0.12348130
13.61370087	0.14512830
13.63754272	0.16339240
13.66138458	0.13473930
13.68522644	0.11613970
13.70906830	0.11044300
13.73291016	0.10774500
13.75675201	0.09486623
13.78059387	0.07742127
13.80443573	0.02850024
13.82827759	0.02473713
13.85211945	0.05929049
13.87596130	0.04962596
13.89980316	0.08690772
13.92364502	0.05998664
13.94748688	0.06526549
13.97132874	0.16402390
13.99517059	0.23356290
14.01901245	0.12842050
14.04285431	0.08912835
14.06669617	0.35683640
14.09053802	0.36764270
14.11437988	0.11222490
14.13822174	0.03926282
14.16206360	0.06449489
14.18590546	0.10064130
14.20974731	0.08675165
14.23358917	0.06008274
14.25743103	0.08251539
14.28127289	0.10596210
14.30511475	0.09120441
14.32895660	0.05480971
14.35279846	0.05892479
14.37664032	0.09316573
14.40048218	0.09668317
14.42432404	0.07451453
14.44816589	0.06537538
14.47200775	0.09461082
14.49584961	0.11345580
14.51969147	0.11580960
14.54353333	0.09470366
14.56737518	0.09886439
14.59121704	0.12978540
14.61505890	0.13323660
14.63890076	0.09364983
14.66274261	0.08735830
14.68658447	0.11555510
14.71042633	0.10236080
