Время	Канал A	A * B
-2.30654605	0.67714470	-0.27383780
-2.30590605	0.67714470	-0.25594160
-2.30526605	0.67714470	-0.23209360
-2.30462605	0.67714470	-0.20822500
-2.30398605	0.67714470	-0.17840480
-2.30334605	0.67714470	-0.14858460
-2.30270605	0.67714470	-0.12473660
-2.30206605	0.67714470	-0.08894408
-2.30142605	0.67714470	-0.05912385
-2.30078605	0.67714470	-0.02930360
-2.30014605	0.67714470	0.00648895
-2.29950605	0.67714470	0.04224017
-2.29886605	0.67714470	0.07206041
-2.29822605	0.67714470	0.10188070
-2.29758605	0.67714470	0.13767320
-2.29694605	0.67714470	0.16154180
-2.29630605	0.67714470	0.18625630
-2.29566605	0.67714470	0.22118230
-2.29502605	0.65907770	0.23905790
-2.29438605	0.67714470	0.25695420
-2.29374605	0.67714470	0.27333010
-2.29310605	0.67714470	0.28493590
-2.29246605	0.65907770	0.30235470
-2.29182605	0.65907770	0.31659470
-2.29118605	0.65907770	0.31396050
-2.29054605	0.67714470	0.31396050
-2.28990605	0.65907770	0.31977350
-2.28926605	0.65907770	0.31396050
-2.28862605	0.65907770	0.30235470
-2.28798605	0.65907770	0.29654170
-2.28734605	0.65907770	0.27912290
-2.28670605	0.65907770	0.26751710
-2.28606605	0.65907770	0.24430550
-2.28542605	0.65907770	0.22688670
-2.28478605	0.65907770	0.19809110
-2.28414605	0.65907770	0.17463030
-2.28350605	0.64107180	0.15141870
-2.28286605	0.65907770	0.11658110
-2.28222605	0.65907770	0.08755654
-2.28158605	0.65907770	0.05853194
-2.28094605	0.65907770	0.02950734
-2.28030605	0.65907770	-0.00531011
-2.27966605	0.65907770	-0.04012757
-2.27902605	0.65907770	-0.06726294
-2.27838605	0.65907770	-0.09817677
-2.27774605	0.64107180	-0.13301430
-2.27710605	0.65907770	-0.15622600
-2.27646605	0.65907770	-0.18525060
-2.27582605	0.65907770	-0.20848230
-2.27518605	0.65907770	-0.23169400
-2.27454605	0.65907770	-0.24796120
-2.27390605	0.65907770	-0.27234450
-2.27326605	0.64107180	-0.28182740
-2.27262605	0.65907770	-0.30136910
-2.27198605	0.64107180	-0.30442450
-2.27134605	0.65907770	-0.31005910
-2.27070605	0.64107180	-0.31005910
-2.27006605	0.64107180	-0.31571320
-2.26942605	0.64107180	-0.31005910
-2.26878605	0.64107180	-0.30442450
-2.26814605	0.64107180	-0.29313570
-2.26750605	0.64107180	-0.28974320
-2.26686605	0.64107180	-0.26490410
-2.26622605	0.65907770	-0.24796120
-2.26558605	0.64107180	-0.23101830
-2.26494605	0.64107180	-0.20842120
-2.26430605	0.64107180	-0.18584370
-2.26366605	0.64107180	-0.15761210
-2.26302605	0.64107180	-0.12938040
-2.26238605	0.64107180	-0.10114880
-2.26174605	0.64107180	-0.07291710
-2.26110605	0.64107180	-0.03903129
-2.26046605	0.64107180	-0.00516504
-2.25982605	0.64107180	0.02306661
-2.25918605	0.64107180	0.05129826
-2.25854605	0.64107180	0.08516451
-2.25790605	0.64107180	0.11339620
-2.25726605	0.64107180	0.14162780
-2.25662605	0.64107180	0.16985950
-2.25598605	0.64107180	0.19245650
-2.25534605	0.64107180	0.21503400
-2.25470605	0.64107180	0.23763110
-2.25406605	0.64107180	0.25455450
-2.25342605	0.64107180	0.27715150
-2.25278605	0.64107180	0.28844030
-2.25214605	0.64107180	0.29409440
-2.25150605	0.64107180	0.30538310
-2.25086605	0.64107180	0.30538310
-2.25022605	0.64107180	0.30538310
-2.24958605	0.64107180	0.31103730
-2.24894605	0.64107180	0.29972900
-2.24830605	0.64107180	0.29409440
-2.24766605	0.64107180	0.27483550
-2.24702605	0.64107180	0.26586280
-2.24638605	0.62300490	0.24891980
-2.24574605	0.64107180	0.22632280
-2.24510605	0.64107180	0.20939940
-2.24446605	0.64107180	0.18153780
-2.24382605	0.64107180	0.15410180
-2.24318605	0.62300490	0.12666580
-2.24254605	0.62300490	0.10210740
-2.24190605	0.62300490	0.06822161
-2.24126605	0.64107180	0.03998995
-2.24062605	0.64107180	0.01177786
-2.23998605	0.64107180	-0.01599008
-2.23934605	0.64107180	-0.05032004
-2.23870605	0.62300490	-0.07855169
-2.23806605	0.64107180	-0.11243750
-2.23742605	0.64107180	-0.14066920
-2.23678605	0.64107180	-0.16890080
-2.23614605	0.64107180	-0.19149790
-2.23550605	0.64107180	-0.21353700
-2.23486605	0.64107180	-0.23667240
-2.23422605	0.62300490	-0.25359580
-2.23358605	0.64107180	-0.27619280
-2.23294605	0.64107180	-0.28748160
-2.23230605	0.64107180	-0.29877030
-2.23166605	0.64107180	-0.30442450
-2.23102605	0.64107180	-0.31005910
-2.23038605	0.64107180	-0.31005910
-2.22974605	0.64107180	-0.31571320
-2.22910605	0.64107180	-0.31005910
-2.22846605	0.64107180	-0.29877030
-2.22782605	0.64107180	-0.27937970
-2.22718605	0.64107180	-0.27619280
-2.22654605	0.62300490	-0.25924990
-2.22590605	0.64107180	-0.23547820
-2.22526605	0.64107180	-0.21972950
-2.22462605	0.62300490	-0.19713250
-2.22398605	0.64107180	-0.16414080
-2.22334605	0.64107180	-0.14066920
-2.22270605	0.62300490	-0.11243750
-2.22206605	0.64107180	-0.08420585
-2.22142605	0.64107180	-0.05597420
-2.22078605	0.64107180	-0.02208838
-2.22014605	0.64107180	0.00614327
-2.21950605	0.64107180	0.03998995
-2.21886605	0.64107180	0.06822161
-2.21822605	0.64107180	0.09645326
-2.21758605	0.64107180	0.13033910
-2.21694605	0.64107180	0.15293610
-2.21630605	0.64107180	0.18116780
-2.21566605	0.64107180	0.20374530
-2.21502605	0.64107180	0.22632280
-2.21438605	0.64107180	0.24891980
-2.21374605	0.64107180	0.25837010
-2.21310605	0.64107180	0.28280570
-2.21246605	0.62300490	0.29409440
-2.21182605	0.64107180	0.29972900
-2.21118605	0.64107180	0.30538310
-2.21054605	0.64107180	0.29677670
-2.20990605	0.64107180	0.30538310
-2.20926605	0.62300490	0.30538310
-2.20862605	0.64107180	0.29409440
-2.20798605	0.64107180	0.28844030
-2.20734605	0.64107180	0.27149730
-2.20670605	0.64107180	0.26020860
-2.20606605	0.64107180	0.23763110
-2.20542605	0.64107180	0.22068820
-2.20478605	0.64107180	0.19809110
-2.20414605	0.64107180	0.17551360
-2.20350605	0.64107180	0.14728200
-2.20286605	0.64107180	0.11339620
-2.20222605	0.64107180	0.08516451
-2.20158605	0.64107180	0.05693286
-2.20094605	0.64107180	0.02870120
-2.20030605	0.64107180	-0.00516504
-2.19966605	0.64107180	-0.03903129
-2.19902605	0.64107180	-0.06726294
-2.19838605	0.64107180	-0.09549460
-2.19774605	0.64107180	-0.12938040
-2.19710605	0.64107180	-0.15761210
-2.19646605	0.64107180	-0.18018960
-2.19582605	0.64107180	-0.20842120
-2.19518605	0.64107180	-0.22536410
-2.19454605	0.64107180	-0.24796120
-2.19390605	0.64107180	-0.26490410
-2.19326605	0.64107180	-0.28182740
-2.19262605	0.64107180	-0.29313570
-2.19198605	0.64107180	-0.29877030
-2.19134605	0.64107180	-0.31876780
-2.19070605	0.64107180	-0.31005910
-2.19006605	0.65907770	-0.31005910
-2.18942605	0.64107180	-0.31876780
-2.18878605	0.64107180	-0.30442450
-2.18814605	0.65907770	-0.30136910
-2.18750605	0.64107180	-0.28182740
-2.18686605	0.65907770	-0.27053870
-2.18622605	0.64107180	-0.25492570
-2.18558605	0.64107180	-0.23101830
-2.18494605	0.65907770	-0.20842120
-2.18430605	0.64107180	-0.18584370
-2.18366605	0.64107180	-0.15761210
-2.18302605	0.64107180	-0.13301430
-2.18238605	0.64107180	-0.10398970
-2.18174605	0.65907770	-0.07496513
-2.18110605	0.65907770	-0.04012757
-2.18046605	0.65907770	-0.00531011
-2.17982605	0.65907770	0.02371449
-2.17918605	0.65907770	0.05273909
-2.17854605	0.65907770	0.08755654
-2.17790605	0.65907770	0.11658110
-2.17726605	0.65907770	0.14560570
-2.17662605	0.65907770	0.17463030
-2.17598605	0.65907770	0.19786210
-2.17534605	0.65907770	0.22688670
-2.17470605	0.65907770	0.24430550
-2.17406605	0.65907770	0.25455450
-2.17342605	0.65907770	0.27912290
-2.17278605	0.64107180	0.29654170
-2.17214605	0.65907770	0.30235470
-2.17150605	0.65907770	0.30814750
-2.17086605	0.65907770	0.31396050
-2.17022605	0.65907770	0.31396050
-2.16958605	0.65907770	0.31396050
-2.16894605	0.65907770	0.30814750
-2.16830605	0.65907770	0.31064300
-2.16766605	0.65907770	0.29074890
-2.16702605	0.67714470	0.27333010
-2.16638605	0.65907770	0.25591130
-2.16574605	0.65907770	0.23849250
-2.16510605	0.65907770	0.22118230
-2.16446605	0.65907770	0.19731370
-2.16382605	0.67714470	0.16302450
-2.16318605	0.67714470	0.13767320
-2.16254605	0.65907770	0.10785300
-2.16190605	0.67714470	0.07803273
-2.16126605	0.67714470	0.04224017
-2.16062605	0.67714470	0.00648895
-2.15998605	0.67714470	-0.02333129
-2.15934605	0.67714470	-0.05315153
-2.15870605	0.67714470	-0.08894408
-2.15806605	0.67714470	-0.11876430
-2.15742605	0.67714470	-0.14858460
-2.15678605	0.67714470	-0.17840480
-2.15614605	0.67714470	-0.20227340
-2.15550605	0.67714470	-0.22612130
-2.15486605	0.67714470	-0.24998990
-2.15422605	0.67714470	-0.27383780
-2.15358605	0.67714470	-0.28576180
-2.15294605	0.67714470	-0.30365810
-2.15230605	0.67714470	-0.31558200
-2.15166605	0.67714470	-0.32750600
-2.15102605	0.67714470	-0.32750600
-2.15038605	0.67714470	-0.32750600
-2.14974605	0.67714470	-0.32750600
-2.14910605	0.67714470	-0.32155440
-2.14846605	0.67714470	-0.31558200
-2.14782605	0.67714470	-0.30365810
-2.14718605	0.67714470	-0.29173410
-2.14654605	0.67714470	-0.27383780
-2.14590605	0.67714470	-0.25594160
-2.14526605	0.67714470	-0.23209360
-2.14462605	0.67714470	-0.20822500
-2.14398605	0.67714470	-0.17840480
-2.14334605	0.67714470	-0.15253560
-2.14270605	0.67714470	-0.11876430
-2.14206605	0.69515060	-0.08894408
-2.14142605	0.67714470	-0.06069601
-2.14078605	0.67714470	-0.02395169
-2.14014605	0.69515060	0.00666150
-2.13950605	0.69515060	0.04336338
-2.13886605	0.69515060	0.07397657
-2.13822605	0.69515060	0.10458980
-2.13758605	0.69515060	0.14500730
-2.13694605	0.69515060	0.17194730
-2.13630605	0.71321760	0.19645050
-2.13566605	0.69515060	0.22093260
-2.13502605	0.69515060	0.24541470
-2.13438605	0.69515060	0.26378680
-2.13374605	0.69515060	0.28829010
-2.13310605	0.69515060	0.30053110
-2.13246605	0.69515060	0.31277220
-2.13182605	0.69515060	0.33346030
-2.13118605	0.69515060	0.34604120
-2.13054605	0.71321760	0.34604120
-2.12990605	0.71321760	0.33727540
-2.12926605	0.71321760	0.33975080
-2.12862605	0.69515060	0.32719160
-2.12798605	0.71321760	0.32090110
-2.12734605	0.71321760	0.30205150
-2.12670605	0.71321760	0.28949230
-2.12606605	0.71321760	0.26437390
-2.12542605	0.71321760	0.23923380
-2.12478605	0.71321760	0.22038420
-2.12414605	0.71321760	0.18897530
-2.12350605	0.71321760	0.15756650
-2.12286605	0.71321760	0.12615770
-2.12222605	0.71321760	0.09714089
-2.12158605	0.71321760	0.06334004
-2.12094605	0.73122350	0.03193122
-2.12030605	0.71321760	-0.00574631
-2.11966605	0.71321760	-0.04342384
-2.11902605	0.71321760	-0.07672189
-2.11838605	0.71321760	-0.10624150
-2.11774605	0.73122350	-0.14757470
-2.11710605	0.71321760	-0.17332720
-2.11646605	0.73122350	-0.20552900
-2.11582605	0.73122350	-0.23130380
-2.11518605	0.73122350	-0.26350550
-2.11454605	0.73122350	-0.28283110
-2.11390605	0.73122350	-0.30215660
-2.11326605	0.73122350	-0.32145980
-2.11262605	0.73122350	-0.33435840
-2.11198605	0.73122350	-0.34723460
-2.11134605	0.73122350	-0.35366160
-2.11070605	0.73122350	-0.36897840
-2.11006605	0.73122350	-0.36011090
-2.10942605	0.74922940	-0.36237030
-2.10878605	0.73122350	-0.35578510
-2.10814605	0.74922940	-0.34259180
-2.10750605	0.74922940	-0.32937560
-2.10686605	0.74922940	-0.30959700
-2.10622605	0.74922940	-0.29638090
-2.10558605	0.74922940	-0.26338620
-2.10494605	0.74922940	-0.24358470
-2.10430605	0.74922940	-0.21059000
-2.10366605	0.74922940	-0.18420340
-2.10302605	0.74922940	-0.15120870
-2.10238605	0.74922940	-0.11821390
-2.10174605	0.74922940	-0.08521922
-2.10110605	0.74922940	-0.04561640
-2.10046605	0.74922940	-0.00603646
-2.09982605	0.74922940	0.02760834
-2.09918605	0.74922940	0.05995299
-2.09854605	0.76729640	0.09953293
-2.09790605	0.74922940	0.13252760
-2.09726605	0.74922940	0.16951380
-2.09662605	0.74922940	0.19851710
-2.09598605	0.76729640	0.23035050
-2.09534605	0.74922940	0.25737340
-2.09470605	0.76729640	0.27772270
-2.09406605	0.76729640	0.31182490
-2.09342605	0.74922940	0.32495410
-2.09278605	0.78530230	0.34523300
-2.09214605	0.76729640	0.35200050
-2.09150605	0.76729640	0.35874450
-2.09086605	0.76729640	0.36551190
-2.09022605	0.76729640	0.37227940
-2.08958605	0.76729640	0.37408930
-2.08894605	0.76729640	0.36716300
-2.08830605	0.78530230	0.36026080
-2.08766605	0.78530230	0.33950600
-2.08702605	0.78530230	0.31821010
-2.08638605	0.78530230	0.30492270
-2.08574605	0.76729640	0.27724160
-2.08510605	0.78530230	0.24958460
-2.08446605	0.78530230	0.22192750
-2.08382605	0.78530230	0.19424650
-2.08318605	0.78530230	0.15966320
-2.08254605	0.78530230	0.12795750
-2.08190605	0.78530230	0.08357033
-2.08126605	0.80336920	0.04898703
-2.08062605	0.78530230	0.01475961
-2.07998605	0.78530230	-0.02768040
-2.07934605	0.80336920	-0.06305935
-2.07870605	0.80336920	-0.10552390
-2.07806605	0.80336920	-0.14090280
-2.07742605	0.80336920	-0.17628180
-2.07678605	0.80336920	-0.21166070
-2.07614605	0.80336920	-0.23997860
-2.07550605	0.80336920	-0.27535750
-2.07486605	0.80336920	-0.29658980
-2.07422605	0.80336920	-0.31779750
-2.07358605	0.80336920	-0.33902980
-2.07294605	0.80336920	-0.36833660
-2.07230605	0.80336920	-0.37440880
-2.07166605	0.82137520	-0.39726410
-2.07102605	0.80336920	-0.39726410
-2.07038605	0.82137520	-0.38855540
-2.06974605	0.82137520	-0.39726410
-2.06910605	0.80336920	-0.39004480
-2.06846605	0.82137520	-0.38280040
-2.06782605	0.82137520	-0.37558110
-2.06718605	0.82137520	-0.35387290
-2.06654605	0.82137520	-0.33216480
-2.06590605	0.82137520	-0.31045660
-2.06526605	0.82137520	-0.28152910
-2.06462605	0.82137520	-0.24535720
-2.06398605	0.82137520	-0.21640470
-2.06334605	0.82137520	-0.18747720
-2.06270605	0.82137520	-0.15130530
-2.06206605	0.82137520	-0.11025410
-2.06142605	0.82137520	-0.07328927
-2.06078605	0.83938110	-0.02830081
-2.06014605	0.83938110	0.00787108
-2.05950605	0.82137520	0.04498285
-2.05886605	0.82137520	0.08932529
-2.05822605	0.83938110	0.12629010
-2.05758605	0.83938110	0.17065820
-2.05694605	0.83938110	0.20762300
-2.05630605	0.83938110	0.24231600
-2.05566605	0.83938110	0.26677190
-2.05502605	0.85744800	0.30271180
-2.05438605	0.83938110	0.32537340
-2.05374605	0.85744800	0.35559750
-2.05310605	0.85744800	0.37069640
-2.05246605	0.85744800	0.39335790
-2.05182605	0.85744800	0.40089430
-2.05118605	0.85744800	0.40845690
-2.05054605	0.85744800	0.41601940
-2.04990605	0.85744800	0.40845690
-2.04926605	0.85744800	0.40089430
-2.04862605	0.85744800	0.39335790
-2.04798605	0.85744800	0.38579540
-2.04734605	0.85744800	0.37075950
-2.04670605	0.85744800	0.34803490
-2.04606605	0.87545390	0.32537340
-2.04542605	0.85744800	0.30137400
-2.04478605	0.85744800	0.25741500
-2.04414605	0.87545390	0.23196180
-2.04350605	0.85744800	0.20112970
-2.04286605	0.87545390	0.16257630
-2.04222605	0.87545390	0.11630150
-2.04158605	0.87545390	0.07774807
-2.04094605	0.87545390	0.03149999
-2.04030605	0.87545390	-0.00719900
-2.03966605	0.87545390	-0.04654806
