Частота	A * B
3.17096710	0.03194822
3.19480896	0.07137383
3.21865082	0.08038308
3.24249268	0.07185300
3.26633453	0.05436690
3.29017639	0.06617882
3.31401825	0.22424000
3.33786011	0.32775820
3.36170197	0.30517540
3.38554382	0.16778320
3.40938568	0.01980394
3.43322754	0.09046050
3.45706940	0.09896214
3.48091125	0.09517860
3.50475311	0.05077086
3.52859497	0.06126377
3.55243683	0.09748031
3.57627869	0.06649654
3.60012054	0.04624641
3.62396240	0.04042794
3.64780426	0.19382850
3.67164612	0.28755650
3.69548798	0.27173750
3.71932983	0.15780470
3.74317169	0.03135043
3.76701355	0.08920542
3.79085541	0.12221420
3.81469727	0.10335520
3.83853912	0.05934630
3.86238098	0.04239702
3.88622284	0.09969187
3.91006470	0.08937616
3.93390656	0.03909213
3.95774841	0.09452213
3.98159027	0.33683960
4.00543213	0.47917630
4.02927399	0.35878050
4.05311584	0.16976020
4.07695770	0.03521514
4.10079956	0.08597429
4.12464142	0.12777750
4.14848328	0.12390090
4.17232513	0.04502936
4.19616699	0.06495633
4.22000885	0.07867254
4.24385071	0.08311286
4.26769257	0.06496722
4.29153442	0.05913483
4.31537628	0.21870930
4.33921814	0.32952640
4.36306000	0.31042950
4.38690186	0.17331870
4.41074371	0.03003408
4.43458557	0.08990091
4.45842743	0.10024630
4.48226929	0.10759520
4.50611115	0.06170162
4.52995300	0.05775352
4.55379486	0.09211957
4.57763672	0.06218880
4.60147858	0.05392750
4.62532043	0.04927585
4.64916229	0.21802500
4.67300415	0.31200260
4.69684601	0.29168370
4.72068787	0.17140350
4.74452972	0.03249442
4.76837158	0.08988901
4.79221344	0.11447040
4.81605530	0.09445482
4.83989716	0.06282235
4.86373901	0.03943399
4.88758087	0.08856498
4.91142273	0.06772187
4.93526459	0.02938628
4.95910645	0.02418625
4.98294830	0.07204503
5.00679016	0.18459790
5.03063202	0.24675060
5.05447388	0.17329660
5.07831573	0.04782054
5.10215759	0.07235524
5.12599945	0.11841570
5.14984131	0.11332290
5.17368317	0.04411494
5.19752502	0.05134847
5.22136688	0.06676855
5.24520874	0.07225163
5.26905060	0.05180766
5.29289246	0.05970108
5.31673431	0.19114920
5.34057617	0.29990900
5.36441803	0.30154590
5.38825989	0.18503540
5.41210175	0.03883317
5.43594360	0.08075351
5.45978546	0.10528420
5.48362732	0.11918820
5.50746918	0.06666566
5.53131104	0.05530529
5.55515289	0.08034952
5.57899475	0.05696207
5.60283661	0.06125588
5.62667847	0.03540323
5.65052032	0.21784320
5.67436218	0.31912850
5.69820404	0.31556390
5.72204590	0.20358210
5.74588776	0.05739841
5.76972961	0.08539810
5.79357147	0.11369290
5.81741333	0.10279530
5.84125519	0.07703651
5.86509705	0.02606625
5.88893890	0.07749707
5.91278076	0.05328748
5.93662262	0.03083492
5.96046448	0.07886398
5.98430634	0.23455930
6.00814819	0.25087570
6.03199005	0.19973280
6.05583191	0.18085520
6.07967377	0.05297354
6.10351563	0.06590133
6.12735748	0.11609790
6.15119934	0.11185260
6.17504120	0.05713776
6.19888306	0.03495948
6.22272491	0.06435776
6.24656677	0.06063315
6.27040863	0.04472700
6.29425049	0.05912980
6.31809235	0.17670730
6.34193420	0.28006120
6.36577606	0.28741230
6.38961792	0.18688790
6.41345978	0.04608748
6.43730164	0.07843474
6.46114349	0.11154260
6.48498535	0.11755230
6.50882721	0.06077361
6.53266907	0.04723485
6.55651093	0.05874327
6.58035278	0.04228630
6.60419464	0.05495355
6.62803650	0.04009775
6.65187836	0.21325830
6.67572021	0.29730620
6.69956207	0.29000110
6.72340393	0.19292190
6.74724579	0.05247429
6.77108765	0.08353523
6.79492950	0.11063490
6.81877136	0.10324580
6.84261322	0.07963012
6.86645508	0.02098043
6.89029694	0.06596565
6.91413879	0.03255633
6.93798065	0.03397785
6.96182251	0.18468210
6.98566437	0.52295130
7.00950623	0.52244710
7.03334808	0.22652540
7.05718994	0.19569650
7.08103180	0.06868230
7.10487366	0.06161961
7.12871552	0.11248850
7.15255737	0.09942194
7.17639923	0.05935423
7.20024109	0.03299914
7.22408295	0.06675727
7.24792480	0.06427992
7.27176666	0.05655480
7.29560852	0.03999525
7.31945038	0.13787680
7.34329224	0.23733450
7.36713409	0.27236960
7.39097595	0.20161030
7.41481781	0.07047971
7.43865967	0.05591469
7.46250153	0.09680393
7.48634338	0.11152920
7.51018524	0.06751991
7.53402710	0.03693600
7.55786896	0.05390291
7.58171082	0.04458938
7.60555267	0.05453964
7.62939453	0.06967895
7.65323639	0.23345420
7.67707825	0.29522450
7.70092010	0.28961850
7.72476196	0.20324210
7.74860382	0.06312600
7.77244568	0.06474618
7.79628754	0.09207264
7.82012939	0.09180774
7.84397125	0.07428595
7.86781311	0.02396461
7.89165497	0.06867379
7.91549683	0.02945534
7.93933868	0.04694147
7.96318054	0.29879710
7.98702240	0.79727840
8.01086426	0.77034500
8.03470612	0.28482630
8.05854797	0.20691630
8.08238983	0.07551173
8.10623169	0.05418896
8.13007355	0.09694609
8.15391541	0.08502054
8.17775726	0.07228380
8.20159912	0.03130079
8.22544098	0.05016422
8.24928284	0.04833447
8.27312469	0.05507738
8.29696655	0.00907247
8.32080841	0.08336661
8.34465027	0.19038200
8.36849213	0.25149680
8.39233398	0.21097440
8.41617584	0.09000732
8.44001770	0.04027933
8.46385956	0.10016410
8.48770142	0.11452760
8.51154327	0.06739412
8.53538513	0.03944671
8.55922699	0.03867365
8.58306885	0.02992939
8.60691071	0.07487385
8.63075256	0.07303993
8.65459442	0.21404070
8.67843628	0.28512930
8.70227814	0.29570460
8.72612000	0.21804410
8.74996185	0.08409066
8.77380371	0.05499075
8.79764557	0.09762183
8.82148743	0.11266890
8.84532928	0.08773486
8.86917114	0.01688413
8.89301300	0.05228127
8.91685486	0.01900502
8.94069672	0.06356005
8.96453857	0.40260040
8.98838043	1.00145100
9.01222229	0.92123550
9.03606415	0.32022650
9.05990601	0.21861690
9.08374786	0.08995606
9.10758972	0.04408262
9.13143158	0.09289246
9.15527344	0.08954508
9.17911530	0.07889644
9.20295715	0.02116814
9.22679901	0.05350274
9.25064087	0.03157917
9.27448273	0.06435664
9.29832458	0.02957785
9.32216644	0.04638609
9.34600830	0.15303940
9.36985016	0.23599230
9.39369202	0.21336370
9.41753387	0.09350780
9.44137573	0.03947573
9.46521759	0.09546275
9.48905945	0.09978775
9.51290131	0.06159013
9.53674316	0.02735066
9.56058502	0.02241071
9.58442688	0.01634471
9.60826874	0.07961796
9.63211060	0.07550029
9.65595245	0.18135770
9.67979431	0.22909390
9.70363617	0.26642160
9.72747803	0.21962850
9.75131989	0.09191822
9.77516174	0.04442514
9.79900360	0.08397456
9.82284546	0.09230982
9.84668732	0.06803050
9.87052917	0.01853169
9.89437103	0.04657895
9.91821289	0.01314825
9.94205475	0.08986337
9.96589661	0.48958110
9.98973846	1.12133300
10.01358032	0.97482760
10.03742218	0.31777990
10.06126404	0.21706310
10.08510590	0.09633178
10.10894775	0.04031200
10.13278961	0.09596664
10.15663147	0.08757159
10.18047333	0.07367790
10.20431519	0.00821507
10.22815704	0.06151346
10.25199890	0.02861571
10.27584076	0.07218998
10.29968262	0.06329304
10.32352448	0.06937469
10.34736633	0.13073240
10.37120819	0.22929720
10.39505005	0.22921810
10.41889191	0.10905540
10.44273376	0.03346802
10.46657562	0.09243178
10.49041748	0.09034879
10.51425934	0.05785838
10.53810120	0.03147253
10.56194305	0.02976911
10.58578491	0.02627744
10.60962677	0.10908560
10.63346863	0.07543842
10.65731049	0.12789610
10.68115234	0.18384370
10.70499420	0.23995710
10.72883606	0.21826140
10.75267792	0.11148340
10.77651978	0.03183258
10.80036163	0.07081237
10.82420349	0.08831604
10.84804535	0.06496673
10.87188721	0.01919260
10.89572906	0.03984994
10.91957092	0.00214127
10.94341278	0.11472310
10.96725464	0.54374390
10.99109650	1.14209800
11.01493835	0.94101350
11.03878021	0.31737890
11.06262207	0.21252990
11.08646393	0.10010860
11.11030579	0.03357474
11.13414764	0.08156798
11.15798950	0.08755746
11.18183136	0.08026356
11.20567322	0.01723095
11.22951508	0.03897563
11.25335693	0.04114287
11.27719879	0.10073130
11.30104065	0.13237110
11.32488251	0.14221220
11.34872437	0.13390580
11.37256622	0.20741380
11.39640808	0.21583890
11.42024994	0.11010040
11.44409180	0.02804141
11.46793365	0.07606810
11.49177551	0.07104338
11.51561737	0.04909719
11.53945923	0.02914586
11.56330109	0.02965780
11.58714294	0.02667744
11.61098480	0.12163290
11.63482666	0.08513051
11.65866852	0.05767670
11.68251038	0.13171320
11.70635223	0.21314540
11.73019409	0.21224470
11.75403595	0.11557660
11.77787781	0.02877664
11.80171967	0.07008051
11.82556152	0.08232444
11.84940338	0.05727622
11.87324524	0.02410958
11.89708710	0.01393681
11.92092896	0.01799299
11.94477081	0.14292020
11.96861267	0.53987000
11.99245453	1.03162300
12.01629639	0.80396420
12.04013824	0.28098990
12.06398010	0.21526020
12.08782196	0.11931650
12.11166382	0.03241585
12.13550568	0.06538795
12.15934753	0.07655653
12.18318939	0.07925078
12.20703125	0.01967546
12.23087311	0.03993615
12.25471497	0.03378129
12.27855682	0.11176960
12.30239868	0.19096190
12.32624054	0.20824700
12.35008240	0.16411420
12.37392426	0.20806450
12.39776611	0.22423430
12.42160797	0.12358560
12.44544983	0.02324858
12.46929169	0.07303131
12.49313354	0.07099860
12.51697540	0.05519816
12.54081726	0.02890610
12.56465912	0.02930638
12.58850098	0.02866778
12.61234283	0.14871680
12.63618469	0.13163920
12.66002655	0.07396500
12.68386841	0.10951940
12.70771027	0.19579930
12.73155212	0.21740410
12.75539398	0.12672880
12.77923584	0.02188046
12.80307770	0.06474035
12.82691956	0.08378401
12.85076141	0.06198089
12.87460327	0.02809413
12.89844513	0.00859065
12.92228699	0.02726715
12.94612885	0.17876520
12.96997070	0.48554550
12.99381256	0.80818430
13.01765442	0.59369830
13.04149628	0.24186000
13.06533813	0.20906820
13.08917999	0.12127050
13.11302185	0.02556305
13.13686371	0.05818369
13.16070557	0.07186998
13.18454742	0.06925291
13.20838928	0.01171706
13.23223114	0.03599259
13.25607300	0.03992844
13.27991486	0.13876660
13.30375671	0.26405370
13.32759857	0.27014090
13.35144043	0.19150770
13.37528229	0.21294040
13.39912415	0.22319050
13.42296600	0.12287580
13.44680786	0.02626302
13.47064972	0.06513309
13.49449158	0.06626461
13.51833344	0.06303820
13.54217529	0.03439886
13.56601715	0.02552564
13.58985901	0.05229469
13.61370087	0.18257690
13.63754272	0.21798870
13.66138458	0.19746110
13.68522644	0.13099690
13.70906830	0.17781150
13.73291016	0.21253570
13.75675201	0.12513000
13.78059387	0.02084256
13.80443573	0.06713200
13.82827759	0.07339095
13.85211945	0.05105395
13.87596130	0.03488489
13.89980316	0.01388473
13.92364502	0.03083948
13.94748688	0.20895340
13.97132874	0.39615780
13.99517059	0.49199230
14.01901245	0.33352670
14.04285431	0.21425000
14.06669617	0.22254010
14.09053802	0.14789500
14.11437988	0.03161891
14.13822174	0.05194965
14.16206360	0.06833241
14.18590546	0.05970389
14.20974731	0.01059910
14.23358917	0.02155596
14.25743103	0.05724884
14.28127289	0.17788100
14.30511475	0.33657240
14.32895660	0.31497010
14.35279846	0.19951930
14.37664032	0.19104040
14.40048218	0.21076870
14.42432404	0.13297050
14.44816589	0.03762863
14.47200775	0.05179793
14.49584961	0.05736497
14.51969147	0.05848809
14.54353333	0.02946454
14.56737518	0.02847040
14.59121704	0.04595394
14.61505890	0.19023740
14.63890076	0.32465450
14.66274261	0.34603240
14.68658447	0.18928840
14.71042633	0.16563580
14.73426819	0.20935230
14.75811005	0.14003930
14.78195190	0.03611928
14.80579376	0.05691920
14.82963562	0.06394672
14.85347748	0.04521159
14.87731934	0.03191155
14.90116119	0.00745614
14.92500305	0.02896611
14.94884491	0.21655120
14.97268677	0.25340830
14.99652863	0.10558040
15.02037048	0.08594640
15.04421234	0.16614970
15.06805420	0.19865230
15.09189606	0.13860490
15.11573792	0.02900147
15.13957977	0.05084984
15.16342163	0.06886753
15.18726349	0.05812764
15.21110535	0.01847985
15.23494720	0.01651755
15.25878906	0.05152258
15.28263092	0.20796190
15.30647278	0.39935510
15.33031464	0.33894210
15.35415649	0.19202130
15.37799835	0.17792800
15.40184021	0.19671160
15.42568207	0.12752360
15.44952393	0.02666131
15.47336578	0.03888882
15.49720764	0.04660227
15.52104950	0.05399791
15.54489136	0.04117331
15.56873322	0.01441399
15.59257507	0.06335667
15.61641693	0.23546200
15.64025879	0.46987380
15.66410065	0.49572950
15.68794250	0.24357570
15.71178436	0.15604100
15.73562622	0.19992680
15.75946808	0.13824600
15.78330994	0.04473493
15.80715179	0.03950138
15.83099365	0.04289546
15.85483551	0.03131172
15.87867737	0.02701773
15.90251923	0.01126134
15.92636108	0.03891920
15.95020294	0.22228800
15.97404480	0.25923870
15.99788666	0.44748250
16.02172852	0.31260980
16.04557037	0.13360710
16.06941223	0.19065230
16.09325409	0.14280940
16.11709595	0.03666971
16.14093781	0.04208209
16.16477966	0.05544677
16.18862152	0.03331767
16.21246338	0.00775394
16.23630524	0.01432557
16.26014709	0.05256628
16.28398895	0.26258150
16.30783081	0.46634160
16.33167267	0.33716460
16.35551453	0.15506260
16.37935638	0.15182450
16.40319824	0.17878690
16.42704010	0.13406760
16.45088196	0.04202184
16.47472382	0.04195575
16.49856567	0.04723859
16.52240753	0.04411994
16.54624939	0.02058402
16.57009125	0.02970669
16.59393311	0.06420536
16.61777496	0.27931800
16.64161682	0.64013680
16.66545868	0.65884480
16.68930054	0.29904280
16.71314240	0.15966510
16.73698425	0.20082800
16.76082611	0.13794160
16.78466797	0.02943802
16.80850983	0.05027197
16.83235168	0.04930519
16.85619354	0.03286180
16.88003540	0.02461907
16.90387726	0.01998309
16.92771912	0.05561874
16.95156097	0.23465880
16.97540283	0.49759550
16.99924469	0.96849280
17.02308655	0.60481150
17.04692841	0.11159390
17.07077026	0.17978420
17.09461212	0.14179200
17.11845398	0.04686816
17.14229584	0.02370875
17.16613770	0.03851600
17.18997955	0.03121393
17.21382141	0.01214490
17.23766327	0.00994823
17.26150513	0.05548654
17.28534698	0.30637900
17.30918884	0.51444200
17.33303070	0.32210540
17.35687256	0.11697490
17.38071442	0.13698620
17.40455627	0.17670690
17.42839813	0.14456620
17.45223999	0.05087505
17.47608185	0.02488163
17.49992371	0.04043321
17.52376556	0.04144004
17.54760742	0.02458862
17.57144928	0.01836094
17.59529114	0.08011758
17.61913300	0.33364130
17.64297485	0.79845390
17.66681671	0.78725400
17.69065857	0.32210370
17.71450043	0.14162880
17.73834229	0.17514780
17.76218414	0.12713790
17.78602600	0.04647065
17.80986786	0.02990652
17.83370972	0.03662521
17.85755157	0.02961289
17.88139343	0.02909496
17.90523529	0.02765593
17.92907715	0.05999781
17.95291901	0.21736050
17.97676086	0.83066500
18.00060272	1.50134300
18.02444458	0.87878230
18.04828644	0.11143420
18.07212830	0.16129100
18.09597015	0.12946910
18.11981201	0.05170688
18.14365387	0.02773415
18.16749573	0.04465458
18.19133759	0.03367103
18.21517944	0.01601685
18.23902130	0.01254087
18.26286316	0.03932150
18.28670502	0.33670830
18.31054688	0.54350270
18.33438873	0.28814170
18.35823059	0.07231359
18.38207245	0.10043000
18.40591431	0.15084670
18.42975616	0.13273180
18.45359802	0.04448627
18.47743988	0.02904561
18.50128174	0.03252007
18.52512360	0.03006006
18.54896545	0.02223953
18.57280731	0.01693010
18.59664917	0.06841240
18.62049103	0.40006190
18.64433289	0.98629950
18.66817474	0.92310090
18.69201660	0.34179620
18.71585846	0.11919120
18.73970032	0.15040500
18.76354218	0.12173640
18.78738403	0.05245233
18.81122589	0.01904745
18.83506775	0.02259993
18.85890961	0.02203579
18.88275146	0.03411446
18.90659332	0.02491298
18.93043518	0.06398793
18.95427704	0.24837550
18.97811890	1.19983800
19.00196075	1.98620500
19.02580261	1.08293100
19.04964447	0.09509230
19.07348633	0.16067600
19.09732819	0.13123840
19.12117004	0.04964617
19.14501190	0.02192620
19.16885376	0.01949796
19.19269562	0.02309817
19.21653748	0.02214048
19.24037933	0.01812700
19.26422119	0.05253987
19.28806305	0.37104150
19.31190491	0.53822770
19.33574677	0.24600150
19.35958862	0.10779110
19.38343048	0.07942142
19.40727234	0.13986200
19.43111420	0.12929690
19.45495605	0.04919107
19.47879791	0.01572981
19.50263977	0.02700219
19.52648163	0.03558399
19.55032349	0.03365032
19.57416534	0.00510480
19.59800720	0.06429414
19.62184906	0.46733850
19.64569092	1.13912000
19.66953278	1.00648200
19.69337463	0.33263270
19.71721649	0.10722970
19.74105835	0.14131850
19.76490021	0.12226470
19.78874207	0.05933651
19.81258392	0.01580161
19.83642578	0.01411233
19.86026764	0.02779157
19.88410950	0.04083453
19.90795135	0.02694885
19.93179321	0.07393955
19.95563507	0.29009940
19.97947693	1.57368000
20.00331879	2.41417300
20.02716064	1.23186400
20.05100250	0.08699168
20.07484436	0.14274450
20.09868622	0.12130330
20.12252808	0.05044729
20.14636993	0.00981135
20.17021179	0.01427026
20.19405365	0.01947478
20.21789551	0.02849666
20.24173737	0.02708235
20.26557922	0.04957024
20.28942108	0.37927460
20.31326294	0.50973190
20.33710480	0.25377500
20.36094666	0.19805740
20.38478851	0.06490231
20.40863037	0.13149470
20.43247223	0.13205700
20.45631409	0.05494277
20.48015594	0.01460117
20.50399780	0.02472593
20.52783966	0.02608623
20.55168152	0.02790151
20.57552338	0.00799023
20.59936523	0.06628203
20.62320709	0.54261480
20.64704895	1.27125300
20.67089081	1.05027900
20.69473267	0.30124670
20.71857452	0.09406714
20.74241638	0.13365160
20.76625824	0.12822660
20.79010010	0.06098493
20.81394196	0.01045846
20.83778381	0.02131448
20.86162567	0.03360598
20.88546753	0.05578924
20.90930939	0.03263899
20.93315125	0.07193909
20.95699310	0.37508960
20.98083496	1.91770500
21.00467682	2.74396800
21.02851868	1.31435000
21.05236053	0.07327669
21.07620239	0.13353290
21.10004425	0.12141790
21.12388611	0.05347743
21.14772797	0.00823771
21.17156982	0.01495880
21.19541168	0.01930002
21.21925354	0.04109053
21.24309540	0.04241223
21.26693726	0.05921368
21.29077911	0.39320180
21.31462097	0.47923080
21.33846283	0.31065030
21.36230469	0.27601660
21.38614655	0.05378778
21.40998840	0.10974030
21.43383026	0.11741400
21.45767212	0.05594134
21.48151398	0.00847891
21.50535583	0.01192467
21.52919769	0.04010810
21.55303955	0.04987537
21.57688141	0.03055866
21.60072327	0.05138086
21.62456512	0.60615010
21.64840698	1.36870800
21.67224884	1.06234600
21.69609070	0.26653370
21.71993256	0.05843328
21.74377441	0.10028080
21.76761627	0.11503640
21.79145813	0.05879374
21.81529999	0.01410348
21.83914185	0.00854054
21.86298370	0.03836189
21.88682556	0.06260173
21.91066742	0.03140639
21.93450928	0.05632940
21.95835114	0.47446480
21.98219299	2.21892000
22.00603485	2.95886100
22.02987671	1.32820200
22.05371857	0.07210508
22.07756042	0.10320970
22.10140228	0.10085610
22.12524414	0.06064187
22.14908600	0.01729667
22.17292786	0.01328303
22.19676971	0.04107426
22.22061157	0.06260575
22.24445343	0.05395961
22.26829529	0.05303216
22.29213715	0.36701940
22.31597900	0.42479540
22.33982086	0.40605140
22.36366272	0.34124410
22.38750458	0.03506267
22.41134644	0.10265940
22.43518829	0.11065490
22.45903015	0.04704300
22.48287201	0.00704036
22.50671387	0.00699751
22.53055573	0.03871045
22.55439758	0.05587674
22.57823944	0.04048965
22.60208130	0.05479727
22.62592316	0.67864690
22.64976501	1.43696000
22.67360687	1.03947500
22.69744873	0.23035480
22.72129059	0.04983257
22.74513245	0.09483361
22.76897430	0.11204870
22.79281616	0.05881495
22.81665802	0.00251463
22.84049988	0.00553036
22.86434174	0.04165393
22.88818359	0.06545507
22.91202545	0.03613521
22.93586731	0.04183202
22.95970917	0.58555510
22.98355103	2.44819300
23.00739288	3.06303900
23.03123474	1.29134600
23.05507660	0.05384564
23.07891846	0.10055370
23.10276031	0.10290600
23.12660217	0.05259197
23.15044403	0.01512441
23.17428589	0.01183040
23.19812775	0.02610221
23.22196960	0.06214898
23.24581146	0.05695108
23.26965332	0.05826163
23.29349518	0.33919410
23.31733704	0.37439540
23.34117889	0.52349160
23.36502075	0.41106110
23.38886261	0.04182205
23.41270447	0.08947267
23.43654633	0.09209349
23.46038818	0.04204421
23.48423004	0.00742440
23.50807190	0.00628401
23.53191376	0.04689866
23.55575562	0.07354492
23.57959747	0.06617277
23.60343933	0.04146172
23.62728119	0.69601950
23.65112305	1.41482800
23.67496490	0.95041010
23.69880676	0.18628810
23.72264862	0.04290776
23.74649048	0.05901306
23.77033234	0.09375583
23.79417419	0.05836375
23.81801605	0.01015655
23.84185791	0.01713615
23.86569977	0.03440693
23.88954163	0.07382076
23.91338348	0.05172855
23.93722534	0.03884084
23.96106720	0.69782410
23.98490906	2.63112000
24.00875092	3.09286200
24.03259277	1.23235000
24.05643463	0.05888887
24.08027649	0.06451372
24.10411835	0.08103671
24.12796021	0.04827074
24.15180206	0.00874248
24.17564392	0.01344757
24.19948578	0.04512993
24.22332764	0.08981999
24.24716949	0.07503267
24.27101135	0.05064657
24.29485321	0.28666240
24.31869507	0.34381640
24.34253693	0.62933180
24.36637878	0.46038100
24.39022064	0.05013324
24.41406250	0.09038091
24.43790436	0.09003204
24.46174622	0.04584275
24.48558807	0.00961535
24.50942993	0.01097567
24.53327179	0.04445343
24.55711365	0.07847043
24.58095551	0.07604234
24.60479736	0.04401150
24.62863922	0.71851210
24.65248108	1.36016300
24.67632294	0.84812870
24.70016479	0.19417500
24.72400665	0.05230867
24.74784851	0.06174156
24.77169037	0.08954104
24.79553223	0.03680901
24.81937408	0.00511515
24.84321594	0.00828493
24.86705780	0.07367481
24.89089966	0.08415443
24.91474152	0.09034996
24.93858337	0.16543640
24.96242523	3.92659900
24.98626709	13.42398000
25.01010895	14.93741000
25.03395081	5.68083500
25.05779266	0.36689140
25.08163452	0.03147256
25.10547638	0.08750442
25.12931824	0.02977188
25.15316010	0.00364024
25.17700195	0.00191970
25.20084381	0.05707195
25.22468567	0.10098860
25.24852753	0.08737124
25.27236938	0.05829037
25.29621124	0.23604580
25.32005310	0.35916790
25.34389496	0.73323610
25.36773682	0.49698960
25.39157867	0.05621986
25.41542053	0.06355575
25.43926239	0.06501406
25.46310425	0.04186377
25.48694611	0.01163858
25.51078796	0.00928272
25.53462982	0.03924413
25.55847168	0.08941393
25.58231354	0.09449653
25.60615540	0.04736251
25.62999725	0.71020630
25.65383911	1.25614900
25.67768097	0.71952540
25.70152283	0.20652740
25.72536469	0.05657476
25.74920654	0.05769725
25.77304840	0.07649683
25.79689026	0.03600192
25.82073212	0.00778702
25.84457397	0.00726474
25.86841583	0.05279922
25.89225769	0.09272243
25.91609955	0.08660612
25.93994141	0.08373266
25.96378326	0.84403680
25.98762512	2.61012100
26.01146698	2.72945600
26.03530884	0.97030340
26.05915070	0.06345253
26.08299255	0.03404336
26.10683441	0.07114447
26.13067627	0.04606970
26.15451813	0.00613363
26.17835999	0.00780575
26.20220184	0.04885358
26.22604370	0.11264620
26.24988556	0.10055390
26.27372742	0.04368910
26.29756927	0.16078660
26.32141113	0.40265730
26.34525299	0.79083470
26.36909485	0.49347530
26.39293671	0.04667788
26.41677856	0.04949376
26.44062042	0.05614437
26.46446228	0.04020676
26.48830414	0.01384156
26.51214600	0.01695045
26.53598785	0.05455121
26.55982971	0.10357130
26.58367157	0.11322100
26.60751343	0.05028789
26.63135529	0.65265930
26.65519714	1.08552300
26.67903900	0.57855740
26.70288086	0.23684060
26.72672272	0.06535536
26.75056458	0.04417975
26.77440643	0.06281092
26.79824829	0.03129228
26.82209015	0.00054395
26.84593201	0.00042367
26.86977386	0.05589729
26.89361572	0.09322540
26.91745758	0.09445778
26.94129944	0.10302360
26.96514130	0.85529540
26.98898315	2.41813500
27.01282501	2.38651600
27.03666687	0.80967840
27.06050873	0.06701297
27.08435059	0.02637659
27.10819244	0.06463596
27.13203430	0.03738429
27.15587616	0.02294458
27.17971802	0.01620440
27.20355988	0.04986466
27.22740173	0.11600670
27.25124359	0.09892740
27.27508545	0.05082236
27.29892731	0.11720300
27.32276917	0.44987750
27.34661102	0.81848730
27.37045288	0.47209520
27.39429474	0.04250221
27.41813660	0.03998336
27.44197845	0.04182675
27.46582031	0.03337388
27.48966217	0.02538931
27.51350403	0.01642146
27.53734589	0.05096566
27.56118774	0.11379800
27.58502960	0.12078710
27.60887146	0.06243088
27.63271332	0.58008870
27.65655518	0.88620840
27.68039703	0.44471660
27.70423889	0.27282420
27.72808075	0.07141465
