Время	Канал A	A * B
(mс)	(В)	(?)

-2.22035811	0.94759970	0.42645510
-2.21971811	0.92959380	0.41008570
-2.21907811	0.92959380	0.40188690
-2.21843811	0.92959380	0.36911970
-2.21779811	0.92959380	0.34457980
-2.21715811	0.92959380	0.31181260
-2.21651811	0.92959380	0.28447940
-2.21587811	0.94759970	0.23813620
-2.21523811	0.92959380	0.20536910
-2.21459811	0.92959380	0.16443150
-2.21395811	0.92959380	0.11532330
-2.21331811	0.92959380	0.07438567
-2.21267811	0.92959380	0.03344801
-2.21203811	0.92959380	-0.01566014
-2.21139811	0.92959380	-0.05659779
-2.21075811	0.92959380	-0.10573430
-2.21011811	0.92959380	-0.14667200
-2.20947811	0.92959380	-0.18760960
-2.20883811	0.92959380	-0.22854730
-2.20819811	0.92959380	-0.26128600
-2.20755811	0.92959380	-0.30222370
-2.20691811	0.92959380	-0.33499080
-2.20627811	0.92959380	-0.35955910
-2.20563811	0.92959380	-0.39229780
-2.20499811	0.92959380	-0.40866720
-2.20435811	0.92959380	-0.42506500
-2.20371811	0.92959380	-0.44143440
-2.20307811	0.92959380	-0.44960490
-2.20243811	0.92959380	-0.44960490
-2.20179811	0.92959380	-0.45780370
-2.20115811	0.92959380	-0.44960490
-2.20051811	0.92959380	-0.43323550
-2.19987811	0.92959380	-0.42506500
-2.19923811	0.92959380	-0.40866720
-2.19859811	0.92959380	-0.38412730
-2.19795811	0.92959380	-0.35955910
-2.19731811	0.92959380	-0.32679190
-2.19667811	0.92959380	-0.29405320
-2.19603811	0.92959380	-0.25311550
-2.19539811	0.92959380	-0.22034840
-2.19475811	0.92959380	-0.17941070
-2.19411811	0.92959380	-0.13847310
-2.19347811	0.92959380	-0.08936492
-2.19283811	0.92959380	-0.04842728
-2.19219811	0.92959380	-0.00748963
-2.19155811	0.92959380	0.04161852
-2.19091811	0.92959380	0.08255617
-2.19027811	0.92959380	0.13169270
-2.18963811	0.92959380	0.17263030
-2.18899811	0.92959380	0.21356800
-2.18835811	0.92959380	0.25450560
-2.18771811	0.92959380	0.28724440
-2.18707811	0.92959380	0.32001160
-2.18643811	0.92959380	0.35275030
-2.18579811	0.92959380	0.36911970
-2.18515811	0.92959380	0.40188690
-2.18451811	0.92959380	0.41825620
-2.18387811	0.92959380	0.43462560
-2.18323811	0.92959380	0.43462560
-2.18259811	0.92959380	0.44282450
-2.18195811	0.92959380	0.44282450
-2.18131811	0.92959380	0.43462560
-2.18067811	0.92959380	0.43462560
-2.18003811	0.92959380	0.42645510
-2.17939811	0.92959380	0.41008570
-2.17875811	0.92959380	0.38551740
-2.17811811	0.92959380	0.35958300
-2.17747811	0.94759970	0.32818210
-2.17683811	0.92959380	0.30116590
-2.17619811	0.94759970	0.26270450
-2.17555811	0.92959380	0.22176690
-2.17491811	0.92959380	0.18899970
-2.17427811	0.92959380	0.13986320
-2.17363811	0.92959380	0.09892555
-2.17299811	0.92959380	0.05911111
-2.17235811	0.94759970	0.00890812
-2.17171811	0.92959380	-0.04022840
-2.17107811	0.92959380	-0.08116605
-2.17043811	0.92959380	-0.13282650
-2.16979811	0.94759970	-0.17124020
